timestamp,x,y,z
0,0.67,-5.63,7.13
10,0.57,-5.78,7.15
20,0.49,-5.88,7.11
30,0.41,-5.89,6.95
40,0.54,-5.87,6.74
50,0.79,-5.86,6.61
60,0.88,-5.79,6.5
70,0.73,-5.72,6.49
80,0.48,-5.65,6.66
90,0.2,-5.55,6.76
100,-0.18,-5.44,6.74
110,-0.76,-5.33,6.79
120,-1.49,-5.25,6.93
130,-2.47,-5.05,6.81
140,-3.78,-4.62,6.59
150,-5.24,-4.23,6.4
160,-6.65,-3.87,6.11
170,-7.83,-3.78,5.52
180,-8.81,-3.97,5.31
190,-9.69,-4.2,5.83
200,-10.51,-4.48,6.62
210,-11.29,-4.77,7.48
220,-11.91,-4.93,8.55
230,-12.15,-4.91,9.5
240,-12.0,-4.71,9.94
250,-11.64,-4.21,9.89
260,-11.07,-3.71,9.28
270,-10.49,-3.22,8.69
280,-9.88,-2.72,8.53
290,-8.87,-2.1,8.42
300,-7.35,-1.34,8.34
310,-5.88,-0.4,8.4
320,-3.8,0.81,8.26
330,-1.18,2.12,7.9
340,1.58,3.47,7.75
350,5.09,4.82,8.08
360,8.67,6.05,8.96
370,11.54,6.87,10.1
380,13.5,7.48,11.57
390,15.44,7.73,13.11
400,18.11,7.73,13.71
410,21.33,7.36,13.55
420,24.36,6.74,12.88
430,25.99,5.82,11.99
440,26.07,4.77,11.23
450,25.02,3.76,10.58
460,23.78,2.68,9.82
470,22.65,1.67,8.9
480,21.65,0.99,7.51
490,20.54,0.83,5.6
500,19.49,1.06,3.75
510,18.77,1.34,2.66
520,18.29,1.67,2.61
530,17.78,2.27,3.1
540,17.51,3.03,3.34
550,17.09,3.76,3.76
560,16.29,4.12,5.09
570,15.04,4.07,6.98
580,12.97,3.74,9.01
590,10.5,3.17,10.54
600,8.49,2.7,10.88
610,7.57,2.81,9.87
620,7.76,3.49,7.18
630,7.59,4.36,3.89
640,6.62,5.09,1.87
650,5.22,5.19,2.35
660,3.89,4.55,5.03
670,2.96,3.59,8.33
680,2.19,2.79,11.05
690,1.18,2.33,12.24
700,-0.44,2.72,10.63
710,-2.71,3.49,7.63
720,-5.47,3.68,6.24
730,-7.58,2.95,7.71
740,-8.18,1.55,10.64
750,-7.32,0.16,12.99
760,-6.02,-0.64,13.56
770,-5.88,-0.32,12.18
780,-7.09,0.76,8.45
790,-9.56,1.86,5.93
800,-12.13,2.4,6.21
810,-14.43,2.26,8.9
820,-16.69,1.68,12.89
830,-17.44,0.91,17.18
840,-17.05,-0.2,20.3
850,-15.82,-0.48,20.73
860,-14.54,-0.06,18.01
870,-14.27,0.77,14.53
880,-14.42,1.47,11.57
890,-14.36,2.0,9.67
900,-13.59,2.43,8.76
910,-12.0,2.71,8.57
920,-9.79,2.93,8.65
930,-7.76,3.27,9.0
940,-6.08,3.68,9.27
950,-5.14,4.07,9.47
960,-4.66,4.57,9.7
970,-4.17,5.08,9.9
980,-3.45,5.36,10.12
990,-2.24,5.27,9.84
1000,-0.72,5.04,9.11
