timestamp,x,y,z
0,-0.73,-5.3,7.7
10,-0.49,-5.29,7.83
20,-0.41,-5.27,7.81
30,-0.56,-5.27,7.75
40,-0.62,-5.22,7.79
50,-0.41,-5.2,7.94
60,-0.17,-5.18,8.05
70,-0.04,-5.16,8.05
80,0.0,-5.16,8.08
90,-0.09,-5.17,8.02
100,-0.32,-5.13,7.83
110,-0.62,-4.99,7.51
120,-0.97,-4.91,7.28
130,-1.39,-4.8,6.97
140,-1.99,-4.68,6.47
150,-2.76,-4.49,6.15
160,-3.65,-4.23,5.88
170,-4.72,-3.98,6.0
180,-6.13,-3.86,6.34
190,-8.12,-3.8,7.3
200,-10.24,-3.7,8.74
210,-11.72,-3.54,9.94
220,-12.37,-3.33,10.32
230,-12.8,-3.22,10.05
240,-13.52,-3.4,9.52
250,-14.21,-3.78,9.31
260,-14.3,-4.14,9.31
270,-13.65,-4.42,9.37
280,-12.67,-4.36,9.43
290,-11.43,-3.95,9.09
300,-10.4,-3.37,8.6
310,-9.33,-2.5,8.02
320,-7.76,-1.52,7.24
330,-5.7,-0.4,6.14
340,-3.33,0.77,5.35
350,-0.29,2.1,4.78
360,3.62,3.72,3.96
370,8.0,4.93,3.45
380,11.36,5.15,4.24
390,13.75,5.35,5.64
400,15.78,6.28,6.12
410,18.39,7.42,5.94
420,20.66,8.58,6.88
430,22.19,8.76,8.66
440,23.89,7.41,9.7
450,26.12,5.94,10.01
460,26.48,4.65,9.24
470,23.2,3.67,6.86
480,19.83,3.01,2.9
490,18.44,3.0,-1.33
500,19.19,3.27,-4.96
510,20.82,3.5,-7.01
520,22.46,4.07,-8.04
530,23.36,4.53,-7.7
540,23.89,4.91,-6.54
550,23.46,5.43,-5.28
560,23.01,5.56,-3.94
570,22.74,5.71,-2.45
580,21.75,5.89,-1.17
590,20.62,6.1,-0.67
600,18.4,6.53,-0.79
610,15.75,6.83,-0.25
620,13.24,7.07,0.8
630,10.65,7.13,2.41
640,8.66,6.51,4.68
650,7.18,5.78,6.84
660,6.49,4.58,7.68
670,6.44,3.32,7.58
680,5.77,2.65,6.31
690,4.45,2.7,3.89
700,2.03,3.54,1.99
710,-0.51,4.45,0.89
720,-2.93,4.91,2.77
730,-4.58,4.93,6.08
740,-5.5,4.65,8.8
750,-5.85,3.91,11.99
760,-4.98,2.81,15.68
770,-4.23,1.34,17.94
780,-4.84,0.55,18.35
790,-6.88,1.33,15.43
800,-9.35,2.34,12.31
810,-11.28,3.27,11.6
820,-12.21,3.57,12.28
830,-12.77,3.24,14.56
840,-12.4,2.81,17.12
850,-11.44,2.06,19.47
860,-10.57,1.35,20.74
870,-10.29,1.38,20.14
880,-10.26,1.83,17.71
890,-10.13,2.16,15.61
900,-9.86,2.34,14.19
910,-9.46,2.43,12.81
920,-8.74,2.56,11.51
930,-7.89,2.79,10.35
940,-6.86,3.15,9.48
950,-5.54,3.69,8.74
960,-4.0,4.31,8.23
970,-2.09,4.64,8.36
980,-0.29,4.61,9.16
990,1.01,4.44,10.15
1000,1.67,4.26,10.91
