timestamp,x,y,z
0,1.16,-2.4,12.69
10,4.4,-2.5,13.96
20,9.57,-0.68,14.6
30,16.58,-0.63,12.65
40,18.05,-0.68,19.34
50,17.46,-3.36,28.71
60,14.68,-5.22,28.86
70,11.03,-5.28,23.38
80,10.78,-4.78,18.42
90,12.02,-4.19,16.06
100,11.33,-3.38,15.22
110,9.36,-2.7,15.16
120,7.92,-2.13,15.48
130,7.11,-1.43,14.7
140,6.71,-0.55,12.12
150,6.51,0.59,9.12
160,5.67,1.83,6.48
170,3.97,2.92,4.53
180,0.59,4.02,3.08
190,-4.26,4.66,1.69
200,-8.64,4.69,0.58
210,-11.52,4.44,-0.49
220,-13.76,4.15,-1.23
230,-15.22,3.94,-1.88
240,-16.22,3.64,-2.16
250,-17.89,3.33,-1.94
260,-20.51,2.88,-1.46
270,-22.55,2.46,-0.77
280,-23.65,1.9,-0.16
290,-23.88,1.5,-0.22
300,-22.8,1.34,-0.95
310,-21.67,1.29,-1.57
320,-20.28,1.49,-1.86
330,-18.67,1.85,-2.21
340,-17.13,2.18,-2.3
350,-15.57,2.47,-2.27
360,-14.05,2.44,-2.41
370,-12.63,2.21,-2.12
380,-11.05,1.89,-1.94
390,-9.82,1.57,-1.49
400,-9.21,1.37,-0.39
410,-9.07,1.15,0.82
420,-9.3,0.91,2.07
430,-9.62,0.75,3.62
440,-9.33,0.69,5.32
450,-7.64,0.71,7.62
460,-4.83,0.64,9.6
470,-2.03,0.5,11.17
480,-0.29,0.43,12.69
490,1.08,0.65,13.49
500,2.69,1.21,13.63
510,4.48,1.57,14.04
520,5.64,1.7,14.98
530,7.62,1.79,15.47
540,10.26,1.78,15.91
550,13.08,1.85,16.31
560,15.87,1.92,16.95
570,18.07,1.75,18.07
580,19.66,1.39,19.46
590,20.19,0.71,20.67
600,19.39,-0.24,21.15
610,18.27,-1.02,20.48
620,16.9,-1.42,18.57
630,16.13,-1.06,15.66
640,16.38,-0.26,12.09
650,16.8,0.16,9.6
660,16.92,0.81,7.7
670,16.69,1.36,7.31
680,15.48,1.48,8.61
690,13.14,1.76,10.06
700,9.95,2.03,10.83
710,6.75,2.4,11.18
720,4.32,2.51,11.3
730,2.94,2.68,11.57
740,3.04,2.24,11.8
750,3.92,2.96,10.46
760,4.15,3.92,8.0
770,2.86,5.02,5.44
780,-0.16,6.37,3.91
790,-4.82,6.74,3.08
800,-10.36,5.78,4.43
810,-14.36,4.14,6.84
820,-14.76,2.37,9.59
830,-12.9,1.41,11.84
840,-11.92,1.92,11.24
850,-14.41,3.19,7.95
860,-19.63,3.66,5.33
870,-25.78,3.03,4.56
880,-30.7,1.61,6.0
890,-32.28,-0.29,8.9
900,-29.72,-2.24,10.97
910,-25.74,-2.96,11.27
920,-22.84,-2.58,10.59
930,-21.46,-2.0,8.67
940,-20.02,-1.26,6.94
950,-17.67,-0.46,5.48
960,-15.39,0.52,4.03
970,-13.51,1.29,2.72
980,-11.59,1.93,2.14
990,-9.79,2.41,1.99
1000,-8.17,2.69,2.97
