timestamp,x,y,z
0,0.18,-4.62,8.61
10,0.28,-4.74,8.49
20,0.39,-4.83,8.28
30,0.55,-4.87,8.08
40,0.79,-4.97,8.0
50,0.89,-5.04,7.91
60,0.94,-5.07,7.8
70,0.97,-5.08,7.65
80,1.05,-5.09,7.51
90,0.95,-5.12,7.33
100,0.79,-5.12,7.35
110,0.51,-5.15,7.39
120,0.16,-5.17,7.36
130,-0.41,-5.12,7.27
140,-1.06,-5.05,7.12
150,-1.76,-5.0,6.97
160,-2.59,-4.91,6.9
170,-3.47,-4.74,6.82
180,-4.36,-4.58,6.87
190,-5.27,-4.45,6.98
200,-6.1,-4.3,7.14
210,-7.15,-4.1,7.25
220,-8.9,-3.9,7.43
230,-10.67,-3.66,7.63
240,-12.03,-3.5,7.69
250,-12.73,-3.45,7.78
260,-12.81,-3.45,8.05
270,-12.61,-3.46,8.45
280,-12.43,-3.35,8.81
290,-12.39,-2.88,8.85
300,-12.75,-2.23,8.64
310,-13.41,-1.5,8.37
320,-13.69,-0.65,8.27
330,-12.53,0.4,8.03
340,-10.21,1.67,7.56
350,-7.5,2.83,7.31
360,-4.37,3.9,7.88
370,-1.26,4.96,8.64
380,1.58,6.03,9.64
390,4.73,7.03,11.13
400,7.87,7.85,12.51
410,9.97,8.7,13.78
420,11.78,9.49,14.36
430,15.29,9.84,14.02
440,19.24,9.59,13.59
450,21.89,8.94,13.43
460,23.42,8.12,13.41
470,24.55,7.11,13.64
480,25.14,6.15,13.25
490,25.88,5.1,11.98
500,27.56,3.86,10.28
510,27.13,3.03,9.02
520,25.35,2.49,8.33
530,23.6,1.97,7.52
540,22.46,1.82,6.34
550,21.58,1.8,4.62
560,20.48,2.15,2.71
570,19.26,2.9,0.9
580,18.25,3.72,0.06
590,17.58,4.49,-0.12
600,17.14,5.25,0.39
610,16.8,5.83,1.43
620,16.16,6.44,2.62
630,15.81,7.27,3.57
640,16.09,8.04,4.61
650,15.7,8.54,5.87
660,13.74,8.9,7.33
670,10.81,8.71,8.78
680,7.7,8.19,10.01
690,5.31,7.63,10.76
700,4.18,7.18,10.23
710,3.82,7.4,8.43
720,2.96,8.24,5.96
730,1.4,8.8,4.75
740,-0.98,8.62,6.54
750,-3.73,7.47,10.23
760,-5.57,5.78,13.68
770,-6.11,4.2,15.26
780,-6.18,3.44,14.15
790,-7.05,3.68,11.12
800,-9.13,4.0,9.1
810,-11.19,3.75,9.36
820,-12.83,2.97,10.95
830,-13.77,2.05,13.17
840,-13.88,1.19,15.15
850,-13.57,0.69,15.8
860,-13.73,0.4,16.46
870,-14.07,0.16,16.97
880,-14.44,0.16,16.72
890,-14.74,0.2,16.07
900,-14.71,0.4,15.03
910,-14.37,0.81,13.6
920,-13.77,1.22,12.43
930,-12.95,1.6,11.78
940,-11.88,1.9,11.39
950,-10.67,2.2,11.03
960,-9.39,2.65,10.33
970,-8.08,3.24,9.5
980,-6.99,3.77,8.94
990,-6.06,4.22,8.47
1000,-5.16,4.64,7.95
