timestamp,x,y,z
0,2.83,-5.86,6.75
10,2.72,-5.9,6.74
20,2.52,-5.98,6.78
30,2.36,-6.09,6.79
40,2.37,-6.22,6.85
50,2.43,-6.33,7.02
60,2.55,-6.43,7.22
70,2.54,-6.37,7.15
80,2.45,-6.34,7.18
90,1.99,-6.28,7.22
100,1.06,-6.2,7.26
110,0.18,-6.15,7.37
120,-0.46,-6.08,7.68
130,-1.02,-6.1,7.87
140,-2.01,-6.11,7.94
150,-3.42,-6.01,7.96
160,-5.19,-5.83,7.88
170,-7.24,-5.68,7.81
180,-9.81,-5.53,8.4
190,-12.42,-5.39,10.19
200,-14.46,-5.45,12.74
210,-15.43,-5.64,14.92
220,-14.94,-5.91,15.68
230,-12.96,-5.69,14.55
240,-10.76,-5.3,12.29
250,-9.01,-4.77,9.83
260,-8.01,-4.01,7.52
270,-6.8,-3.29,5.25
280,-5.35,-2.55,3.45
290,-3.81,-1.77,2.39
300,-2.36,-1.07,1.61
310,-1.03,-0.23,0.82
320,0.08,0.99,-0.03
330,1.98,1.98,-0.7
340,4.4,2.98,-0.75
350,6.84,4.41,-0.68
360,9.07,6.15,-0.16
370,11.88,7.4,1.66
380,15.02,7.96,4.67
390,17.22,8.23,8.22
400,18.65,8.12,10.95
410,19.9,7.61,12.39
420,21.1,7.46,12.55
430,21.91,7.7,11.5
440,22.38,8.03,10.13
450,22.8,8.23,9.2
460,23.67,8.05,8.78
470,24.62,7.52,8.61
480,24.74,7.01,8.11
490,24.27,6.46,7.05
500,23.04,6.29,5.64
510,22.28,6.31,4.14
520,21.4,6.66,3.66
530,20.69,7.07,4.06
540,20.04,7.47,4.88
550,19.19,7.68,6.25
560,18.17,7.45,8.08
570,17.04,6.98,9.16
580,15.54,6.73,8.66
590,13.68,6.81,7.09
600,11.39,7.22,3.95
610,9.28,7.45,1.63
620,7.08,7.33,1.17
630,5.76,6.74,1.63
640,5.26,6.18,2.39
650,4.92,5.51,3.46
660,4.23,4.7,4.81
670,2.46,4.36,5.04
680,-0.79,4.57,3.88
690,-4.63,5.09,3.17
700,-7.09,4.87,4.72
710,-7.06,3.92,8.59
720,-4.99,2.76,12.46
730,-2.51,1.26,15.27
740,-2.32,0.44,16.73
750,-5.06,0.92,14.98
760,-7.63,1.12,13.13
770,-9.52,0.96,14.31
780,-10.93,0.74,16.12
790,-11.43,0.59,18.35
800,-10.81,-0.1,21.9
810,-9.36,-1.38,24.97
820,-8.47,-2.21,25.76
830,-8.98,-1.98,23.71
840,-10.09,-1.05,19.43
850,-11.28,-0.03,16.1
860,-11.84,0.92,14.33
870,-11.42,1.9,13.51
880,-10.44,2.64,13.74
890,-8.85,3.41,14.32
900,-6.26,3.96,14.72
910,-4.1,4.26,15.42
920,-2.96,4.58,15.63
930,-2.68,4.76,15.21
940,-3.53,5.24,14.78
950,-4.17,5.58,13.73
960,-4.62,5.83,12.05
970,-3.07,6.24,9.85
980,-1.12,5.84,8.62
990,0.52,5.45,9.71
1000,2.38,5.0,10.98
