timestamp,x,y,z
0,2.46,-2.43,9.13
10,2.45,-2.42,9.14
20,2.53,-2.41,9.14
30,2.75,-2.39,9.32
40,2.83,-2.35,9.71
50,2.81,-2.35,10.04
60,2.92,-2.33,10.21
70,3.33,-2.28,10.52
80,3.73,-1.74,10.62
90,4.49,-1.54,10.41
100,6.19,-1.33,10.68
110,8.69,-1.17,11.14
120,9.91,-0.8,11.9
130,10.84,0.56,10.8
140,16.34,-2.46,5.28
150,14.7,-0.83,12.03
160,16.41,-1.23,22.3
170,17.83,-2.15,26.09
180,15.71,-1.5,22.55
190,11.82,-1.74,18.22
200,9.07,-2.46,16.13
210,7.58,-2.89,16.11
220,5.98,-2.93,15.61
230,2.92,-2.76,14.46
240,-0.5,-2.56,13.78
250,-2.42,-2.56,13.37
260,-3.11,-2.33,13.2
270,-3.56,-1.74,12.78
280,-4.31,-1.16,11.93
290,-5.43,-0.52,11.03
300,-7.68,0.05,9.11
310,-9.97,0.52,6.37
320,-11.32,0.4,4.11
330,-11.99,0.11,3.13
340,-12.3,-0.23,2.26
350,-12.68,-0.74,1.48
360,-13.07,-0.97,0.81
370,-13.04,-1.26,-0.43
380,-12.82,-1.43,-1.57
390,-13.31,-1.62,-2.52
400,-13.25,-1.82,-3.47
410,-13.11,-1.96,-3.73
420,-12.99,-1.97,-3.96
430,-12.97,-1.93,-4.19
440,-13.17,-1.83,-3.64
450,-12.6,-1.58,-2.76
460,-11.62,-1.46,-1.92
470,-11.2,-1.26,-0.42
480,-11.45,-1.19,0.95
490,-12.44,-1.11,1.95
500,-12.79,-1.04,2.7
510,-12.23,-1.01,2.96
520,-12.13,-0.92,2.92
530,-12.63,-0.75,2.82
540,-13.08,-0.56,2.95
550,-12.86,-0.25,3.58
560,-11.91,-0.08,4.96
570,-10.42,0.07,6.55
580,-8.26,0.48,8.8
590,-6.35,0.46,12.03
600,-5.36,0.66,14.38
610,-4.59,1.6,14.37
620,-2.47,3.53,12.32
630,1.45,5.2,10.13
640,5.86,6.19,9.77
650,10.25,6.97,10.61
660,14.46,6.73,12.39
670,18.52,6.43,14.46
680,22.09,5.88,16.5
690,24.21,4.91,18.91
700,24.64,4.64,19.83
710,24.4,3.55,20.05
720,23.91,1.92,21.1
730,20.15,1.24,17.04
740,18.77,0.95,14.22
750,18.87,0.25,11.58
760,18.76,0.27,8.43
770,18.81,1.14,6.32
780,19.0,1.94,5.8
790,19.0,2.71,6.35
800,18.21,3.13,7.66
810,16.42,3.25,8.6
820,14.14,3.77,8.91
830,11.22,4.48,9.01
840,7.69,4.73,9.32
850,4.14,4.39,10.46
860,2.39,4.26,10.73
870,2.73,4.33,10.12
880,2.79,4.87,8.66
890,0.9,5.52,7.44
900,-3.62,5.7,7.81
910,-9.7,5.14,10.2
920,-13.17,3.54,13.99
930,-12.93,1.48,17.7
940,-11.17,0.52,18.28
950,-10.86,1.2,13.53
960,-14.1,1.74,9.14
970,-18.85,1.36,9.23
980,-22.37,0.05,12.25
990,-24.67,-1.53,15.93
1000,-24.88,-3.01,19.07
