timestamp,x,y,z
0,0.74,-3.93,6.95
10,0.34,-4.02,7.87
20,0.54,-3.95,8.34
30,0.41,-4.23,8.2
40,-0.06,-4.31,7.51
50,-0.8,-4.44,6.31
60,-0.81,-4.56,5.48
70,-0.79,-4.68,5.15
80,-0.67,-4.59,4.73
90,-0.49,-4.52,4.21
100,-0.96,-4.34,3.6
110,-1.61,-4.21,3.05
120,-2.34,-4.26,2.91
130,-3.42,-4.33,2.82
140,-4.29,-4.3,3.11
150,-4.63,-4.24,3.53
160,-4.89,-4.04,4.07
170,-5.57,-3.94,4.22
180,-7.45,-3.89,4.23
190,-10.4,-3.82,4.28
200,-13.21,-3.91,4.26
210,-16.23,-3.98,4.27
220,-18.63,-3.87,4.05
230,-20.14,-3.8,3.96
240,-20.26,-3.86,4.08
250,-19.24,-3.97,4.13
260,-17.9,-4.02,3.97
270,-16.53,-3.94,3.4
280,-15.69,-3.71,2.47
290,-15.61,-3.43,1.56
300,-15.7,-3.12,0.95
310,-15.73,-2.81,0.85
320,-15.32,-2.32,1.34
330,-13.68,-1.65,2.67
340,-11.23,-1.11,4.81
350,-8.91,-0.9,7.51
360,-7.66,-0.98,9.81
370,-7.61,-1.03,10.96
380,-7.3,-0.75,10.32
390,-6.99,-0.14,9.05
400,-5.19,1.13,8.63
410,-2.6,2.54,8.89
420,1.17,3.73,10.18
430,4.86,4.57,12.42
440,7.8,5.34,13.82
450,9.71,5.14,15.42
460,11.17,4.82,16.27
470,13.8,5.1,15.63
480,16.39,5.05,15.72
490,18.55,4.76,16.32
500,20.46,4.35,16.58
510,22.13,3.9,16.64
520,23.08,3.3,16.98
530,22.66,2.27,17.43
540,20.81,1.2,17.07
550,18.44,0.64,14.89
560,16.21,0.32,12.33
570,15.29,0.32,9.41
580,15.5,0.36,7.05
590,15.81,0.82,5.63
600,15.85,1.23,5.54
610,15.2,1.36,6.44
620,14.15,1.33,7.96
630,12.24,1.38,9.66
640,9.43,1.36,10.91
650,6.61,1.84,11.46
660,5.26,2.08,11.49
670,5.37,2.01,12.23
680,6.68,1.82,12.19
690,7.88,2.38,10.41
700,7.37,3.06,7.75
710,5.06,3.3,6.01
720,0.71,3.42,5.59
730,-3.14,3.28,7.08
740,-5.35,2.43,9.57
750,-4.81,1.7,12.22
760,-3.1,1.53,13.22
770,-3.42,1.9,11.77
780,-6.89,2.15,9.19
790,-12.23,1.46,8.16
800,-17.2,-0.09,9.02
810,-18.56,-1.83,11.18
820,-16.07,-2.94,12.45
830,-12.86,-3.13,11.91
840,-10.3,-2.55,10.25
850,-8.92,-1.66,7.02
860,-10.48,-1.52,4.56
870,-13.89,-1.9,5.4
880,-17.31,-2.84,8.15
890,-19.83,-3.76,11.04
900,-20.74,-4.32,13.3
910,-19.57,-4.62,14.1
920,-18.2,-4.4,12.74
930,-17.7,-3.88,10.19
940,-16.99,-3.15,7.66
950,-15.65,-2.6,6.13
960,-14.08,-2.06,5.93
970,-12.15,-1.52,6.4
980,-10.21,-1.13,7.51
990,-8.9,-0.71,9.31
1000,-6.71,-0.37,9.1
