timestamp,x,y,z
0,-0.65,-6.71,7.14
10,-0.6,-6.74,7.14
20,-0.56,-6.79,7.13
30,-0.62,-6.83,7.07
40,-0.78,-6.85,7.06
50,-0.79,-6.87,7.01
60,-0.72,-6.9,6.93
70,-0.71,-6.9,6.86
80,-0.64,-6.9,6.76
90,-0.45,-6.88,6.69
100,-0.23,-6.85,6.59
110,-0.03,-6.81,6.43
120,0.11,-6.73,6.19
130,0.16,-6.59,5.88
140,-0.04,-6.45,5.49
150,-0.49,-6.35,5.26
160,-1.02,-6.24,5.17
170,-1.52,-6.17,5.07
180,-2.33,-6.12,5.12
190,-3.5,-5.99,5.32
200,-4.63,-5.83,5.49
210,-6.06,-5.64,5.65
220,-8.02,-5.5,6.0
230,-10.12,-5.25,6.71
240,-11.89,-4.91,7.55
250,-13.13,-4.63,8.25
260,-13.93,-4.43,8.55
270,-14.17,-4.27,8.31
280,-13.75,-4.05,7.64
290,-12.88,-3.78,7.04
300,-11.91,-3.54,6.64
310,-11.19,-3.24,5.99
320,-10.97,-2.81,5.37
330,-10.66,-2.33,4.92
340,-9.91,-1.87,4.66
350,-8.68,-1.33,4.48
360,-7.02,-0.7,4.44
370,-5.36,-0.01,4.55
380,-3.68,0.66,4.64
390,-1.87,1.26,5.08
400,-0.07,1.71,5.63
410,1.41,2.14,6.17
420,2.9,2.76,7.2
430,5.13,3.46,8.55
440,7.35,4.03,10.16
450,9.1,4.75,11.77
460,10.62,5.34,12.64
470,11.9,5.56,13.39
480,13.25,5.41,15.1
490,14.7,4.94,17.24
500,15.64,4.15,19.08
510,15.75,3.28,20.4
520,15.84,2.56,20.89
530,16.42,2.14,20.37
540,17.1,1.68,19.1
550,17.05,1.38,17.53
560,16.45,1.24,15.96
570,15.62,0.81,14.52
580,14.58,0.28,13.58
590,13.55,-0.1,12.8
600,12.83,0.0,11.68
610,12.91,0.57,10.39
620,13.74,1.41,9.05
630,14.69,2.45,7.71
640,15.28,3.34,6.78
650,14.93,4.07,6.22
660,13.82,4.5,6.32
670,12.33,4.61,6.93
680,10.64,4.49,8.11
690,8.89,4.28,9.35
700,7.85,3.8,10.31
710,7.55,3.52,10.6
720,7.2,3.67,10.24
730,7.18,4.45,8.45
740,6.23,5.39,6.01
750,3.45,5.98,5.41
760,-0.51,6.25,6.13
770,-4.4,5.68,8.17
780,-7.13,4.27,11.26
790,-7.34,2.34,14.15
800,-5.83,0.53,15.68
810,-4.53,0.05,15.14
820,-4.88,1.41,11.52
830,-7.26,2.98,7.1
840,-10.46,3.56,5.46
850,-13.31,3.03,6.75
860,-14.38,1.82,9.31
870,-14.03,0.47,11.94
880,-13.05,-0.2,13.36
890,-12.02,-0.45,13.67
900,-11.72,-0.2,13.32
910,-12.51,0.19,12.5
920,-13.87,0.47,11.37
930,-14.9,0.49,10.38
940,-14.86,0.27,9.6
950,-13.74,0.06,8.95
960,-12.54,-0.19,8.57
970,-11.47,-0.32,8.49
980,-10.56,-0.32,8.62
990,-9.83,-0.19,8.69
1000,-9.18,0.15,8.74
