timestamp,x,y,z
0,2.51,-5.41,7.26
10,2.52,-5.35,7.02
20,2.36,-5.29,6.79
30,1.89,-5.25,6.62
40,1.11,-5.27,6.67
50,0.33,-5.35,6.9
60,-0.52,-5.36,7.0
70,-1.21,-5.39,7.05
80,-1.41,-5.33,6.96
90,-1.62,-5.12,6.65
100,-2.23,-5.01,5.96
110,-3.76,-4.84,5.36
120,-5.93,-4.95,5.36
130,-9.01,-5.19,6.05
140,-12.2,-5.44,7.21
150,-13.94,-5.73,9.39
160,-13.99,-6.0,12.36
170,-13.22,-6.18,14.42
180,-12.55,-5.82,14.78
190,-11.87,-5.1,13.86
200,-11.01,-4.32,12.36
210,-10.11,-3.42,10.76
220,-9.05,-2.74,9.5
230,-7.89,-2.22,8.68
240,-6.76,-1.64,8.04
250,-5.72,-1.06,7.69
260,-4.98,-0.26,7.1
270,-4.01,0.73,6.24
280,-2.41,1.99,5.25
290,-0.5,3.5,4.5
300,1.73,4.7,4.47
310,3.59,5.53,5.3
320,5.34,6.31,6.74
330,7.11,7.1,8.82
340,8.52,7.66,10.95
350,10.12,8.21,12.06
360,12.61,8.76,11.73
370,15.44,9.22,10.52
380,18.22,9.25,9.37
390,20.36,9.23,8.81
400,22.17,9.11,8.71
410,23.77,8.76,9.17
420,25.03,8.34,10.23
430,24.86,7.89,11.23
440,24.04,7.26,11.77
450,23.17,6.5,11.68
460,22.39,5.86,10.8
470,21.71,5.59,9.08
480,21.3,5.6,6.89
490,21.04,6.01,5.12
500,20.75,6.74,4.18
510,20.8,7.84,3.94
520,21.06,8.82,4.28
530,20.67,9.31,5.2
540,19.32,9.38,6.16
550,17.23,9.22,6.62
560,14.79,9.08,6.05
570,12.85,8.87,4.91
580,11.2,8.52,4.11
590,9.94,8.6,3.09
600,9.22,9.16,1.83
610,8.48,9.92,2.12
620,7.12,10.18,4.22
630,4.94,9.63,7.73
640,1.62,8.36,11.34
650,-1.47,6.73,13.27
660,-3.65,5.25,12.54
670,-4.93,4.46,9.53
680,-5.99,4.29,5.83
690,-6.6,4.06,4.13
700,-6.97,3.68,6.18
710,-7.3,2.66,10.22
720,-8.14,1.66,13.91
730,-9.25,0.69,16.78
740,-10.69,0.06,17.2
750,-12.33,-0.13,15.94
760,-13.64,-0.28,15.06
770,-14.71,-0.63,15.13
780,-15.67,-0.88,15.47
790,-16.1,-0.93,15.93
800,-16.06,-0.82,16.5
810,-15.66,-0.48,16.67
820,-14.65,-0.26,16.23
830,-14.02,0.69,16.19
840,-12.37,0.76,15.98
850,-10.31,0.19,12.82
860,-8.66,1.16,10.72
870,-7.64,1.9,9.57
880,-7.3,2.61,10.3
890,-4.12,2.9,9.38
900,-2.57,3.07,8.73
910,-1.9,3.4,9.07
920,-0.93,3.53,9.53
930,0.37,3.6,9.67
940,1.47,3.46,9.84
950,1.82,3.18,9.81
960,1.53,2.96,9.28
970,1.22,2.97,8.39
980,1.31,3.0,7.38
990,2.11,3.18,6.42
1000,3.4,3.32,6.01
