timestamp,x,y,z
0,-0.23,-5.28,8.9
10,-0.23,-5.38,9.0
20,-0.22,-5.47,8.89
30,-0.15,-5.54,8.61
40,0.01,-5.57,8.2
50,0.22,-5.65,7.81
60,0.4,-5.71,7.46
70,0.61,-5.78,7.2
80,0.78,-5.87,7.02
90,0.89,-5.91,6.89
100,0.92,-5.9,6.79
110,0.76,-5.84,6.65
120,0.38,-5.77,6.6
130,-0.1,-5.69,6.56
140,-0.9,-5.56,6.5
150,-1.92,-5.37,6.35
160,-3.27,-5.17,6.11
170,-5.13,-4.79,5.94
180,-7.49,-4.46,5.95
190,-10.61,-4.27,6.56
200,-13.84,-4.12,7.7
210,-15.95,-4.06,8.32
220,-16.71,-4.22,8.55
230,-16.32,-4.27,8.67
240,-15.66,-4.45,8.23
250,-15.59,-4.52,7.74
260,-15.7,-4.02,7.13
270,-15.28,-3.33,6.4
280,-14.37,-2.61,6.08
290,-12.86,-1.85,6.13
300,-10.86,-1.02,6.32
310,-8.56,-0.2,6.41
320,-6.15,0.76,6.6
330,-3.74,1.68,6.86
340,-1.53,2.78,7.21
350,0.02,3.91,7.91
360,1.15,5.58,8.33
370,4.28,7.15,8.16
380,9.24,7.99,9.23
390,14.42,7.34,12.23
400,18.6,5.86,15.72
410,19.71,4.36,18.9
420,17.71,3.03,20.88
430,14.76,2.21,20.88
440,13.59,1.95,17.69
450,13.57,2.32,13.31
460,15.69,2.62,10.14
470,19.15,2.33,9.55
480,22.21,1.98,10.7
490,23.6,1.91,12.69
500,23.66,1.9,14.24
510,22.93,2.25,14.79
520,21.58,2.64,14.41
530,20.25,2.5,13.19
540,18.54,2.52,11.55
550,16.88,3.1,9.49
560,15.94,3.66,7.75
570,15.9,4.05,7.08
580,15.88,4.46,6.99
590,15.41,5.16,6.8
600,14.24,6.0,7.19
610,12.81,6.71,7.86
620,11.15,7.06,8.83
630,8.54,7.05,10.32
640,5.99,6.41,11.85
650,4.07,5.64,12.56
660,2.75,5.28,11.31
670,1.13,5.17,9.65
680,-1.14,5.51,8.3
690,-3.45,5.36,7.24
700,-5.07,4.62,7.43
710,-5.72,3.36,8.42
720,-5.88,2.5,9.48
730,-6.05,2.45,8.96
740,-7.3,2.86,7.79
750,-9.67,3.34,7.84
760,-11.86,3.32,9.5
770,-13.3,2.21,12.16
780,-13.73,0.49,15.22
790,-12.85,-1.24,17.31
800,-11.6,-2.05,17.47
810,-11.34,-1.3,15.1
820,-12.38,0.15,11.19
830,-14.01,1.4,8.48
840,-15.03,1.93,7.37
850,-15.56,1.86,8.21
860,-15.33,1.34,10.14
870,-14.28,0.81,11.89
880,-12.77,0.51,12.64
890,-11.39,0.62,12.19
900,-10.61,1.04,11.07
910,-10.37,1.81,9.91
920,-10.13,2.71,8.55
930,-9.69,3.59,7.66
940,-8.99,4.21,7.62
950,-7.75,4.58,7.97
960,-5.91,4.83,8.41
970,-3.59,4.9,8.98
980,-1.17,4.9,9.34
990,0.83,4.82,9.37
1000,2.15,4.73,9.12
