timestamp,x,y,z
0,3.19,-7.72,10.15
10,3.3,-7.76,9.83
20,3.47,-7.71,9.52
30,3.64,-7.69,9.54
40,3.26,-7.64,9.53
50,3.13,-7.52,9.39
60,3.29,-7.36,9.06
70,3.19,-7.14,8.49
80,2.82,-6.91,7.73
90,2.09,-6.64,6.73
100,1.31,-6.42,6.13
110,1.02,-6.24,5.24
120,1.0,-5.93,4.18
130,0.19,-5.65,3.12
140,-1.02,-5.38,2.61
150,-2.26,-5.36,2.51
160,-3.75,-5.04,2.36
170,-4.76,-5.03,2.16
180,-5.22,-4.76,1.89
190,-5.44,-4.42,1.79
200,-5.63,-3.88,2.66
210,-6.42,-3.54,4.56
220,-8.96,-3.35,7.03
230,-12.29,-3.29,8.88
240,-15.17,-2.89,10.17
250,-16.76,-2.66,10.86
260,-16.83,-2.3,10.53
270,-16.34,-1.92,9.53
280,-16.28,-1.42,8.38
290,-17.24,-0.86,7.06
300,-18.52,-0.53,6.03
310,-19.32,-0.25,6.96
320,-18.57,-0.14,9.13
330,-16.84,-0.11,11.52
340,-14.15,0.19,13.65
350,-11.35,0.64,15.12
360,-10.01,1.25,15.63
370,-8.17,2.35,14.34
380,-4.75,4.12,11.86
390,1.42,6.17,7.25
400,9.15,8.46,2.06
410,16.69,9.71,1.03
420,23.89,9.81,6.19
430,30.86,9.36,13.46
440,34.93,8.88,20.32
450,35.16,7.38,27.17
460,32.93,5.72,31.24
470,30.26,3.94,28.8
480,28.21,2.55,22.42
490,26.19,1.84,14.16
500,24.59,1.99,6.46
510,23.17,2.23,1.67
520,21.89,2.5,0.82
530,20.58,2.73,2.07
540,19.18,2.8,3.29
550,17.7,3.17,3.99
560,16.29,3.84,4.57
570,14.07,4.86,4.97
580,10.69,5.88,5.12
590,6.09,7.11,4.44
600,0.44,7.55,5.34
610,-4.52,7.66,7.73
620,-7.1,7.6,8.2
630,-9.67,7.61,8.66
640,-13.35,7.66,10.4
650,-19.37,6.77,13.14
660,-24.72,4.81,18.58
670,-25.84,2.32,23.89
680,-24.17,0.63,25.11
690,-22.5,1.29,20.46
700,-24.6,2.05,13.57
710,-27.28,2.05,11.73
720,-27.25,1.1,13.23
730,-30.36,0.16,15.3
740,-33.69,0.23,17.71
750,-29.23,0.71,18.51
760,-21.13,1.29,16.33
770,-14.88,2.1,12.78
780,-11.85,2.69,8.67
790,-10.12,3.32,6.2
800,-8.49,3.54,5.21
810,-6.87,3.72,5.72
820,-5.16,3.71,7.55
830,-3.28,3.58,8.62
840,-1.17,3.51,9.39
850,0.83,3.11,10.9
860,2.16,2.49,12.33
870,2.82,2.24,12.15
880,3.43,2.36,11.35
890,4.03,2.32,10.76
900,4.87,2.78,9.48
910,7.23,2.75,8.63
920,10.18,2.37,9.16
930,12.84,1.89,10.88
940,14.85,1.13,13.03
950,14.96,0.4,14.68
960,13.6,-0.28,14.77
970,12.03,-0.67,12.74
980,11.02,-0.85,10.07
990,9.64,-0.29,7.07
1000,11.49,-0.96,4.36
