timestamp,x,y,z
0,2.55,-2.75,9.64
10,2.62,-2.77,9.75
20,2.75,-2.79,9.93
30,2.89,-2.83,10.13
40,3.0,-3.04,10.48
50,3.27,-3.29,10.83
60,3.69,-3.35,11.34
70,4.5,-3.71,11.78
80,5.08,-3.73,12.65
90,5.0,-3.62,12.92
100,4.2,-2.8,12.13
110,6.31,-2.88,7.11
120,8.14,-4.28,7.08
130,10.47,-3.47,14.42
140,15.32,-4.82,21.14
150,18.57,-5.39,22.26
160,17.7,-5.37,19.89
170,14.99,-4.8,18.41
180,12.64,-3.91,18.46
190,10.8,-3.24,19.36
200,9.22,-2.78,19.33
210,6.94,-2.39,17.46
220,4.24,-1.89,14.29
230,1.79,-1.47,10.67
240,0.93,-0.82,7.71
250,1.33,-0.17,4.83
260,0.51,0.63,2.38
270,-3.34,1.44,0.84
280,-9.05,1.86,-0.27
290,-15.1,1.92,-1.59
300,-19.54,1.68,-2.34
310,-22.33,1.19,-1.78
320,-24.13,0.62,-0.34
330,-24.7,0.1,1.41
340,-24.57,-0.57,2.73
350,-23.86,-1.1,2.77
360,-22.29,-1.19,1.26
370,-21.06,-1.09,-1.65
380,-20.88,-0.88,-4.38
390,-19.76,-0.82,-6.01
400,-18.55,-0.73,-6.22
410,-16.92,-0.58,-5.49
420,-15.35,-0.48,-3.67
430,-13.82,-0.41,-1.2
440,-12.38,-0.27,0.99
450,-11.16,0.17,2.19
460,-9.72,0.68,2.94
470,-8.12,1.0,3.7
480,-6.84,1.12,4.44
490,-5.56,1.23,5.14
500,-3.86,1.47,5.93
510,-1.46,1.99,6.45
520,0.73,2.59,6.22
530,2.47,3.14,6.3
540,4.36,3.78,5.98
550,6.43,4.09,5.88
560,8.76,4.67,7.22
570,11.37,5.2,9.58
580,13.83,4.98,14.07
590,15.82,4.26,19.11
600,19.7,3.51,22.13
610,22.8,2.71,23.25
620,23.66,2.19,23.89
630,24.17,1.72,23.76
640,24.36,0.96,23.75
650,23.26,-0.23,22.87
660,20.66,-1.03,19.64
670,18.05,-1.04,15.16
680,17.42,-0.23,11.96
690,17.68,0.77,11.44
700,17.94,1.6,12.25
710,17.5,2.54,13.04
720,16.35,3.47,13.92
730,15.35,4.36,14.08
740,11.26,4.65,12.86
750,9.61,5.19,10.13
760,5.6,5.16,9.27
770,2.67,4.78,6.94
780,1.11,4.9,6.2
790,0.61,5.37,5.07
800,-1.38,5.93,3.42
810,-4.98,6.08,3.56
820,-7.96,5.78,5.58
830,-9.59,4.69,9.01
840,-10.27,3.55,12.45
850,-10.77,3.34,14.27
860,-11.16,4.67,10.92
870,-13.91,6.3,5.53
880,-18.83,6.74,3.87
890,-23.63,5.95,5.2
900,-27.9,4.39,7.81
910,-26.99,2.68,11.63
920,-24.26,0.31,15.08
930,-23.29,-0.45,15.71
940,-25.11,0.75,10.26
950,-28.23,1.87,5.34
960,-30.33,2.17,5.54
970,-29.17,1.65,8.73
980,-25.56,1.51,11.4
990,-21.51,1.69,12.14
1000,-17.65,2.42,11.33
