timestamp,x,y,z
0,-0.89,-5.75,7.99
10,-0.84,-5.81,8.29
20,-0.83,-5.87,8.44
30,-0.8,-5.88,8.47
40,-0.66,-5.85,8.39
50,-0.47,-5.75,8.26
60,-0.26,-5.69,8.27
70,-0.16,-5.66,8.44
80,-0.23,-5.66,8.66
90,-0.2,-5.63,8.72
100,-0.3,-5.56,8.63
110,-0.58,-5.43,8.54
120,-0.91,-5.27,8.5
130,-1.78,-5.15,8.48
140,-3.8,-5.05,8.5
150,-6.53,-4.78,8.19
160,-9.59,-4.4,7.28
170,-12.21,-4.18,6.37
180,-15.82,-4.07,5.05
190,-17.05,-3.79,4.1
200,-18.2,-4.04,3.65
210,-19.37,-4.43,3.82
220,-20.36,-4.76,4.79
230,-20.28,-5.19,6.01
240,-19.07,-5.59,6.41
250,-16.69,-4.79,6.71
260,-13.7,-3.64,7.42
270,-9.95,-1.79,6.19
280,-5.92,0.51,4.41
290,-0.89,2.19,4.53
300,3.21,3.25,5.09
310,6.68,3.69,6.12
320,8.94,3.6,8.52
330,9.95,3.22,10.81
340,10.53,3.16,12.28
350,11.11,3.18,14.06
360,12.12,3.56,15.2
370,13.73,3.58,16.59
380,15.21,3.14,18.27
390,15.92,2.32,19.2
400,15.87,1.3,19.56
410,15.62,0.5,18.38
420,14.62,-0.05,16.46
430,13.92,-0.73,14.04
440,13.47,-0.99,11.01
450,12.81,-1.04,9.33
460,12.67,-1.1,8.36
470,13.05,-0.8,7.34
480,13.58,-0.61,7.24
490,13.58,-0.68,7.77
500,13.03,-0.67,8.55
510,12.41,-0.55,9.22
520,11.69,-0.35,9.73
530,11.09,-0.2,9.82
540,10.43,0.19,9.5
550,9.64,0.55,9.27
560,8.82,1.01,8.83
570,7.81,1.39,9.08
580,6.44,1.57,9.66
590,5.37,1.52,10.46
600,4.54,1.52,10.58
610,3.93,1.9,10.48
620,4.29,2.44,9.45
630,3.23,3.17,7.97
640,0.38,3.49,7.77
650,-3.96,3.14,7.94
660,-7.92,2.0,9.48
670,-10.01,0.25,12.37
680,-9.59,-1.12,14.58
690,-7.25,-1.64,14.53
700,-5.61,-0.96,12.24
710,-4.99,0.07,7.99
720,-5.87,0.49,4.52
730,-8.56,0.01,3.76
740,-11.32,-1.08,5.9
750,-12.76,-2.17,8.5
760,-12.24,-2.93,10.54
770,-10.82,-3.38,12.33
780,-9.76,-3.24,12.9
790,-9.9,-2.66,11.07
800,-11.65,-2.29,8.74
810,-13.92,-2.19,7.26
820,-15.56,-2.37,6.53
830,-16.81,-2.79,6.79
840,-17.25,-3.14,7.83
850,-16.71,-3.26,8.55
860,-15.44,-2.95,8.52
870,-14.12,-2.53,8.08
880,-13.07,-2.02,7.6
890,-12.09,-1.53,7.69
900,-11.07,-1.36,8.96
910,-10.46,-1.45,10.72
920,-9.95,-1.54,12.01
930,-9.01,-1.56,12.74
940,-7.67,-1.49,12.54
950,-6.73,-1.41,11.69
960,-6.15,-1.43,10.49
970,-5.93,-1.31,8.7
980,-5.53,-0.82,7.24
990,-4.41,-0.25,6.31
1000,-2.74,0.23,6.56
