timestamp,x,y,z
0,1.9,-6.0,7.9
10,2.01,-5.92,7.86
20,2.2,-5.84,7.79
30,2.38,-5.84,7.78
40,2.49,-5.86,7.69
50,2.61,-5.88,7.56
60,2.72,-5.95,7.44
70,2.69,-6.01,7.29
80,2.51,-6.11,7.13
90,2.32,-6.2,7.14
100,2.15,-6.28,7.31
110,1.9,-6.27,7.48
120,1.64,-6.21,7.59
130,1.26,-6.09,7.58
140,0.83,-6.0,7.61
150,0.17,-5.97,7.76
160,-0.93,-5.9,7.84
170,-2.52,-5.7,7.89
180,-4.09,-5.51,8.06
190,-5.32,-5.37,8.33
200,-6.7,-5.12,8.65
210,-8.39,-4.83,8.97
220,-9.85,-4.59,9.17
230,-10.73,-4.48,9.19
240,-10.93,-4.33,8.94
250,-10.68,-4.05,8.35
260,-10.3,-3.74,7.67
270,-10.0,-3.39,6.91
280,-9.79,-3.07,6.21
290,-9.36,-2.78,5.78
300,-8.54,-2.5,5.53
310,-7.53,-2.37,5.51
320,-6.24,-2.19,5.54
330,-4.73,-1.91,5.44
340,-3.29,-1.47,5.18
350,-1.88,-0.81,4.99
360,-0.4,-0.17,5.17
370,1.35,0.18,5.88
380,2.87,0.44,7.08
390,4.16,0.8,8.62
400,6.11,1.25,10.44
410,8.37,1.58,12.19
420,9.48,2.08,13.23
430,9.61,3.13,13.06
440,10.51,4.18,12.31
450,12.67,4.59,12.07
460,14.83,4.19,12.48
470,16.4,3.45,13.14
480,17.26,2.81,13.07
490,17.81,2.6,11.94
500,18.13,2.54,9.98
510,18.5,2.43,8.19
520,19.07,2.27,6.97
530,19.62,1.97,6.4
540,19.78,1.65,6.06
550,19.6,1.63,5.12
560,19.06,1.88,3.74
570,18.45,2.26,2.47
580,18.2,2.62,1.46
590,18.17,2.99,0.85
600,17.87,3.37,0.57
610,17.73,4.02,0.81
620,17.81,4.78,1.5
630,17.75,5.37,2.89
640,17.82,5.73,4.68
650,17.88,6.21,5.89
660,17.31,6.71,6.85
670,16.07,7.01,7.31
680,14.4,7.35,6.88
690,12.45,7.64,6.57
700,9.92,7.52,6.75
710,7.21,7.16,7.4
720,4.86,6.63,8.49
730,3.97,5.7,9.43
740,3.7,5.0,9.66
750,2.61,4.84,9.17
760,0.74,4.89,8.31
770,-1.0,4.78,8.24
780,-2.38,4.33,9.45
790,-3.14,3.13,11.49
800,-3.78,1.76,13.66
810,-4.2,0.66,14.86
820,-4.59,0.03,14.62
830,-6.05,0.42,12.35
840,-7.58,0.82,10.98
850,-9.11,0.7,11.03
860,-9.77,-0.05,12.79
870,-9.44,-1.06,14.88
880,-8.62,-1.93,16.45
890,-7.71,-2.66,17.19
900,-7.25,-2.79,16.83
910,-8.21,-2.0,14.92
920,-9.71,-0.78,12.02
930,-11.38,0.33,10.17
940,-12.34,0.76,9.55
950,-12.4,0.56,9.83
960,-11.5,0.04,10.94
970,-9.52,-0.56,12.4
980,-7.08,-1.02,13.03
990,-5.36,-0.96,12.41
1000,-4.75,-0.48,11.24
