timestamp,x,y,z
0,7.77,-4.96,15.15
10,10.42,-5.16,16.51
20,11.91,-5.46,17.62
30,13.39,-5.99,18.61
40,14.2,-6.4,17.93
50,14.51,-6.49,16.16
60,13.56,-6.56,14.35
70,12.66,-6.39,12.52
80,11.89,-5.86,10.64
90,11.15,-5.33,9.3
100,10.66,-4.84,7.99
110,9.94,-3.12,7.06
120,9.57,-4.49,5.27
130,7.1,-3.22,5.55
140,5.58,-4.15,4.23
150,4.72,-3.8,3.22
160,2.17,-3.49,3.08
170,0.22,-3.84,2.92
180,-0.32,-3.61,2.91
190,-0.78,-3.51,2.9
200,-0.89,-3.24,2.51
210,-0.91,-2.76,2.09
220,-1.03,-2.16,1.7
230,-1.51,-1.66,0.93
240,-3.36,-1.34,-0.1
250,-5.69,-1.33,-0.46
260,-6.79,-1.45,0.93
270,-7.33,-1.57,2.87
280,-8.81,-1.68,4.73
290,-11.09,-1.83,5.81
300,-13.62,-2.1,6.12
310,-15.12,-2.34,5.97
320,-15.59,-2.47,5.37
330,-15.63,-2.38,4.46
340,-15.56,-2.24,3.51
350,-15.24,-2.04,2.64
360,-14.59,-1.94,2.2
370,-13.97,-1.85,1.64
380,-13.55,-1.79,1.04
390,-13.18,-1.87,0.92
400,-12.55,-1.99,1.28
410,-11.68,-2.19,2.4
420,-11.12,-2.58,3.86
430,-11.07,-2.86,4.79
440,-10.82,-2.98,5.14
450,-10.2,-2.79,5.04
460,-9.85,-2.52,4.92
470,-9.87,-2.51,4.75
480,-8.86,-2.36,5.23
490,-7.59,-2.34,5.95
500,-6.29,-2.18,6.34
510,-4.75,-1.88,6.86
520,-3.31,-1.52,8.12
530,-2.28,-1.06,9.23
540,-1.54,-0.83,10.3
550,-0.62,-0.77,11.33
560,0.5,-0.75,12.37
570,1.33,-0.65,13.3
580,2.45,-0.3,13.29
590,3.86,0.19,12.59
600,5.97,0.54,11.79
610,8.81,0.96,11.54
620,11.97,1.41,11.82
630,14.28,1.49,12.42
640,15.94,1.4,12.51
650,17.15,1.12,12.68
660,18.22,0.82,13.49
670,19.53,0.28,14.55
680,20.31,-0.25,15.04
690,20.36,-0.81,15.35
700,19.96,-1.44,15.42
710,18.68,-1.71,14.43
720,17.9,-1.44,12.67
730,18.15,-1.02,10.76
740,18.39,-0.35,9.06
750,18.22,0.35,7.55
760,18.37,0.75,7.36
770,17.99,1.06,8.14
780,16.75,1.37,9.08
790,15.5,1.74,9.97
800,14.43,2.13,10.75
810,13.02,2.53,10.98
820,10.67,2.86,10.46
830,7.37,3.12,9.25
840,4.54,3.18,7.95
850,2.46,2.94,7.78
860,1.29,2.64,8.32
870,0.84,2.15,9.61
880,0.14,1.91,10.17
890,-1.07,2.31,9.33
900,-2.23,2.85,7.7
910,-4.62,2.96,6.22
920,-8.37,2.41,6.38
930,-10.62,0.91,8.68
940,-11.81,-0.77,11.15
950,-11.65,-1.97,12.56
960,-10.59,-2.29,12.21
970,-10.33,-1.7,9.22
980,-12.58,-1.36,5.39
990,-15.78,-1.97,4.2
1000,-17.86,-2.93,5.49
