timestamp,x,y,z
0,0.59,-2.15,10.13
10,0.74,-2.29,10.71
20,0.66,-2.2,11.39
30,0.94,-2.11,12.3
40,1.28,-2.27,13.89
50,1.67,-2.62,15.2
60,1.75,-3.36,16.32
70,1.01,-3.52,17.38
80,-1.06,-3.25,17.72
90,1.38,-3.37,14.1
100,8.2,-4.14,10.07
110,12.43,-4.69,15.16
120,17.02,-5.98,22.82
130,17.35,-6.9,23.37
140,14.52,-7.03,20.77
150,14.36,-7.38,19.48
160,15.73,-7.17,19.32
170,15.61,-6.35,18.67
180,13.96,-5.29,16.58
190,11.35,-4.15,13.85
200,8.81,-3.46,11.43
210,6.75,-2.96,8.64
220,5.98,-2.45,5.32
230,6.42,-1.48,2.21
240,7.03,-0.24,0.38
250,6.89,1.52,-0.24
260,3.39,2.7,-2.16
270,-2.88,3.22,-3.69
280,-8.97,3.04,-3.84
290,-12.34,2.69,-3.26
300,-13.8,2.39,-2.5
310,-15.32,2.2,-1.81
320,-17.37,2.23,-1.12
330,-20.13,2.08,-0.68
340,-24.68,1.8,-0.09
350,-28.82,1.34,1.0
360,-30.92,1.05,2.31
370,-29.94,0.94,3.69
380,-26.86,1.1,4.68
390,-23.52,1.65,4.46
400,-20.59,2.47,3.82
410,-17.74,3.35,2.93
420,-15.44,4.1,1.85
430,-14.07,4.46,1.13
440,-13.65,4.41,0.95
450,-12.94,4.21,1.43
460,-11.34,3.96,2.24
470,-9.53,3.6,2.78
480,-8.2,3.22,3.71
490,-6.96,2.74,4.94
500,-6.31,2.35,5.95
510,-5.98,2.04,6.81
520,-4.95,1.65,7.97
530,-3.11,1.34,8.81
540,-1.18,1.03,9.31
550,0.49,0.74,10.02
560,2.88,0.64,10.79
570,5.14,0.76,11.43
580,6.9,1.18,11.53
590,9.15,1.58,11.61
600,12.52,1.48,12.93
610,15.99,0.8,15.44
620,18.15,0.12,17.88
630,19.35,-0.5,19.4
640,19.84,-1.18,20.58
650,19.77,-1.96,21.33
660,19.1,-2.72,20.58
670,17.75,-3.17,18.59
680,16.35,-3.59,15.85
690,15.14,-3.6,13.11
700,14.82,-2.88,10.73
710,15.72,-2.15,9.14
720,16.89,-1.72,8.83
730,17.53,-1.17,9.45
740,17.11,-0.74,10.22
750,15.87,-0.34,11.01
760,14.52,0.11,10.99
770,12.86,0.74,11.03
780,10.33,0.97,11.0
790,7.28,0.95,10.61
800,6.01,0.99,9.15
810,5.82,1.23,7.7
820,4.85,1.9,6.82
830,3.47,2.58,6.26
840,2.0,3.13,6.71
850,0.21,3.37,7.75
860,-1.18,3.83,8.74
870,-1.75,4.38,8.79
880,-4.08,5.25,6.71
890,-10.38,5.57,5.49
900,-16.83,4.33,7.43
910,-18.32,2.27,10.39
920,-15.1,0.9,11.17
930,-11.31,0.62,10.2
940,-9.16,1.44,9.22
950,-10.44,2.83,6.16
960,-16.03,3.5,5.16
970,-21.77,2.97,7.59
980,-25.5,1.78,10.51
990,-26.83,0.75,13.28
1000,-25.67,-0.36,15.07
