timestamp,x,y,z
0,-0.51,-2.05,10.66
10,-0.51,-2.08,10.82
20,-0.39,-2.07,10.84
30,-0.36,-2.07,11.1
40,-0.23,-2.31,11.8
50,0.39,-2.46,12.92
60,0.82,-2.04,13.77
70,-0.1,-1.34,14.15
80,1.39,-3.0,8.94
90,1.11,-3.17,11.47
100,8.24,-1.5,20.05
110,17.57,-1.14,24.78
120,19.35,-1.82,23.68
130,14.57,-2.32,20.96
140,9.99,-2.38,18.96
150,6.86,-2.39,18.68
160,5.15,-2.05,19.06
170,5.02,-1.71,18.17
180,5.48,-1.25,15.83
190,6.25,-0.63,12.3
200,6.66,-0.16,9.44
210,6.43,0.68,7.79
220,4.8,1.31,6.34
230,1.59,1.85,5.05
240,-2.86,2.09,3.68
250,-7.96,1.7,2.88
260,-11.53,1.61,1.96
270,-13.0,1.21,2.16
280,-12.95,0.86,3.07
290,-13.21,0.48,4.24
300,-15.73,0.09,5.16
310,-20.49,-0.31,5.24
320,-25.55,-0.38,5.39
330,-28.14,-0.69,5.81
340,-27.29,-0.92,7.13
350,-24.68,-1.09,8.2
360,-21.63,-0.93,7.73
370,-18.51,-0.59,5.82
380,-16.36,-0.23,3.09
390,-14.65,0.37,-0.09
400,-13.15,0.7,-2.67
410,-12.16,0.88,-4.01
420,-11.09,0.77,-4.73
430,-10.02,0.53,-4.75
440,-9.48,0.15,-4.21
450,-9.57,-0.2,-3.46
460,-9.22,-0.37,-2.9
470,-8.55,-0.47,-3.14
480,-8.22,-0.45,-3.32
490,-7.85,-0.16,-3.02
500,-7.68,0.17,-2.63
510,-7.27,0.54,-1.65
520,-6.63,0.59,0.01
530,-5.63,0.65,2.46
540,-3.36,0.63,5.54
550,-1.0,0.69,8.18
560,0.02,0.81,10.57
570,0.01,1.24,11.67
580,0.64,2.32,10.52
590,3.29,3.4,7.69
600,8.22,3.98,6.67
610,13.57,4.45,8.29
620,16.8,5.25,11.41
630,18.56,5.21,17.33
640,17.87,4.4,25.45
650,16.5,3.61,33.45
660,15.11,2.19,37.09
670,13.77,0.94,37.56
680,11.52,0.61,34.02
690,12.21,0.56,28.21
700,13.79,0.67,21.65
710,15.52,0.71,16.97
720,16.73,1.1,13.85
730,16.45,2.1,11.74
740,15.04,3.21,11.11
750,12.64,4.31,11.31
760,9.4,4.98,11.34
770,5.73,5.28,11.18
780,1.78,4.97,11.72
790,0.62,4.4,12.28
800,1.85,4.12,12.13
810,3.46,4.86,10.55
820,2.81,6.67,8.09
830,-0.64,7.75,6.38
840,-5.54,8.06,7.03
850,-8.8,7.45,8.83
860,-8.79,6.14,11.53
870,-8.01,5.06,14.44
880,-8.92,4.89,14.8
890,-12.01,5.49,12.6
900,-15.65,6.04,9.14
910,-19.16,6.05,7.0
920,-21.17,5.1,8.18
930,-20.66,3.53,11.21
940,-19.08,1.86,14.14
950,-18.17,0.28,16.83
960,-18.5,0.04,17.18
970,-21.1,0.74,13.22
980,-23.42,1.08,10.82
990,-23.37,0.58,10.69
1000,-22.16,-0.0,11.12
