timestamp,x,y,z
0,2.8,-6.49,6.71
10,2.68,-6.51,6.46
20,2.65,-6.54,6.4
30,2.66,-6.53,6.34
40,2.55,-6.48,6.2
50,2.39,-6.39,6.04
60,2.26,-6.32,5.89
70,1.73,-6.23,5.73
80,0.68,-6.05,5.76
90,-0.4,-5.94,6.05
100,-1.72,-5.8,6.28
110,-3.32,-5.61,6.77
120,-4.2,-5.49,7.24
130,-4.83,-5.39,7.81
140,-5.94,-5.23,8.3
150,-7.76,-4.86,8.53
160,-9.78,-4.42,8.77
170,-11.42,-4.18,9.22
180,-12.22,-4.2,9.4
190,-12.13,-4.32,9.45
200,-11.33,-4.38,9.38
210,-10.8,-4.37,9.11
220,-10.74,-4.19,8.65
230,-10.98,-3.79,8.2
240,-11.01,-3.39,7.93
250,-10.52,-2.87,7.76
260,-9.44,-2.34,7.55
270,-7.67,-1.98,7.48
280,-6.17,-1.4,7.47
290,-4.63,-0.59,7.86
300,-2.78,0.33,8.97
310,-0.59,1.47,9.96
320,2.07,2.55,10.19
330,4.44,3.49,10.87
340,6.92,4.23,11.56
350,9.08,4.19,12.33
360,10.39,4.16,13.33
370,10.9,4.95,13.05
380,12.41,5.94,11.4
390,14.83,6.28,10.82
400,17.37,6.22,10.29
410,19.16,6.17,9.34
420,20.89,5.87,8.88
430,22.24,5.4,9.12
440,23.89,4.86,9.56
450,24.68,4.03,10.65
460,24.35,3.24,11.33
470,22.92,2.71,11.48
480,21.15,2.37,10.81
490,19.71,2.24,9.48
500,18.63,2.83,7.53
510,18.46,3.44,4.72
520,18.89,3.73,3.3
530,18.99,4.04,2.77
540,18.75,4.29,2.67
550,18.01,4.44,3.94
560,16.86,4.69,6.01
570,15.65,4.88,7.87
580,14.19,5.02,9.65
590,12.41,5.1,10.64
600,11.43,4.94,10.67
610,10.92,4.9,9.57
620,8.99,5.49,8.15
630,6.31,5.55,7.28
640,4.02,5.41,7.6
650,2.53,4.96,7.87
660,1.97,4.57,8.18
670,1.96,4.4,7.61
680,0.64,4.66,5.9
690,-2.13,4.82,5.22
700,-5.49,4.54,6.62
710,-8.98,3.79,8.77
720,-10.72,2.38,11.55
730,-10.52,0.84,13.79
740,-9.73,-0.18,14.28
750,-8.57,-0.35,13.18
760,-9.0,0.04,9.85
770,-12.84,0.58,7.35
780,-17.22,0.47,7.67
790,-20.42,-0.2,9.99
800,-21.65,-0.66,12.5
810,-20.53,-1.52,14.82
820,-18.0,-2.31,17.14
830,-16.29,-2.79,18.28
840,-16.48,-2.61,17.82
850,-17.37,-1.89,16.39
860,-16.86,-1.18,14.62
870,-15.27,-0.47,12.74
880,-13.53,0.23,11.05
890,-11.64,0.83,9.57
900,-10.17,1.38,9.62
910,-7.9,1.75,9.03
920,-6.3,2.01,8.97
930,-5.15,2.39,8.89
940,-4.71,2.7,8.83
950,-4.74,3.09,9.16
960,-3.92,3.29,9.92
970,-2.33,3.24,10.29
980,-0.62,3.0,10.35
990,0.53,2.64,9.92
1000,1.11,2.43,9.04
