timestamp,x,y,z
0,3.5,-5.28,7.86
10,3.59,-5.4,7.77
20,3.65,-5.42,7.65
30,3.73,-5.41,7.53
40,3.87,-5.41,7.45
50,3.92,-5.39,7.48
60,3.88,-5.41,7.56
70,3.65,-5.42,7.73
80,3.29,-5.37,7.76
90,2.8,-5.26,7.51
100,2.37,-5.06,7.15
110,1.92,-4.88,6.88
120,1.2,-4.7,6.78
130,0.07,-4.5,6.79
140,-1.49,-4.29,7.07
150,-3.14,-4.05,7.31
160,-4.54,-3.73,7.54
170,-5.71,-3.41,7.88
180,-6.71,-3.11,7.85
190,-8.0,-2.62,7.63
200,-10.03,-2.27,7.55
210,-12.56,-2.22,8.45
220,-14.43,-2.24,10.39
230,-14.29,-2.29,12.68
240,-12.22,-2.59,14.52
250,-10.59,-2.69,15.65
260,-9.25,-2.38,15.68
270,-7.61,-1.74,14.25
280,-6.14,-0.96,12.18
290,-5.09,-0.13,9.96
300,-4.16,1.11,7.53
310,-2.98,2.61,5.11
320,-0.82,3.95,3.19
330,2.6,4.77,2.02
340,6.68,5.33,1.48
350,10.23,5.96,1.36
360,12.85,6.98,0.93
370,15.74,8.12,0.07
380,19.75,8.93,0.3
390,23.63,9.14,2.0
400,27.36,8.64,4.71
410,30.02,7.83,7.24
420,31.02,7.02,8.68
430,29.94,6.56,9.3
440,27.68,6.04,8.59
450,25.62,5.48,7.42
460,24.67,4.94,5.6
470,24.25,4.62,3.01
480,23.57,4.59,0.67
490,22.29,4.81,-0.57
500,20.92,5.32,-0.87
510,20.3,5.8,-0.48
520,20.52,6.34,0.18
530,20.77,7.12,0.84
540,20.45,7.37,2.29
550,19.26,7.36,3.98
560,17.22,7.48,4.99
570,14.52,7.68,5.01
580,11.61,8.02,4.15
590,8.49,8.31,3.4
600,4.29,8.63,3.42
610,-1.08,8.87,4.34
620,-6.51,8.72,6.9
630,-10.49,7.65,10.43
640,-12.41,6.06,13.8
650,-12.99,4.3,16.53
660,-12.56,2.84,18.43
670,-12.24,2.02,18.37
680,-12.78,1.64,17.03
690,-14.13,1.5,15.83
700,-15.65,1.35,15.56
710,-16.92,0.97,16.35
720,-17.4,0.57,17.13
730,-17.24,0.22,17.28
740,-16.4,-0.17,17.0
750,-15.04,-0.47,16.23
760,-13.47,-0.41,14.51
770,-12.01,-0.19,11.32
780,-11.6,0.45,9.03
790,-10.67,1.05,7.02
800,-9.44,1.64,5.15
810,-8.92,2.51,3.69
820,-7.97,3.25,3.19
830,-5.59,3.84,3.83
840,-2.58,4.28,5.42
850,0.11,4.72,7.57
860,2.0,5.11,9.54
870,3.62,5.76,10.61
880,5.37,6.35,11.2
890,7.21,6.7,11.6
900,9.01,7.01,11.65
910,10.96,7.28,11.25
920,12.9,7.33,10.48
930,14.51,7.02,9.76
940,15.43,6.9,8.67
950,16.07,7.31,6.77
960,17.76,7.24,6.25
970,19.36,7.42,5.69
980,24.01,6.75,5.51
990,23.01,7.36,10.79
1000,18.33,5.36,12.68
