timestamp,x,y,z
0,0.87,-5.15,8.04
10,1.0,-5.17,8.03
20,1.02,-5.19,8.14
30,0.91,-5.23,8.32
40,0.83,-5.3,8.53
50,0.85,-5.31,8.59
60,0.87,-5.33,8.46
70,0.87,-5.42,8.38
80,0.91,-5.49,8.4
90,1.09,-5.56,8.46
100,1.2,-5.59,8.38
110,1.1,-5.59,8.39
120,0.95,-5.62,8.48
130,0.9,-5.71,8.48
140,0.9,-5.78,8.46
150,0.96,-5.88,8.35
160,1.09,-6.06,8.28
170,1.31,-6.4,8.29
180,1.67,-6.71,8.48
190,2.21,-6.84,8.69
200,2.73,-6.86,8.66
210,3.14,-6.82,8.59
220,3.48,-6.82,8.44
230,3.78,-6.89,8.24
240,3.94,-6.88,8.22
250,4.17,-7.07,8.4
260,4.42,-6.98,9.15
270,4.47,-6.73,10.01
280,3.77,-6.26,10.57
290,2.32,-5.7,10.63
300,0.81,-5.24,11.01
310,-0.98,-4.88,11.51
320,-2.89,-4.41,11.95
330,-4.53,-3.95,12.07
340,-6.0,-3.4,11.65
350,-7.94,-2.96,10.56
360,-11.25,-2.57,9.16
370,-14.89,-2.18,8.37
380,-16.8,-2.02,8.08
390,-17.79,-1.96,7.67
400,-18.83,-1.85,6.92
410,-19.43,-1.71,6.05
420,-18.99,-1.48,5.01
430,-17.97,-1.3,3.84
440,-17.09,-0.98,2.78
450,-15.96,-0.51,1.7
460,-14.9,-0.17,0.47
470,-14.09,0.19,-0.38
480,-13.22,0.35,-0.5
490,-12.57,0.28,-0.21
500,-11.86,0.27,0.32
510,-10.86,0.61,0.45
520,-10.11,1.2,0.26
530,-8.93,2.25,0.27
540,-6.53,3.35,1.81
550,-2.92,4.46,4.4
560,1.19,5.14,7.87
570,5.44,5.24,12.7
580,9.54,5.37,18.02
590,13.0,5.88,21.17
600,16.24,6.91,22.64
610,19.52,7.27,24.23
620,22.89,6.82,25.5
630,25.75,5.75,25.79
640,27.11,4.23,25.16
650,26.63,2.64,23.65
660,24.65,1.62,20.41
670,22.58,1.1,15.43
680,21.57,1.08,10.42
690,22.13,1.37,5.21
700,22.66,2.01,2.11
710,21.91,2.91,1.4
720,21.08,3.89,1.92
730,20.12,4.57,3.37
740,17.92,5.3,5.81
750,15.19,6.06,7.52
760,12.97,6.74,8.48
770,11.63,7.81,8.51
780,11.85,9.45,8.06
790,10.54,11.55,8.71
800,5.39,14.39,9.11
810,-2.46,16.54,8.86
820,-10.96,16.23,10.2
830,-16.05,14.65,15.81
840,-19.06,13.58,17.71
850,-22.62,14.21,15.74
860,-27.67,15.2,15.15
870,-33.87,15.05,17.37
880,-43.6,11.82,18.1
890,-46.93,8.23,21.88
900,-42.49,4.1,25.4
910,-34.63,1.03,24.65
920,-27.71,0.6,20.71
930,-24.09,2.16,14.53
940,-21.19,3.54,9.6
950,-17.05,4.35,6.92
960,-12.87,4.85,5.14
970,-9.84,5.64,3.36
980,-7.82,6.47,2.22
990,-6.29,6.63,2.34
1000,-5.43,6.73,4.74
