timestamp,x,y,z
0,-0.68,-4.05,8.69
10,-0.64,-4.05,8.94
20,-0.45,-4.03,9.08
30,-0.25,-4.0,9.2
40,-0.07,-3.96,9.39
50,0.02,-3.98,9.51
60,-0.08,-4.06,9.55
70,-0.42,-4.09,9.56
80,-0.88,-3.97,9.73
90,-0.96,-3.98,9.97
100,-0.57,-4.15,10.11
110,0.01,-4.19,10.14
120,0.21,-4.29,10.26
130,0.33,-4.45,10.14
140,0.67,-4.46,9.96
150,1.15,-4.45,9.52
160,1.75,-4.57,9.17
170,2.64,-4.71,8.73
180,3.75,-4.89,8.51
190,5.32,-4.99,8.42
200,7.25,-4.96,8.4
210,9.2,-4.8,8.47
220,11.21,-4.56,8.43
230,12.91,-4.36,8.18
240,14.05,-4.0,7.7
250,14.52,-3.21,6.67
260,14.77,-2.22,4.96
270,15.31,-1.18,2.59
280,15.13,-0.26,0.06
290,14.89,0.86,-2.73
300,14.26,2.12,-4.89
310,12.62,3.54,-4.7
320,10.73,5.33,-3.5
330,8.47,7.1,-2.02
340,4.53,8.68,-0.36
350,-1.07,10.78,0.16
360,-5.74,11.98,0.8
370,-7.12,12.21,3.23
380,-6.33,12.03,7.19
390,-5.84,11.56,11.31
400,-7.11,10.78,14.67
410,-9.09,10.03,16.32
420,-10.75,9.61,16.44
430,-11.52,9.37,15.57
440,-11.82,9.68,14.12
450,-10.94,9.8,13.24
460,-8.89,9.57,14.94
470,-7.72,9.21,18.53
480,-7.02,8.77,21.91
490,-6.82,8.41,24.46
500,-6.12,8.41,25.75
510,-4.53,8.96,25.67
520,-4.37,10.35,21.46
530,-4.93,11.59,14.83
540,-3.89,11.94,10.11
550,-0.5,11.29,9.21
560,-0.31,11.08,10.62
570,-2.38,11.67,10.07
580,-3.01,11.65,8.21
590,-1.24,11.0,8.69
600,1.05,10.5,11.98
610,3.34,10.04,16.59
620,5.66,9.58,20.57
630,8.12,9.67,22.74
640,9.68,10.17,23.1
650,10.63,11.02,21.31
660,10.55,12.06,18.32
670,10.14,13.21,15.81
680,10.21,14.47,13.41
690,10.79,15.3,12.29
700,12.03,15.36,11.75
710,12.93,14.78,12.01
720,14.38,13.66,12.99
730,15.34,12.79,14.07
740,15.36,12.2,13.81
750,13.96,11.61,11.42
760,11.36,10.71,7.34
770,9.5,9.27,2.5
780,8.38,7.13,-1.43
790,7.85,4.89,-2.89
800,7.28,3.26,-2.36
810,6.82,2.0,-1.81
820,6.25,1.35,-2.06
830,5.31,1.05,-3.01
840,3.43,0.71,-3.89
850,0.81,0.7,-3.96
860,-2.08,0.58,-3.18
870,-4.44,0.14,-2.27
880,-7.0,-0.34,-1.74
890,-8.84,-0.67,-2.1
900,-9.79,-0.4,-2.94
910,-9.89,0.06,-3.4
920,-8.92,-0.39,-1.78
930,-8.13,-1.2,0.46
940,-7.28,0.07,8.53
950,-9.94,-1.61,9.54
960,-10.39,-1.97,11.63
970,-8.79,-2.1,14.84
980,-7.13,-2.6,17.61
990,-6.83,-2.73,19.9
1000,-7.24,-2.75,19.9
