timestamp,x,y,z
0,-1.12,-5.45,7.87
10,-1.94,-5.44,7.86
20,-2.87,-5.44,7.87
30,-3.21,-5.43,8.03
40,-2.71,-5.33,8.42
50,-1.66,-5.3,8.79
60,-0.46,-5.31,9.21
70,0.68,-5.29,9.59
80,1.61,-5.26,9.92
90,2.27,-5.35,10.27
100,2.74,-5.43,10.73
110,3.29,-5.29,10.93
120,3.99,-5.1,10.67
130,4.69,-5.08,9.94
140,5.26,-5.16,8.92
150,5.47,-5.29,7.92
160,5.43,-5.32,7.03
170,5.61,-5.32,6.24
180,6.42,-5.22,5.56
190,7.72,-4.92,4.64
200,9.02,-4.98,3.21
210,10.03,-4.16,1.36
220,11.03,-3.03,-1.99
230,11.64,-2.29,-5.2
240,11.38,-0.95,-6.38
250,10.7,0.51,-5.4
260,9.2,0.78,-2.68
270,6.96,1.27,1.23
280,4.54,1.88,3.81
290,1.79,3.38,3.19
300,-1.23,5.07,0.52
310,-4.41,6.34,-1.91
320,-7.69,8.2,-2.17
330,-9.88,9.28,1.31
340,-11.12,9.91,6.72
350,-11.84,9.93,11.06
360,-11.93,9.29,13.56
370,-10.94,9.68,13.65
380,-10.09,10.12,11.61
390,-10.31,10.75,9.1
400,-11.17,11.22,9.22
410,-11.86,11.97,11.44
420,-11.77,12.62,15.57
430,-10.63,12.62,21.27
440,-7.98,12.91,27.18
450,-4.53,12.97,30.16
460,-1.4,13.17,27.91
470,0.0,13.35,19.87
480,-1.89,13.18,11.81
490,-2.08,12.79,6.74
500,-0.49,12.33,3.73
510,0.69,11.65,3.72
520,0.62,11.19,6.67
530,0.43,10.72,11.9
540,0.8,10.38,18.25
550,0.5,9.89,23.18
560,-0.8,10.28,26.08
570,-0.77,12.08,27.6
580,0.27,14.43,26.84
590,2.12,17.23,24.59
600,4.26,19.7,21.8
610,6.07,21.74,18.46
620,7.09,22.27,14.5
630,7.64,22.77,11.31
640,9.18,21.42,8.2
650,10.6,18.78,5.35
660,12.06,16.12,3.33
670,13.22,13.28,2.15
680,13.13,10.7,1.7
690,12.16,8.33,1.3
700,11.39,6.18,0.21
710,10.77,4.51,-0.86
720,10.4,3.21,-2.1
730,9.87,2.46,-3.54
740,8.78,1.63,-4.8
750,6.85,0.73,-5.53
760,4.13,0.63,-6.38
770,0.98,0.76,-6.48
780,-1.78,0.67,-6.3
790,-3.93,0.48,-5.33
800,-5.05,0.3,-3.58
810,-5.66,0.46,-1.89
820,-6.55,0.01,-0.09
830,-7.57,-0.28,1.59
840,-8.83,-0.79,2.68
850,-9.95,-1.43,4.21
860,-9.99,-2.02,6.42
870,-8.98,-2.05,8.64
880,-8.56,-2.27,11.47
890,-9.15,-3.2,14.68
900,-10.59,-3.75,17.49
910,-11.76,-3.79,18.75
920,-11.87,-3.52,18.05
930,-10.46,-3.11,16.03
940,-7.9,-2.83,14.03
950,-4.91,-2.68,12.51
960,-2.11,-2.6,11.51
970,-0.06,-2.73,11.11
980,1.09,-2.93,11.21
990,1.54,-3.27,11.54
1000,1.49,-3.6,11.85
