timestamp,x,y,z
0,-1.31,-5.6,8.67
10,-1.35,-5.62,8.58
20,-1.2,-5.52,8.38
30,-0.91,-5.53,8.07
40,-0.68,-5.56,7.86
50,-0.64,-5.72,8.01
60,-1.02,-6.02,8.59
70,-1.77,-6.12,9.17
80,-2.24,-6.15,9.28
90,-2.36,-5.98,9.09
100,-2.02,-5.77,8.88
110,-1.15,-5.77,8.84
120,-0.15,-5.82,9.05
130,1.07,-5.72,9.35
140,2.49,-5.61,9.5
150,3.72,-5.47,9.33
160,4.75,-5.28,8.88
170,5.62,-5.22,8.38
180,6.09,-5.46,7.5
190,6.47,-5.67,6.45
200,7.0,-5.25,5.36
210,7.65,-4.45,3.69
220,8.7,-3.28,1.8
230,10.02,-2.04,-0.66
240,10.66,-0.71,-2.87
250,10.24,1.04,-4.9
260,8.23,2.92,-5.68
270,4.95,4.59,-4.83
280,1.28,6.32,-3.41
290,-1.53,8.14,-2.07
300,-4.27,8.49,0.04
310,-6.6,8.65,3.04
320,-8.23,8.63,5.92
330,-8.94,8.6,7.55
340,-9.5,8.65,7.94
350,-11.29,8.55,7.67
360,-13.6,8.65,7.94
370,-15.37,8.77,9.21
380,-17.59,8.57,12.63
390,-20.6,8.05,17.94
400,-22.44,7.42,22.8
410,-21.9,7.84,24.76
420,-19.07,8.86,23.95
430,-15.19,10.48,21.69
440,-11.37,11.91,18.16
450,-7.09,13.29,14.73
460,-2.48,13.61,11.87
470,2.54,13.23,10.57
480,4.43,11.77,11.16
490,5.33,9.9,11.83
500,4.82,8.07,13.0
510,2.88,7.08,13.67
520,-0.4,5.35,15.31
530,-1.65,4.21,17.89
540,-2.38,3.66,17.97
550,-2.2,3.36,18.0
560,-1.34,3.79,17.61
570,-1.06,4.59,16.48
580,-0.76,5.69,14.91
590,-0.15,6.74,13.41
600,1.33,8.04,12.43
610,2.77,8.74,12.15
620,3.66,9.34,13.57
630,4.59,8.73,15.38
640,5.42,8.19,17.1
650,6.62,8.56,18.46
660,7.73,9.2,19.12
670,8.56,9.46,19.45
680,7.99,9.16,18.77
690,6.42,8.82,17.01
700,5.11,8.15,14.1
710,4.5,7.59,10.6
720,4.84,6.8,6.73
730,5.98,5.15,3.02
740,7.56,3.18,-0.03
750,9.58,1.66,-2.32
760,11.74,0.53,-3.89
770,12.84,-0.2,-5.0
780,12.01,-0.55,-5.28
790,9.4,-0.49,-5.04
800,6.0,-0.23,-4.77
810,1.89,-0.29,-4.71
820,-2.43,-0.66,-4.47
830,-6.07,-1.45,-5.4
840,-7.62,-1.53,-7.06
850,-7.69,-1.33,-9.06
860,-7.14,-1.97,-10.51
870,-6.21,-1.16,-9.17
880,-5.44,-0.82,-6.67
890,-6.4,-1.81,-4.04
900,-7.17,-2.38,-0.09
910,-7.62,-2.53,4.42
920,-8.29,-2.55,8.91
930,-9.19,-2.75,11.93
940,-10.47,-2.92,13.03
950,-11.94,-3.28,12.65
960,-13.23,-3.76,11.65
970,-13.69,-4.13,10.64
980,-12.92,-4.37,10.14
990,-11.15,-4.35,10.36
1000,-8.84,-4.29,11.15
