timestamp,x,y,z
0,4.2,-5.61,7.3
10,4.25,-5.75,7.77
20,4.79,-6.11,8.71
30,5.37,-6.88,10.03
40,5.75,-7.25,11.82
50,6.87,-6.74,12.93
60,7.38,-5.88,12.74
70,7.71,-5.24,11.28
80,8.36,-5.24,8.86
90,9.33,-5.51,6.53
100,10.38,-5.65,5.12
110,11.05,-5.52,4.63
120,11.62,-5.43,4.23
130,12.27,-5.37,3.54
140,12.97,-5.46,2.17
150,13.78,-5.46,0.45
160,14.2,-5.02,-1.21
170,13.85,-4.25,-2.58
180,12.17,-3.11,-4.16
190,9.94,-2.06,-6.11
200,7.72,-1.05,-8.5
210,5.65,0.29,-11.07
220,4.43,2.11,-13.63
230,3.09,3.02,-14.26
240,1.91,4.54,-12.03
250,0.79,6.29,-7.87
260,-0.39,8.19,-3.35
270,-1.18,10.01,0.2
280,-1.32,11.0,2.73
290,-1.24,12.34,4.2
300,-1.46,14.09,5.4
310,-2.2,14.74,7.09
320,-2.14,14.41,11.34
330,-1.72,13.33,17.21
340,-0.98,12.03,22.49
350,-0.79,11.26,25.15
360,-1.77,11.06,24.88
370,-3.18,11.11,22.67
380,-3.89,10.99,20.66
390,-3.96,11.13,19.58
400,-3.47,11.49,19.18
410,-2.43,11.6,19.51
420,-1.38,12.23,20.6
430,0.38,12.76,21.91
440,2.89,13.07,23.0
450,5.91,13.39,22.86
460,8.7,13.22,21.71
470,10.34,12.6,20.14
480,10.37,12.48,18.23
490,9.0,12.4,15.89
500,6.8,12.42,13.87
510,4.67,12.33,12.36
520,3.78,12.3,11.04
530,4.45,12.21,9.99
540,5.76,11.65,9.02
550,7.47,10.92,8.74
560,10.27,10.18,9.48
570,13.17,10.03,10.39
580,15.21,10.17,11.06
590,17.5,10.5,9.91
600,19.06,10.8,8.44
610,20.41,10.68,7.49
620,20.68,10.54,6.78
630,19.9,10.62,6.24
640,18.73,10.48,6.11
650,17.56,10.34,6.23
660,16.48,9.68,6.16
670,15.17,8.89,5.73
680,13.6,8.09,5.31
690,11.93,7.05,4.47
700,10.21,5.99,3.33
710,8.9,5.15,1.81
720,7.67,4.38,-0.29
730,6.33,3.57,-2.46
740,5.0,2.54,-4.41
750,3.32,1.47,-5.33
760,1.54,0.51,-4.88
770,-0.17,-0.21,-3.96
780,-2.09,-0.73,-3.04
790,-4.24,-1.09,-2.27
800,-6.27,-1.58,-1.67
810,-7.56,-2.18,-1.02
820,-7.48,-2.9,-0.35
830,-6.22,-3.12,-0.41
840,-4.76,-3.6,-1.83
850,1.05,-2.25,0.49
860,1.58,-1.5,-2.04
870,-0.66,-1.67,-2.11
880,-1.84,-0.86,1.14
890,-2.48,-0.91,5.79
900,-1.84,-0.93,11.66
910,-1.26,-1.35,16.51
920,-1.61,-2.13,19.52
930,-2.14,-2.96,21.17
940,-2.57,-3.21,21.96
950,-3.11,-3.15,21.35
960,-3.45,-3.19,19.36
970,-3.23,-3.27,16.97
980,-2.12,-3.4,14.93
990,-0.35,-3.7,13.7
1000,1.54,-4.04,12.98
