timestamp,x,y,z
0,-0.16,-3.9,8.12
10,-0.24,-3.84,8.12
20,-0.31,-3.82,8.11
30,-0.55,-3.82,8.09
40,-1.01,-3.82,8.0
50,-1.48,-3.81,7.82
60,-1.54,-3.78,7.67
70,-1.14,-3.67,7.55
80,-0.69,-3.65,7.6
90,-0.57,-3.63,7.62
100,-0.71,-3.46,7.55
110,-0.76,-3.41,7.02
120,-0.64,-3.34,6.68
130,-0.55,-3.21,6.9
140,-0.12,-3.11,7.96
150,0.31,-3.23,9.62
160,1.15,-3.28,11.11
170,2.57,-3.21,12.21
180,4.05,-3.1,13.07
190,5.56,-2.94,13.71
200,7.16,-2.62,13.91
210,8.92,-2.44,13.83
220,10.94,-2.36,13.5
230,12.91,-2.19,12.82
240,14.92,-2.06,11.66
250,16.34,-1.76,10.36
260,17.22,-1.33,8.54
270,16.58,-0.75,7.59
280,15.3,-0.02,7.1
290,12.97,1.12,7.07
300,10.63,2.1,6.34
310,7.84,3.47,4.71
320,4.96,4.65,2.19
330,1.21,6.03,-0.35
340,-2.85,6.71,-2.36
350,-6.58,7.17,-3.06
360,-9.21,7.11,-1.87
370,-9.24,7.43,-0.37
380,-6.94,7.87,1.04
390,-5.24,8.48,2.91
400,-5.21,9.23,4.9
410,-6.53,9.77,6.26
420,-7.87,10.02,7.58
430,-9.17,10.29,8.84
440,-10.0,10.08,10.84
450,-9.55,9.47,14.52
460,-9.67,8.9,19.76
470,-10.79,7.99,25.12
480,-11.7,7.36,28.52
490,-11.7,7.63,28.93
500,-10.97,8.54,25.74
510,-9.4,9.99,19.75
520,-7.61,11.46,13.59
530,-5.63,12.39,8.54
540,-3.09,12.62,5.99
550,-1.12,12.66,6.0
560,-1.45,12.46,7.57
570,-1.99,12.05,9.36
580,-2.38,11.58,10.97
590,-2.04,11.42,13.19
600,-0.81,11.33,16.55
610,1.36,11.76,20.2
620,4.29,12.48,23.29
630,7.08,13.64,25.11
640,8.06,15.29,24.8
650,10.43,17.07,22.75
660,12.37,18.67,19.43
670,13.67,19.79,15.59
680,13.89,19.91,12.16
690,13.99,18.78,10.31
700,15.24,16.98,9.96
710,17.18,14.8,10.14
720,17.84,12.66,9.95
730,16.48,10.64,8.55
740,13.73,8.95,6.38
750,10.8,7.16,3.87
760,8.37,5.58,1.68
770,6.69,4.0,0.13
780,5.45,2.37,0.03
790,3.98,1.07,0.39
800,2.42,0.57,0.22
810,0.68,0.06,-1.57
820,-1.11,-0.63,-3.13
830,-2.67,-1.39,-3.69
840,-3.56,-1.94,-4.05
850,-4.07,-2.39,-3.9
860,-4.19,-2.73,-3.76
870,-3.98,-2.91,-3.64
880,-4.01,-2.66,-3.68
890,-4.33,-2.47,-3.27
900,-4.23,-2.34,-1.93
910,-4.56,-2.11,0.43
920,-4.55,-1.97,2.76
930,-4.43,-1.89,4.53
940,-4.27,-1.85,6.22
950,-4.62,-1.76,7.57
960,-5.58,-1.85,9.01
970,-7.12,-1.98,10.81
980,-8.54,-2.43,12.87
990,-9.68,-2.9,14.82
1000,-10.38,-3.36,16.27
