timestamp,x,y,z
0,-0.74,-4.56,8.04
10,-1.2,-4.53,7.92
20,-1.13,-4.44,7.75
30,-0.62,-4.36,7.74
40,-0.15,-4.41,7.85
50,0.07,-4.38,8.07
60,0.15,-4.42,8.15
70,0.37,-4.49,8.11
80,0.76,-4.5,8.2
90,1.44,-4.53,8.66
100,2.37,-4.53,9.28
110,3.22,-4.45,10.33
120,3.88,-4.08,11.18
130,4.66,-3.84,11.49
140,5.28,-3.63,11.36
150,6.22,-3.42,10.87
160,8.3,-3.12,9.9
170,11.21,-2.74,8.83
180,14.16,-2.53,8.12
190,16.12,-2.61,8.08
200,16.17,-2.39,8.24
210,14.49,-2.36,8.06
220,11.77,-1.41,6.98
230,7.62,-0.66,5.27
240,3.51,-0.0,2.73
250,0.9,0.87,-0.68
260,0.39,1.64,-3.47
270,0.8,2.29,-4.44
280,0.03,3.79,-4.13
290,-1.19,5.55,-3.11
300,-1.0,7.02,-0.95
310,-0.99,8.15,2.96
320,-3.14,8.72,7.13
330,-7.64,9.02,10.55
340,-12.47,8.85,12.61
350,-14.33,8.4,13.16
360,-13.24,8.26,11.97
370,-10.66,8.24,11.88
380,-8.71,8.45,13.08
390,-7.27,8.36,14.03
400,-6.0,8.2,14.63
410,-6.16,8.42,14.54
420,-7.48,8.9,15.15
430,-7.01,9.07,17.28
440,-7.12,9.44,19.93
450,-6.07,9.65,21.97
460,-4.19,9.71,22.91
470,-3.53,10.31,21.74
480,-4.09,11.2,18.21
490,-3.94,11.75,14.36
500,-2.09,12.03,12.24
510,0.08,12.48,12.56
520,2.79,12.94,14.26
530,5.54,12.97,16.89
540,8.49,12.91,19.98
550,10.23,13.16,23.07
560,10.83,13.87,24.23
570,10.68,14.83,22.41
580,8.49,15.99,19.91
590,7.25,17.04,16.89
600,7.21,17.53,13.95
610,8.26,17.45,13.28
620,9.22,17.15,13.47
630,10.36,16.78,13.05
640,11.31,15.76,10.39
650,11.78,14.25,6.18
660,10.53,11.88,2.41
670,9.32,9.51,-0.66
680,9.74,6.64,-3.2
690,10.77,3.82,-4.74
700,10.56,1.87,-4.98
710,8.7,1.01,-4.5
720,6.34,0.44,-4.69
730,4.07,0.08,-5.94
740,1.91,-0.25,-6.81
750,-0.13,-0.65,-6.45
760,-2.57,-1.12,-5.5
770,-4.36,-1.01,-4.12
780,-6.18,-1.04,-2.83
790,-7.53,-1.36,-1.16
800,-8.46,-1.71,0.74
810,-9.27,-2.03,2.98
820,-10.02,-2.3,6.25
830,-10.18,-2.88,10.24
840,-9.98,-3.77,13.97
850,-9.59,-4.49,16.31
860,-8.45,-4.79,16.77
870,-6.81,-4.41,15.49
880,-4.52,-3.8,13.27
890,-2.02,-3.27,11.07
900,-0.27,-2.91,10.12
910,0.34,-2.93,10.57
920,0.18,-3.31,11.7
930,-0.17,-3.63,12.81
940,-0.32,-4.04,13.48
950,-0.33,-4.49,13.59
960,-0.27,-4.59,13.03
970,-0.07,-4.45,11.82
980,0.15,-4.25,10.19
990,0.4,-4.19,9.26
1000,0.88,-4.08,8.79
