timestamp,x,y,z
0,-1.33,-5.44,8.45
10,-1.51,-5.44,8.82
20,-1.77,-5.48,9.08
30,-1.75,-5.43,9.25
40,-1.37,-5.46,9.33
50,-0.64,-5.47,9.21
60,0.27,-5.34,8.96
70,1.16,-5.26,8.73
80,1.75,-5.44,8.52
90,2.05,-5.58,8.34
100,2.34,-5.46,8.15
110,2.69,-5.26,7.85
120,3.22,-5.0,6.98
130,3.72,-4.7,5.6
140,4.3,-4.97,4.26
150,4.87,-4.93,3.01
160,6.69,-4.23,1.12
170,9.49,-3.6,-1.52
180,12.57,-2.63,-3.64
190,15.47,-0.68,-5.25
200,17.03,1.32,-6.37
210,16.42,3.41,-6.74
220,12.9,5.47,-5.25
230,6.85,8.35,-3.13
240,1.77,10.53,-1.27
250,-1.9,11.73,0.39
260,-4.88,13.01,2.76
270,-7.4,14.09,6.32
280,-8.82,14.38,10.18
290,-9.62,13.97,14.05
300,-11.37,13.51,17.92
310,-14.24,12.38,21.27
320,-16.15,11.31,22.91
330,-16.29,10.57,22.16
340,-15.8,9.73,20.33
350,-15.72,8.12,19.67
360,-14.07,7.79,20.64
370,-12.11,8.31,22.04
380,-8.37,9.2,21.01
390,-5.7,10.64,18.36
400,-3.03,12.16,15.18
410,1.19,13.01,12.13
420,3.96,12.76,10.57
430,5.35,12.01,10.99
440,4.78,11.55,12.54
450,4.92,10.85,13.66
460,6.35,9.96,14.27
470,8.07,9.02,15.25
480,9.77,8.47,16.94
490,9.62,8.72,19.1
500,9.8,8.72,19.43
510,9.91,9.14,20.87
520,9.78,10.61,20.83
530,9.86,13.16,20.1
540,10.0,16.07,19.09
550,9.64,17.53,17.25
560,9.0,17.72,13.95
570,9.12,17.7,9.97
580,10.9,16.0,5.63
590,12.35,13.71,2.8
600,12.97,11.03,0.97
610,13.12,8.54,1.49
620,12.34,6.59,3.06
630,11.27,5.0,3.73
640,10.43,3.84,3.0
650,9.69,2.79,1.17
660,9.22,1.92,-0.92
670,8.6,1.24,-2.63
680,7.74,0.47,-3.66
690,6.38,-0.17,-4.5
700,4.47,-0.39,-6.27
710,2.58,-0.27,-7.45
720,0.9,-0.29,-7.25
730,-0.49,-0.36,-5.91
740,-1.54,-0.37,-3.29
750,-2.25,-0.68,0.03
760,-2.86,-0.94,3.3
770,-3.57,-1.18,5.88
780,-4.59,-1.55,7.14
790,-6.13,-1.97,7.27
800,-8.03,-2.04,7.2
810,-10.17,-2.31,7.21
820,-12.33,-2.86,7.96
830,-13.76,-3.4,9.46
840,-14.18,-3.74,11.05
850,-13.48,-4.04,12.11
860,-11.66,-4.29,12.33
870,-9.23,-4.44,11.62
880,-7.0,-4.54,10.72
890,-5.26,-4.62,10.1
900,-4.29,-4.75,9.75
910,-3.79,-4.92,9.55
920,-3.5,-4.99,9.35
930,-3.38,-5.01,9.13
940,-3.31,-5.08,8.88
950,-3.05,-5.1,8.79
960,-2.63,-5.11,8.85
970,-2.13,-5.18,9.05
980,-1.71,-5.18,9.29
990,-1.25,-5.04,9.33
1000,-0.61,-5.08,9.25
