timestamp,x,y,z
0,-1.35,-4.13,8.89
10,-1.71,-4.16,9.04
20,-1.89,-4.13,9.17
30,-1.94,-4.07,9.19
40,-2.04,-4.07,9.08
50,-1.87,-4.17,9.07
60,-1.36,-4.31,9.18
70,-0.95,-4.51,9.62
80,-0.42,-4.77,10.32
90,0.45,-4.93,11.22
100,1.49,-4.89,12.01
110,2.8,-4.87,12.31
120,4.33,-4.41,11.94
130,5.97,-4.0,10.89
140,7.3,-3.74,9.37
150,8.23,-3.63,7.77
160,8.93,-3.43,6.4
170,9.96,-3.15,5.26
180,11.39,-2.82,4.01
190,12.42,-2.26,2.28
200,12.44,-1.34,0.09
210,10.85,-0.2,-2.62
220,7.83,0.81,-4.56
230,4.77,1.64,-4.48
240,1.79,3.06,-2.36
250,-1.09,4.09,0.2
260,-3.88,4.48,2.32
270,-6.08,4.66,3.9
280,-7.63,5.38,5.37
290,-7.95,5.74,6.32
300,-7.91,6.15,7.21
310,-8.25,6.49,7.94
320,-8.3,6.77,8.84
330,-7.97,7.17,9.53
340,-7.75,7.35,10.74
350,-7.53,7.42,12.94
360,-7.14,7.46,16.49
370,-7.68,7.55,20.67
380,-8.12,7.87,23.29
390,-7.91,8.32,22.8
400,-6.61,8.41,19.99
410,-4.75,9.09,15.82
420,-3.77,9.49,12.5
430,-2.15,9.9,10.44
440,-0.45,10.05,9.62
450,0.61,9.8,9.65
460,1.5,9.33,9.79
470,2.12,8.67,10.46
480,2.02,8.19,11.78
490,0.96,7.63,13.54
500,0.19,7.25,15.83
510,0.8,7.5,18.97
520,2.67,8.14,22.02
530,4.43,8.99,21.85
540,4.36,10.14,19.09
550,4.34,10.77,16.16
560,5.21,11.5,14.1
570,4.99,12.99,13.76
580,5.32,14.22,14.85
590,5.54,15.08,16.87
600,6.21,15.81,19.14
610,7.26,16.62,21.42
620,9.28,17.31,21.14
630,11.06,17.04,17.48
640,11.27,16.19,11.66
650,10.41,15.29,6.77
660,8.46,12.95,3.79
670,6.45,9.92,2.39
680,4.75,7.26,1.78
690,3.79,4.97,0.91
700,4.68,3.03,0.03
710,6.96,1.33,-0.88
720,8.67,0.01,-1.59
730,8.74,-1.0,-2.35
740,6.76,-2.01,-3.53
750,5.16,-2.54,-4.67
760,3.83,-3.07,-5.63
770,2.19,-3.66,-5.66
780,0.65,-3.98,-4.96
790,-0.56,-4.17,-4.39
800,-1.3,-4.35,-3.8
810,-1.71,-4.52,-3.22
820,-1.43,-4.58,-3.22
830,-0.42,-4.08,-0.84
840,0.85,-4.42,-1.08
850,0.17,-4.15,-2.74
860,0.35,-3.25,-3.56
870,0.02,-2.65,-1.98
880,-1.01,-2.1,-0.08
890,-2.38,-1.28,1.04
900,-3.64,-0.69,2.18
910,-4.43,-0.16,3.71
920,-4.62,0.44,5.51
930,-4.86,0.43,7.84
940,-5.11,0.14,10.26
950,-5.97,0.06,11.86
960,-7.59,-0.4,12.43
970,-8.5,-0.28,12.29
980,-7.91,0.07,12.1
990,-6.65,0.29,13.04
1000,-5.19,0.27,15.01
