timestamp,x,y,z
0,-7.43,-1.48,6.9
10,-8.15,-1.44,6.88
20,-8.7,-1.34,7.39
30,-9.05,-1.09,8.51
40,-8.94,-0.84,10.12
50,-8.47,-0.54,11.9
60,-7.57,-0.38,13.32
70,-6.33,-0.57,13.92
80,-4.87,-0.94,13.7
90,-3.09,-1.43,12.87
100,-1.32,-1.91,11.81
110,0.47,-2.51,10.73
120,2.34,-3.06,9.58
130,4.2,-3.64,8.46
140,5.84,-4.44,7.57
150,8.05,-5.48,6.96
160,10.29,-5.39,7.19
170,15.31,-5.14,7.45
180,18.91,-3.79,6.26
190,21.37,-2.51,4.55
200,21.44,-0.7,2.51
210,18.33,2.19,1.06
220,12.87,4.83,-1.19
230,6.77,7.15,-2.9
240,1.59,9.87,-2.46
250,-2.81,10.09,-5.22
260,-5.23,12.06,-3.48
270,-7.91,14.8,-2.71
280,-17.34,17.12,2.47
290,-24.85,19.15,6.15
300,-29.98,19.11,10.86
310,-32.27,17.17,15.28
320,-30.6,14.14,18.21
330,-24.0,12.32,19.07
340,-15.39,11.26,16.35
350,-7.24,10.32,13.0
360,-1.61,8.92,9.92
370,2.08,7.86,7.37
380,4.14,6.94,3.89
390,2.83,7.31,2.68
400,-0.94,8.34,3.51
410,-5.82,9.67,6.95
420,-10.0,11.38,11.78
430,-12.64,12.87,16.4
440,-13.26,14.14,20.18
450,-12.05,14.86,22.42
460,-9.36,15.71,22.51
470,-6.09,16.88,21.4
480,-2.6,18.05,20.58
490,0.63,18.82,20.32
500,3.97,18.64,20.14
510,6.88,17.88,20.54
520,8.89,16.78,21.55
530,10.93,15.16,22.46
540,11.71,13.57,22.7
550,11.9,11.69,22.12
560,11.79,9.96,20.59
570,11.36,8.71,18.18
580,9.88,8.14,15.67
590,8.35,7.32,13.0
600,7.27,6.51,9.85
610,6.1,5.48,6.67
620,4.52,5.3,3.96
630,2.66,4.9,1.82
640,0.81,4.37,-0.11
650,-0.7,3.78,-1.31
660,-2.25,2.96,-2.41
670,-3.73,1.78,-4.13
680,-4.74,0.55,-5.57
690,-4.93,-0.83,-6.97
700,-5.12,-1.6,-7.24
710,-5.05,-2.11,-7.41
720,-4.23,-2.72,-7.47
730,-2.75,-2.92,-7.26
740,-2.09,-2.6,-6.23
750,-1.97,-2.28,-4.99
760,-1.75,-1.95,-3.88
770,-1.82,-1.26,-2.69
780,-1.62,-0.43,-1.68
790,-1.87,-0.04,-0.45
800,-2.59,0.86,2.02
810,-3.53,1.58,3.61
820,-6.14,2.39,6.2
830,-9.02,3.08,7.97
840,-11.27,3.52,9.0
850,-13.73,3.69,9.0
860,-16.21,3.5,8.75
870,-17.75,3.3,8.34
880,-18.4,3.27,8.04
890,-18.78,3.21,8.21
900,-18.53,2.97,8.67
910,-17.22,2.81,9.09
920,-15.12,2.48,9.2
930,-12.94,2.21,9.21
940,-11.13,1.94,9.15
950,-9.77,1.6,9.08
960,-8.81,1.27,8.96
970,-7.99,0.95,8.73
980,-7.3,0.66,8.33
990,-6.75,0.37,7.73
1000,-6.37,0.04,7.12
