timestamp,x,y,z
0,-2.99,-4.01,7.98
10,-2.6,-3.94,8.21
20,-2.09,-3.98,8.48
30,-1.67,-4.02,8.56
40,-0.95,-3.99,8.58
50,-0.21,-3.98,8.73
60,0.28,-4.0,8.83
70,0.14,-4.06,8.68
80,-0.31,-4.12,8.28
90,-0.65,-4.04,7.93
100,-0.88,-4.04,7.68
110,-0.51,-3.93,7.69
120,0.68,-3.68,7.9
130,2.6,-3.52,8.26
140,4.85,-3.39,8.79
150,7.53,-3.25,9.38
160,10.51,-3.04,9.59
170,13.47,-2.62,9.52
180,16.63,-2.32,9.37
190,19.23,-1.55,8.97
200,21.22,-0.53,8.17
210,22.7,0.16,7.75
220,22.01,1.13,7.3
230,19.98,3.09,6.28
240,16.04,5.67,4.22
250,11.0,8.4,2.01
260,5.62,11.12,-0.23
270,0.53,13.15,-1.98
280,-3.2,14.45,-1.81
290,-6.92,14.58,1.5
300,-10.41,13.77,7.07
310,-12.17,12.8,12.01
320,-12.96,11.42,15.48
330,-14.31,10.22,16.76
340,-16.71,8.99,17.54
350,-18.91,7.99,17.6
360,-19.12,7.26,16.19
370,-16.99,6.81,15.05
380,-14.81,6.82,14.56
390,-11.44,6.82,13.29
400,-7.97,6.68,12.68
410,-6.55,6.92,12.94
420,-6.22,7.54,12.92
430,-5.64,8.32,12.04
440,-5.7,9.44,10.84
450,-4.34,10.05,10.86
460,-1.91,10.3,11.78
470,0.1,10.68,13.43
480,0.98,11.34,15.18
490,1.1,12.09,16.15
500,2.25,12.77,15.63
510,3.8,12.9,14.73
520,5.31,12.57,14.38
530,6.17,12.39,14.65
540,6.86,12.24,15.38
550,9.11,12.13,16.6
560,11.27,12.28,17.89
570,12.64,12.99,18.02
580,13.32,13.99,16.38
590,13.64,14.9,14.17
600,13.69,15.47,12.4
610,13.57,15.09,11.39
620,13.88,14.54,10.49
630,14.12,13.8,9.83
640,13.85,13.09,9.17
650,13.61,12.13,8.26
660,13.08,11.05,7.04
670,12.68,9.94,5.23
680,12.39,8.82,2.66
690,11.74,7.42,0.07
700,10.16,6.05,-1.83
710,7.83,4.65,-3.21
720,5.19,3.31,-4.02
730,2.56,2.04,-4.25
740,0.47,1.01,-4.23
750,-0.8,0.14,-4.18
760,-1.19,-0.47,-4.39
770,-1.19,-1.05,-4.92
780,-1.59,-1.64,-5.43
790,-1.64,-1.56,-5.21
800,-1.56,-0.85,-3.39
810,-1.99,-0.02,-0.86
820,-3.45,0.3,2.08
830,-5.66,0.32,4.83
840,-8.31,0.15,7.7
850,-10.64,-0.26,10.55
860,-11.74,-0.81,12.98
870,-11.43,-1.39,14.32
880,-10.27,-1.84,14.67
890,-8.72,-2.1,14.71
900,-7.4,-2.37,15.04
910,-6.45,-2.55,15.66
920,-5.58,-2.59,15.78
930,-4.33,-2.6,15.05
940,-2.74,-2.55,14.0
950,-1.17,-2.56,13.07
960,0.17,-2.6,12.44
970,1.16,-2.78,12.06
980,1.92,-2.96,11.57
990,2.28,-3.22,11.05
1000,2.3,-3.39,10.53
