timestamp,x,y,z
0,-2.01,-4.79,8.88
10,-1.95,-4.73,9.29
20,-1.94,-4.76,9.82
30,-1.76,-4.99,10.46
40,-1.25,-5.12,11.25
50,-0.58,-5.08,11.96
60,0.46,-4.81,12.23
70,0.74,-4.69,12.36
80,1.13,-4.71,12.35
90,1.46,-4.59,12.52
100,2.18,-4.13,12.0
110,3.6,-3.9,11.3
120,4.4,-4.24,10.89
130,5.35,-4.42,10.36
140,6.39,-4.64,9.34
150,7.48,-4.79,8.03
160,8.57,-5.02,6.4
170,9.04,-5.24,4.8
180,8.99,-5.1,2.97
190,9.09,-4.79,0.23
200,9.19,-4.13,-3.29
210,9.58,-3.35,-6.68
220,10.02,-2.03,-8.89
230,9.84,-0.29,-8.44
240,8.56,1.58,-5.63
250,6.93,2.94,-2.07
260,4.67,3.69,0.4
270,2.37,4.73,1.19
280,0.2,5.85,1.2
290,-2.18,6.79,1.78
300,-4.6,7.52,3.92
310,-7.25,7.7,7.07
320,-11.04,7.29,10.13
330,-14.89,6.94,11.14
340,-16.87,6.73,9.87
350,-15.63,7.34,7.31
360,-12.98,7.94,4.86
370,-11.8,7.86,5.58
380,-12.35,8.4,9.47
390,-13.4,8.35,13.79
400,-13.65,7.95,16.35
410,-13.07,7.95,17.01
420,-11.14,8.56,16.56
430,-9.12,9.25,15.88
440,-8.02,9.77,15.69
450,-7.28,10.12,16.82
460,-7.14,10.38,18.57
470,-6.92,10.48,19.98
480,-5.22,11.46,25.12
490,-2.86,11.11,19.36
500,0.82,12.02,17.65
510,4.27,12.49,16.8
520,7.54,11.66,16.04
530,9.81,10.12,15.02
540,10.42,7.94,14.09
550,9.0,5.9,14.38
560,6.44,5.23,15.18
570,4.86,5.99,15.78
580,4.72,7.1,16.34
590,5.59,7.76,15.93
600,7.17,8.18,14.84
610,8.93,7.99,14.44
620,10.15,7.99,15.13
630,10.72,8.42,15.89
640,10.97,8.98,15.88
650,11.48,9.26,14.61
660,12.0,8.95,11.77
670,12.38,8.2,8.19
680,12.38,7.03,4.92
690,12.22,5.35,2.68
700,11.26,3.53,1.51
710,10.04,2.21,0.74
720,8.36,1.45,0.7
730,6.28,0.52,0.87
740,4.58,-0.19,0.67
750,3.43,-0.5,0.11
760,2.32,-0.75,-0.55
770,0.87,-1.27,-1.18
780,-0.87,-1.7,-1.65
790,-2.57,-2.08,-1.9
800,-3.96,-2.47,-1.86
810,-4.93,-2.92,-1.69
820,-5.49,-3.3,-1.6
830,-5.11,-3.47,-1.55
840,-4.21,-3.63,-1.52
850,-3.69,-3.72,-1.16
860,-3.66,-3.66,-0.19
870,-3.67,-3.39,0.91
880,-3.76,-3.12,2.45
890,-3.88,-2.92,4.0
900,-4.34,-3.11,5.93
910,-5.37,-3.46,8.23
920,-7.07,-3.74,10.52
930,-8.9,-3.93,12.12
940,-10.36,-4.05,12.89
950,-11.09,-4.18,12.75
960,-10.69,-4.4,12.05
970,-8.93,-4.48,11.15
980,-6.7,-4.64,10.61
990,-4.92,-4.74,10.68
1000,-3.65,-4.67,11.18
