timestamp,x,y,z
0,3.25,-4.82,7.58
10,3.28,-4.96,7.5
20,3.14,-5.06,7.45
30,2.55,-5.09,7.61
40,1.87,-5.29,7.94
50,1.22,-5.39,8.29
60,0.65,-5.37,8.52
70,0.42,-5.39,8.78
80,0.6,-5.38,9.23
90,1.01,-5.4,9.79
100,1.68,-5.53,10.13
110,2.33,-5.52,10.25
120,2.75,-5.46,10.11
130,3.13,-5.49,9.84
140,3.66,-5.65,9.61
150,4.18,-5.65,9.62
160,4.84,-5.5,9.56
170,5.6,-5.36,9.12
180,6.41,-5.45,8.56
190,7.43,-5.36,8.04
200,8.75,-4.48,7.18
210,10.05,-4.18,5.36
220,11.18,-4.55,3.33
230,12.02,-4.5,1.54
240,12.95,-4.65,-0.08
250,13.61,-4.75,-1.47
260,14.22,-4.21,-2.76
270,14.65,-3.22,-4.35
280,14.45,-2.28,-6.66
290,13.45,-1.11,-9.29
300,11.0,0.2,-10.61
310,8.2,2.09,-10.03
320,5.52,4.65,-8.44
330,3.31,6.54,-6.3
340,1.24,8.49,-4.49
350,-0.72,9.43,-1.85
360,-2.13,10.4,1.78
370,-2.31,11.37,5.43
380,-2.27,11.58,8.77
390,-2.42,11.56,11.69
400,-3.04,11.71,13.94
410,-4.45,12.14,15.65
420,-5.79,11.52,17.62
430,-6.44,10.61,20.83
440,-5.82,9.53,24.2
450,-4.67,8.59,26.63
460,-3.84,7.7,27.41
470,-4.24,7.54,25.94
480,-4.68,8.2,23.75
490,-4.46,8.85,21.56
500,-3.65,10.06,19.51
510,-2.46,11.08,17.68
520,-0.8,11.51,16.26
530,1.28,11.83,15.04
540,3.17,11.99,14.09
550,4.47,11.91,13.23
560,5.2,11.4,12.5
570,5.34,10.9,11.95
580,5.35,10.63,11.38
590,5.12,10.25,10.77
600,5.03,9.62,10.42
610,5.09,9.11,10.45
620,5.29,8.9,10.92
630,6.3,8.79,12.23
640,8.3,9.06,14.36
650,10.95,9.76,17.18
660,12.35,10.58,19.69
670,14.92,12.07,22.15
680,16.85,13.75,21.61
690,18.78,15.99,19.36
700,19.87,17.05,15.13
710,19.07,16.83,10.19
720,16.74,16.19,6.25
730,14.27,14.11,3.48
740,12.55,11.58,3.45
750,11.88,9.43,3.99
760,12.11,7.82,4.08
770,11.54,6.63,3.36
780,10.02,5.53,2.15
790,8.19,4.5,0.55
800,6.6,3.53,-1.27
810,5.49,2.57,-3.3
820,4.44,1.55,-4.95
830,3.13,0.62,-5.85
840,1.64,-0.18,-5.87
850,0.21,-0.89,-5.44
860,-0.98,-1.52,-5.09
870,-2.16,-1.82,-5.09
880,-3.0,-1.95,-5.22
890,-2.92,-2.11,-5.16
900,-2.16,-2.05,-4.55
910,-1.24,-1.48,-3.55
920,-1.02,-0.66,-2.91
930,-0.78,0.26,-1.97
940,-0.78,0.91,-0.2
950,-0.32,1.26,2.05
960,-0.33,0.62,4.18
970,1.54,2.13,8.74
980,-0.82,1.41,10.62
990,-2.25,1.45,13.07
1000,-3.9,1.44,15.11
