timestamp,x,y,z
0,-0.04,-5.6,8.84
10,0.51,-5.32,9.17
20,1.47,-6.19,10.58
30,3.25,-6.56,12.53
40,3.91,-6.26,15.69
50,3.56,-6.27,18.9
60,2.06,-4.65,22.55
70,1.52,-3.02,24.82
80,1.64,-1.6,25.14
90,3.16,-0.25,23.58
100,6.44,0.53,20.56
110,10.36,1.35,17.13
120,14.16,2.06,13.93
130,17.31,2.59,10.78
140,20.97,2.49,7.02
150,23.82,2.43,3.27
160,23.8,1.82,-1.65
170,22.58,1.92,-5.18
180,20.69,0.87,-8.19
190,18.8,0.85,-6.87
200,16.17,-0.67,-10.01
210,15.29,-1.05,-10.02
220,14.02,-0.34,-8.72
230,12.09,0.12,-7.61
240,9.53,0.44,-7.39
250,6.41,0.61,-7.91
260,3.51,0.87,-8.59
270,1.56,0.64,-8.57
280,1.62,1.22,-8.08
290,2.03,2.96,-7.91
300,0.85,4.85,-8.26
310,-1.58,5.31,-9.33
320,-5.13,6.22,-8.97
330,-7.22,8.18,-7.19
340,-10.48,10.63,-4.61
350,-15.95,12.54,-1.07
360,-15.73,13.96,1.57
370,-12.49,15.18,2.12
380,-9.2,16.35,6.74
390,-5.88,16.0,9.17
400,-3.78,16.52,12.07
410,-2.92,16.57,17.7
420,-4.42,16.87,23.64
430,-8.69,16.97,30.37
440,-14.4,15.2,34.76
450,-20.13,13.49,35.28
460,-22.88,12.4,31.92
470,-22.8,11.65,26.49
480,-20.23,11.52,19.83
490,-15.85,12.02,13.51
500,-10.58,12.09,10.22
510,-7.5,12.37,12.91
520,-6.94,12.88,21.19
530,-6.28,13.92,30.46
540,-5.22,14.72,35.38
550,-2.92,16.05,33.6
560,-0.33,16.28,25.49
570,2.12,16.55,16.64
580,5.11,15.57,10.18
590,7.49,13.84,6.96
600,10.51,11.82,7.08
610,14.08,9.69,11.37
620,18.14,9.12,17.55
630,19.4,7.88,22.71
640,17.81,7.46,25.83
650,14.31,7.84,26.04
660,10.95,8.16,22.56
670,8.75,7.93,16.48
680,7.97,7.4,10.16
690,8.34,6.58,4.81
700,8.57,5.1,0.63
710,8.25,3.71,-1.72
720,7.53,1.79,-5.55
730,6.83,-0.11,-7.82
740,6.71,-1.34,-9.04
750,7.03,-2.05,-9.29
760,6.92,-2.54,-9.33
770,6.41,-2.96,-9.29
780,5.75,-3.34,-9.15
790,5.04,-3.52,-8.67
800,4.12,-3.35,-7.67
810,3.08,-3.0,-6.4
820,2.14,-2.46,-5.08
830,1.29,-1.93,-4.03
840,0.06,-1.57,-3.31
850,-1.37,-1.51,-2.83
860,-2.61,-1.14,-2.16
870,-4.07,-1.27,-1.76
880,-5.76,-1.12,-0.8
890,-7.06,-0.64,2.67
900,-8.13,-0.26,5.72
910,-8.86,-0.47,8.1
920,-9.49,-0.68,10.06
930,-9.84,-1.18,11.62
940,-10.19,-1.61,12.92
950,-10.82,-2.43,13.69
960,-10.74,-2.97,13.56
970,-11.16,-3.09,13.86
980,-12.06,-3.16,14.33
990,-11.71,-2.99,14.31
1000,-10.13,-2.99,13.39
