timestamp,x,y,z
0,-1.18,-4.43,8.54
10,-1.3,-4.47,8.57
20,-1.54,-4.61,8.52
30,-1.79,-4.81,8.41
40,-2.08,-4.8,8.39
50,-2.89,-4.71,8.29
60,-4.22,-4.81,8.12
70,-5.43,-4.98,8.19
80,-5.85,-4.81,8.74
90,-5.67,-4.57,9.3
100,-5.48,-4.73,9.74
110,-4.81,-4.7,10.25
120,-3.91,-4.38,10.71
130,-2.98,-4.19,11.13
140,-2.07,-4.11,11.15
150,-0.96,-3.82,10.72
160,0.51,-3.72,10.04
170,2.23,-3.95,9.36
180,4.05,-3.91,9.23
190,6.01,-3.77,8.9
200,8.28,-3.91,8.27
210,10.67,-4.05,7.81
220,12.92,-3.96,7.5
230,15.02,-3.64,6.72
240,16.92,-2.52,5.19
250,18.19,-1.63,3.51
260,16.37,-0.33,2.63
270,13.29,0.54,1.55
280,9.21,1.1,1.27
290,5.56,2.01,1.6
300,2.93,3.3,1.45
310,0.74,4.29,0.36
320,-0.84,5.22,-0.91
330,-1.98,5.84,-0.89
340,-3.07,6.91,0.1
350,-4.5,7.72,1.6
360,-6.24,8.09,3.09
370,-7.8,8.6,4.5
380,-9.09,8.84,5.84
390,-10.75,9.08,7.36
400,-12.1,9.08,9.11
410,-14.36,8.69,12.58
420,-16.89,7.89,16.8
430,-18.15,7.36,19.7
440,-18.24,7.03,20.33
450,-16.27,7.68,18.31
460,-14.12,8.03,15.77
470,-11.1,8.42,13.64
480,-8.11,9.72,12.24
490,-7.78,10.17,11.05
500,-6.96,10.85,9.44
510,-5.69,11.73,8.81
520,-4.12,12.22,9.24
530,-3.38,12.17,10.63
540,-3.53,12.11,12.24
550,-5.05,11.9,15.01
560,-5.59,12.27,17.63
570,-5.67,12.57,20.39
580,-4.79,13.31,22.63
590,-3.37,13.95,23.21
600,-1.54,14.37,22.5
610,0.3,14.65,20.48
620,1.24,14.95,18.84
630,1.7,15.7,18.12
640,2.23,16.16,18.57
650,2.81,16.39,19.59
660,3.89,16.69,20.11
670,4.95,16.77,20.2
680,5.88,16.52,19.36
690,7.1,16.08,16.46
700,8.55,15.11,11.82
710,9.72,13.28,7.16
720,10.54,10.39,3.47
730,11.94,7.35,1.32
740,13.84,4.87,0.62
750,14.47,3.44,0.63
760,13.53,2.57,0.25
770,10.89,2.21,-0.82
780,7.66,1.9,-2.47
790,4.6,1.39,-3.9
800,2.08,0.78,-5.22
810,0.62,0.46,-5.85
820,-0.45,0.23,-5.97
830,-1.55,0.4,-5.65
840,-3.1,0.69,-5.31
850,-4.8,1.16,-5.42
860,-6.42,1.03,-5.54
870,-7.37,0.38,-4.7
880,-8.15,-0.23,-1.88
890,-8.93,-0.77,2.13
900,-10.31,-1.09,5.59
910,-12.56,-1.35,7.56
920,-14.94,-2.31,8.41
930,-16.85,-3.01,8.87
940,-18.29,-3.14,9.29
950,-18.3,-3.28,9.1
960,-16.76,-3.48,8.74
970,-14.29,-3.13,8.59
980,-11.21,-2.49,8.62
990,-8.14,-2.14,9.01
1000,-6.16,-2.14,9.77
