timestamp,x,y,z
0,-0.14,-4.43,7.83
10,0.15,-4.41,7.81
20,0.0,-4.34,7.58
30,-0.27,-4.3,7.21
40,-0.49,-4.29,6.9
50,-0.55,-4.31,6.7
60,-0.41,-4.32,6.67
70,-0.22,-4.39,6.98
80,-0.04,-4.48,7.65
90,0.11,-4.48,8.7
100,0.37,-4.46,9.69
110,0.8,-4.51,10.3
120,1.5,-4.5,10.88
130,2.3,-4.5,11.3
140,3.33,-4.56,11.44
150,4.29,-4.48,11.49
160,5.25,-4.45,11.56
170,6.2,-4.39,11.64
180,6.91,-4.24,11.23
190,7.7,-4.19,10.4
200,8.33,-4.03,9.8
210,9.32,-3.97,8.74
220,10.5,-3.93,7.3
230,11.36,-3.45,5.13
240,11.74,-2.17,1.8
250,11.68,-0.69,-2.02
260,11.11,0.99,-4.37
270,9.13,3.17,-4.63
280,5.35,5.1,-3.95
290,1.12,7.09,-3.74
300,-2.47,9.53,-3.73
310,-2.82,10.58,-1.3
320,-2.9,10.95,3.31
330,-5.04,11.8,7.11
340,-7.3,11.9,8.77
350,-8.79,11.81,9.22
360,-11.13,11.87,10.49
370,-13.12,11.32,12.95
380,-13.27,10.44,16.18
390,-13.47,10.2,17.0
400,-13.46,10.06,17.73
410,-12.11,9.91,19.88
420,-10.05,9.5,24.21
430,-8.53,9.45,27.41
440,-7.84,9.62,26.72
450,-7.48,10.31,21.92
460,-6.71,11.45,15.14
470,-5.27,12.11,8.83
480,-3.04,12.46,4.88
490,-1.52,12.53,4.44
500,-0.41,12.4,6.83
510,1.19,12.34,10.76
520,2.72,12.28,15.28
530,4.41,12.21,20.24
540,6.46,12.35,24.56
550,8.01,13.01,27.46
560,7.18,14.42,26.72
570,5.75,15.84,21.81
580,6.55,17.01,15.94
590,7.98,16.67,12.04
600,8.97,15.78,12.11
610,9.09,15.06,15.41
620,9.0,15.04,19.98
630,9.21,15.97,22.52
640,9.1,17.51,21.61
650,7.92,18.79,16.25
660,7.38,18.84,7.47
670,7.31,16.57,-0.51
680,7.06,12.06,-7.16
690,7.62,6.85,-10.66
700,8.4,2.62,-9.37
710,8.57,0.53,-5.41
720,7.69,-0.62,-2.07
730,5.36,-1.5,0.11
740,2.85,-1.48,1.26
750,-0.03,-1.58,0.88
760,-2.13,-1.66,-0.76
770,-3.79,-2.21,-3.02
780,-5.6,-3.03,-4.86
790,-7.24,-3.54,-5.59
800,-8.68,-3.78,-5.17
810,-9.8,-4.17,-3.41
820,-10.19,-4.64,-0.49
830,-10.08,-5.11,3.08
840,-9.24,-5.83,6.45
850,-7.53,-6.43,8.46
860,-4.68,-6.58,8.52
870,-1.84,-6.37,7.19
880,-0.47,-5.8,5.67
890,-0.85,-5.44,5.13
900,-1.58,-5.37,5.42
910,-1.89,-5.37,6.49
920,-1.71,-5.5,7.86
930,-1.3,-5.54,8.97
940,-0.96,-5.58,10.14
950,-0.6,-5.79,11.32
960,-0.5,-5.97,12.32
970,-0.69,-5.93,12.42
980,-1.16,-5.8,11.73
990,-1.75,-5.68,10.74
1000,-2.23,-5.51,9.75
