timestamp,x,y,z
0,2.22,-3.04,8.22
10,2.03,-2.98,8.12
20,1.77,-3.0,8.15
30,1.26,-3.04,8.48
40,0.4,-3.09,9.16
50,-0.54,-3.12,10.03
60,-0.89,-3.22,10.65
70,-0.19,-3.17,11.06
80,1.11,-3.03,11.39
90,2.61,-2.89,11.55
100,3.87,-2.85,11.51
110,4.81,-2.94,11.47
120,5.33,-2.93,11.52
130,5.57,-2.89,11.51
140,5.77,-2.99,11.45
150,5.89,-3.1,11.39
160,5.58,-3.19,10.95
170,5.51,-3.24,9.91
180,5.73,-3.31,8.57
190,6.24,-3.12,7.27
200,7.55,-2.78,6.02
210,9.88,-2.75,4.83
220,12.28,-2.87,3.84
230,14.51,-3.17,2.79
240,15.57,-3.02,1.47
250,15.01,-1.69,-0.72
260,11.92,0.26,-3.55
270,6.93,2.39,-6.35
280,2.44,4.06,-8.32
290,-0.02,5.34,-7.47
300,-1.3,7.18,-4.55
310,-2.01,8.93,-1.78
320,-1.8,9.9,1.45
330,-1.54,10.38,4.76
340,-2.59,11.02,7.13
350,-4.61,11.86,8.51
360,-6.9,12.49,9.04
370,-8.57,12.85,9.62
380,-8.26,12.89,12.44
390,-7.68,12.69,17.13
400,-7.51,12.14,21.53
410,-7.78,11.71,24.56
420,-7.58,11.18,27.95
430,-6.91,10.87,31.29
440,-6.57,11.26,31.54
450,-5.84,12.31,26.81
460,-3.81,13.8,17.89
470,-2.0,14.75,10.21
480,-0.34,15.03,5.75
490,1.31,14.42,5.29
500,2.33,13.37,7.62
510,0.72,12.25,10.7
520,-2.33,11.86,14.05
530,-3.05,12.29,17.67
540,-0.35,13.32,21.26
550,4.48,14.56,24.02
560,9.13,16.14,25.03
570,11.78,18.13,23.79
580,12.55,20.97,20.66
590,13.7,23.35,16.01
600,13.82,24.72,10.41
610,12.04,24.44,5.19
620,12.94,22.69,1.66
630,16.3,19.3,0.18
640,19.53,15.16,0.81
650,20.68,11.52,2.39
660,19.15,8.77,4.14
670,16.2,6.91,4.98
680,13.65,5.55,4.78
690,11.75,4.55,3.8
700,10.36,3.85,2.51
710,9.35,3.29,1.21
720,8.53,2.68,0.0
730,7.41,1.89,-1.08
740,6.07,1.35,-1.96
750,4.94,0.79,-2.69
760,3.56,0.37,-3.05
770,1.87,-0.01,-3.03
780,-0.09,-0.29,-2.34
790,-2.2,-0.59,-1.35
800,-4.08,-0.85,-0.95
810,-6.0,-1.18,-1.72
820,-7.71,-1.56,-3.55
830,-9.35,-1.41,-5.04
840,-10.18,-0.81,-5.31
850,-10.17,-0.18,-4.13
860,-8.79,0.49,-2.39
870,-6.59,0.86,0.17
880,-4.0,1.18,4.01
890,-2.11,1.05,9.26
900,-2.74,0.8,15.05
910,-4.98,0.41,20.64
920,-7.52,0.03,25.01
930,-9.46,0.12,26.87
940,-10.15,0.64,25.68
950,-9.06,1.19,22.15
960,-6.49,1.48,18.23
970,-3.53,1.49,15.54
980,-0.58,1.26,14.06
990,2.32,0.8,13.36
1000,4.51,0.21,13.18
