timestamp,x,y,z
0,2.37,-6.72,6.06
10,2.2,-6.7,6.23
20,1.94,-6.68,6.36
30,1.81,-6.74,6.39
40,2.29,-6.8,6.44
50,2.76,-6.96,6.71
60,3.32,-6.85,7.02
70,4.1,-6.85,6.57
80,4.02,-7.31,6.93
90,3.94,-6.97,7.76
100,4.47,-6.74,8.34
110,5.33,-7.16,9.56
120,6.56,-7.7,11.3
130,7.48,-7.57,12.41
140,8.08,-7.04,12.27
150,8.62,-6.65,11.32
160,8.85,-6.48,10.13
170,9.5,-6.11,8.32
180,10.33,-5.55,6.17
190,11.03,-5.29,3.89
200,11.18,-5.42,1.93
210,10.86,-5.52,0.49
220,10.66,-5.54,-0.45
230,10.67,-5.41,-1.5
240,10.64,-5.09,-2.96
250,10.69,-4.98,-4.88
260,10.78,-4.91,-6.93
270,11.13,-5.04,-8.5
280,10.91,-4.67,-8.91
290,10.32,-3.92,-8.84
300,8.92,-2.31,-8.85
310,6.87,-0.83,-8.84
320,4.77,0.85,-9.71
330,1.62,2.49,-10.5
340,-3.0,5.33,-8.81
350,-6.43,7.41,-6.71
360,-6.41,9.3,-1.89
370,-3.18,9.85,2.89
380,0.9,9.66,6.98
390,2.32,9.42,9.55
400,0.88,9.84,10.84
410,-0.1,10.99,10.67
420,-2.53,10.64,11.64
430,-2.46,10.98,14.36
440,-0.22,10.26,17.22
450,0.98,9.01,21.02
460,0.83,7.63,26.07
470,0.45,6.15,30.62
480,-0.92,5.86,32.87
490,-1.98,5.35,32.33
500,-3.12,6.0,29.22
510,-2.81,7.42,24.45
520,-1.73,8.75,19.74
530,-1.06,9.84,15.26
540,-1.17,10.75,11.47
550,-2.0,10.67,9.61
560,-2.4,10.41,9.5
570,-1.59,9.93,10.14
580,-0.69,9.19,10.85
590,-0.84,8.89,11.99
600,-0.68,8.63,13.12
610,-0.39,8.92,14.74
620,0.8,10.1,16.37
630,3.12,11.15,17.24
640,5.83,12.21,18.13
650,8.99,13.63,18.88
660,11.73,14.49,18.61
670,13.77,14.7,17.2
680,15.14,14.44,15.58
690,15.97,13.84,15.45
700,15.75,12.95,16.42
710,15.33,12.67,16.79
720,15.64,13.74,18.17
730,16.1,15.4,19.57
740,16.69,16.54,19.76
750,16.6,16.81,18.78
760,14.9,16.23,16.66
770,12.65,15.61,12.79
780,10.99,14.68,7.98
790,9.15,13.24,2.97
800,6.54,10.96,-1.35
810,3.82,7.7,-3.87
820,1.44,4.31,-5.01
830,-0.45,2.08,-4.95
840,-1.85,0.98,-4.07
850,-2.87,0.15,-3.03
860,-3.89,-0.8,-2.4
870,-4.79,-1.64,-2.05
880,-5.57,-2.46,-2.34
890,-6.14,-3.33,-3.0
900,-5.84,-4.09,-3.19
910,-4.65,-4.75,-3.01
920,-3.15,-4.93,-2.44
930,-1.61,-4.81,-1.93
940,-0.45,-4.86,-1.54
950,-0.53,-5.43,-2.68
960,1.57,-3.81,1.6
970,-0.54,-3.95,1.53
980,-3.46,-4.68,2.22
990,-4.67,-4.36,3.69
1000,-3.89,-4.14,6.12
