timestamp,x,y,z
0,1.19,-4.61,8.77
10,1.03,-4.73,8.94
20,0.76,-4.94,9.22
30,0.53,-5.12,9.64
40,0.73,-5.1,10.21
50,1.43,-5.02,10.68
60,2.29,-4.88,10.81
70,3.23,-5.13,10.82
80,4.17,-5.67,11.24
90,4.92,-6.28,12.36
100,5.37,-6.35,14.05
110,5.85,-5.87,15.26
120,6.43,-5.05,15.19
130,7.05,-3.88,13.65
140,7.9,-3.13,10.88
150,9.05,-3.01,7.69
160,10.1,-3.29,5.07
170,11.06,-3.5,3.38
180,11.66,-3.63,1.86
190,12.03,-3.76,0.21
200,12.22,-3.75,-1.7
210,12.63,-3.85,-3.78
220,13.33,-4.09,-6.05
230,12.96,-3.71,-9.17
240,11.45,-2.12,-11.64
250,9.21,-0.62,-12.72
260,6.5,1.09,-11.75
270,3.99,3.11,-9.93
280,2.15,5.08,-8.25
290,0.6,7.27,-6.63
300,0.06,9.97,-4.91
310,0.34,11.99,-1.94
320,1.0,13.79,1.65
330,1.97,14.0,6.63
340,1.01,14.07,12.31
350,-1.02,13.64,17.14
360,-4.34,13.3,18.94
370,-7.19,13.16,18.19
380,-8.19,13.11,15.81
390,-7.53,13.39,13.78
400,-6.09,13.39,14.22
410,-4.33,12.6,16.48
420,-3.24,11.97,19.35
430,-3.07,11.8,21.85
440,-2.69,11.14,24.6
450,-1.89,10.54,27.91
460,-0.15,9.81,31.08
470,1.86,9.44,32.3
480,2.6,9.94,30.75
490,2.69,11.22,25.18
500,1.7,12.23,17.53
510,-0.88,12.51,12.06
520,-1.02,13.5,10.14
530,-0.69,13.88,7.19
540,0.43,13.15,8.38
550,1.56,12.17,11.59
560,2.42,11.08,13.81
570,2.43,10.62,15.76
580,3.32,10.89,17.94
590,5.5,11.61,18.93
600,8.64,12.4,19.1
610,11.65,13.0,18.34
620,13.79,13.69,16.98
630,15.15,14.84,14.77
640,15.95,16.01,12.14
650,16.71,16.77,9.85
660,17.71,16.57,7.87
670,19.12,15.59,6.32
680,20.88,14.06,5.22
690,22.12,12.14,4.59
700,21.57,10.44,4.05
710,19.48,9.21,3.59
720,16.42,8.17,3.45
730,12.97,7.1,3.04
740,9.76,5.91,2.22
750,6.88,4.71,0.35
760,4.71,3.82,-1.53
770,3.15,2.93,-3.54
780,1.98,1.79,-4.8
790,0.9,0.71,-5.31
800,-0.73,0.06,-5.6
810,-2.49,-0.25,-5.26
820,-3.28,-0.64,-3.97
830,-3.76,-1.06,-2.54
840,-3.76,-1.39,-1.17
850,-3.37,-1.57,0.02
860,-3.17,-1.56,1.08
870,-3.11,-1.46,2.04
880,-4.27,-1.81,2.85
890,-2.41,-0.85,5.59
900,-1.98,-1.0,7.45
910,-4.64,-2.5,9.51
920,-5.52,-3.14,13.07
930,-5.73,-3.64,17.33
940,-5.35,-3.93,21.17
950,-4.91,-3.96,22.68
960,-5.05,-4.18,21.09
970,-4.65,-4.43,18.24
980,-3.73,-4.3,15.43
990,-2.5,-4.42,13.33
1000,-1.31,-4.7,11.77
