timestamp,x,y,z
0,-1.28,-4.54,9.17
10,-1.26,-4.55,9.25
20,-1.02,-4.56,9.31
30,-0.69,-4.58,9.45
40,-0.29,-4.57,9.66
50,0.23,-4.61,9.76
60,0.77,-4.71,9.8
70,1.24,-4.73,9.9
80,1.7,-4.64,9.9
90,2.14,-4.58,9.61
100,2.51,-4.62,9.12
110,2.93,-4.64,8.47
120,3.47,-4.53,7.83
130,4.17,-4.39,7.2
140,5.02,-4.18,6.38
150,6.03,-3.81,5.13
160,7.18,-3.26,3.07
170,8.7,-2.95,0.13
180,10.27,-2.48,-3.6
190,11.16,-1.77,-6.25
200,10.55,-0.45,-6.23
210,8.47,1.02,-4.74
220,5.39,2.44,-2.68
230,2.32,4.17,-0.77
240,-0.82,4.67,0.97
250,-3.42,5.64,2.54
260,-5.11,6.64,4.62
270,-6.5,7.07,7.16
280,-7.38,6.87,10.46
290,-8.33,6.81,13.8
300,-9.6,7.12,15.47
310,-10.35,7.08,15.53
320,-10.09,7.4,15.3
330,-9.38,7.61,14.98
340,-8.89,7.35,16.12
350,-8.23,7.22,18.66
360,-7.07,7.3,20.98
370,-5.66,7.53,21.44
380,-3.73,7.89,19.57
390,-2.18,8.58,16.49
400,-1.8,8.97,13.24
410,-1.07,9.42,11.12
420,-0.38,9.72,10.31
430,0.84,9.33,10.52
440,2.51,8.95,11.43
450,4.02,8.05,12.69
460,5.88,7.46,14.22
470,6.93,7.64,15.76
480,8.05,7.58,17.18
490,7.84,7.42,17.95
500,7.41,7.31,17.44
510,6.8,7.18,16.81
520,6.24,7.76,16.69
530,5.75,9.28,16.97
540,5.2,11.51,17.54
550,6.37,13.35,17.38
560,8.33,14.41,16.63
570,10.55,14.81,15.61
580,12.37,14.68,14.53
590,13.66,14.09,13.49
600,13.45,12.9,12.04
610,12.26,11.83,10.1
620,10.07,10.45,8.41
630,7.18,8.71,7.35
640,4.68,6.96,6.12
650,2.8,5.28,4.97
660,2.74,4.04,3.66
670,4.13,2.53,1.52
680,4.79,1.48,-0.22
690,5.22,0.37,-1.82
700,5.98,-0.58,-3.18
710,6.66,-1.95,-4.35
720,7.14,-2.9,-5.27
730,7.3,-3.39,-6.23
740,6.71,-3.6,-6.45
750,4.66,-3.61,-6.45
760,2.16,-3.55,-6.46
770,0.26,-3.2,-6.32
780,-1.46,-2.54,-6.16
790,-3.29,-2.08,-6.15
800,-4.82,-1.57,-6.32
810,-5.78,-0.97,-6.27
820,-5.86,-0.04,-4.82
830,-5.48,0.55,-1.88
840,-4.86,0.59,2.01
850,-3.58,0.86,5.56
860,-2.71,0.71,8.62
870,-2.62,0.74,11.03
880,-3.18,0.57,13.39
890,-5.03,0.26,16.04
900,-7.88,0.1,18.82
910,-11.01,-0.18,21.59
920,-13.04,-0.51,23.4
930,-11.91,-0.57,22.97
940,-7.93,-0.28,20.49
950,-3.64,-0.34,17.66
960,-0.28,-0.69,15.35
970,1.79,-1.06,13.98
980,2.55,-1.46,13.36
990,2.25,-1.95,13.07
1000,1.42,-2.32,12.82
