timestamp,x,y,z
0,1.35,-4.45,8.26
10,0.45,-4.33,8.86
20,-0.19,-4.35,9.31
30,-0.51,-4.39,9.58
40,-0.42,-4.47,9.66
50,-0.2,-4.62,9.68
60,-0.06,-4.68,9.54
70,-0.11,-4.72,9.26
80,-0.46,-4.73,8.9
90,-1.18,-4.8,8.45
100,-2.71,-4.51,8.59
110,-3.62,-4.21,8.12
120,-3.83,-4.43,6.89
130,-3.51,-4.79,5.48
140,-2.93,-5.01,4.17
150,-2.37,-5.07,3.15
160,-2.17,-5.18,2.35
170,-2.0,-5.31,1.46
180,-1.98,-5.33,0.17
190,-2.41,-5.25,-1.6
200,-3.2,-5.18,-3.52
210,-4.22,-4.91,-5.42
220,-4.62,-4.72,-6.81
230,-5.62,-3.63,-7.9
240,-7.04,-2.26,-8.92
250,-8.88,-0.45,-10.24
260,-11.23,2.09,-12.55
270,-15.47,4.06,-13.25
280,-15.09,8.21,-13.45
290,-11.27,12.15,-9.56
300,-5.78,15.31,-5.3
310,-1.59,17.2,-0.08
320,0.84,19.21,3.61
330,1.23,19.92,5.85
340,0.82,20.34,10.09
350,0.23,21.2,15.81
360,-0.97,21.76,22.72
370,0.4,19.54,29.76
380,5.11,18.83,37.6
390,8.35,16.86,43.82
400,9.09,13.24,41.21
410,6.17,11.48,28.91
420,2.76,10.71,15.39
430,1.92,9.68,7.02
440,3.7,8.26,5.59
450,6.27,6.98,8.28
460,7.77,5.95,11.12
470,7.81,5.2,12.61
480,6.93,4.67,13.11
490,5.57,4.49,13.23
500,4.25,4.6,13.47
510,3.13,5.08,14.15
520,2.26,5.75,15.42
530,1.22,6.4,17.13
540,0.66,7.11,19.28
550,0.49,7.88,21.68
560,0.61,7.37,23.97
570,0.34,8.22,26.49
580,0.23,8.95,29.33
590,0.78,10.78,31.51
600,0.38,12.52,31.04
610,-0.46,14.06,27.51
620,-1.13,15.22,21.72
630,-1.79,15.43,15.82
640,-1.44,14.79,11.53
650,0.08,13.65,9.31
660,2.04,12.56,8.55
670,3.68,11.4,8.39
680,4.39,10.17,7.64
690,4.28,8.81,5.59
700,3.68,7.25,2.73
710,2.79,5.58,-0.45
720,1.9,3.89,-3.38
730,1.08,2.33,-5.71
740,0.47,0.71,-7.41
750,0.28,-0.76,-8.29
760,0.54,-2.07,-9.01
770,-0.17,-3.89,-8.33
780,0.56,-4.76,-8.82
790,1.07,-5.44,-8.94
800,1.56,-5.8,-8.66
810,2.46,-5.95,-8.34
820,3.19,-6.49,-7.41
830,3.52,-6.72,-6.62
840,3.48,-6.78,-5.38
850,3.35,-6.68,-3.7
860,3.3,-6.74,-2.35
870,3.38,-6.76,-0.85
880,3.47,-6.85,0.59
890,3.26,-7.03,1.51
900,3.15,-7.05,1.93
910,3.12,-7.03,2.26
920,3.08,-6.96,2.6
930,3.46,-6.66,2.9
940,4.3,-6.77,2.96
950,4.7,-6.59,3.26
960,5.29,-6.55,3.39
970,5.71,-6.68,3.95
980,6.09,-6.31,3.97
990,6.28,-6.43,3.9
1000,6.28,-6.53,4.08
