timestamp,x,y,z
0,4.48,-5.14,7.36
10,4.02,-5.17,7.76
20,3.77,-5.15,8.44
30,3.8,-5.15,9.18
40,3.89,-5.09,9.64
50,3.98,-5.03,9.96
60,3.94,-4.91,10.34
70,3.7,-4.82,10.38
80,3.21,-4.7,9.84
90,2.58,-4.67,8.84
100,2.0,-4.72,7.51
110,1.44,-4.77,6.33
120,0.95,-4.78,5.42
130,0.44,-4.77,4.71
140,0.1,-4.83,3.97
150,-0.34,-4.92,3.17
160,-0.94,-5.02,2.36
170,-1.79,-5.06,1.7
180,-2.91,-5.09,1.34
190,-4.08,-5.02,1.19
200,-5.94,-5.3,1.58
210,-6.68,-4.64,1.45
220,-6.82,-4.34,1.07
230,-6.72,-3.78,0.23
240,-6.95,-3.27,-0.74
250,-8.5,-2.27,-2.19
260,-10.81,-1.66,-3.86
270,-13.16,-0.62,-5.43
280,-14.08,0.8,-9.01
290,-12.82,2.34,-11.73
300,-9.31,4.58,-12.93
310,-4.94,7.09,-11.41
320,-0.7,10.12,-8.94
330,2.19,13.76,-2.02
340,3.66,15.75,3.23
350,3.65,16.24,8.54
360,3.62,16.42,12.62
370,3.07,15.45,15.05
380,2.94,14.91,15.31
390,2.62,14.09,15.67
400,2.93,15.09,17.92
410,5.8,16.48,21.13
420,9.11,16.75,26.05
430,12.04,15.85,32.38
440,15.15,14.32,38.79
450,17.2,13.41,42.97
460,15.6,11.73,38.9
470,9.39,10.66,27.61
480,4.62,9.4,16.65
490,2.08,7.58,8.62
500,2.15,5.38,5.21
510,3.43,3.73,5.26
520,4.86,2.79,7.03
530,5.56,2.36,8.96
540,5.49,2.13,10.42
550,5.11,2.27,11.36
560,4.53,2.5,11.77
570,3.39,2.79,11.5
580,2.09,3.37,11.38
590,1.3,4.36,12.38
600,1.11,5.22,15.16
610,1.71,5.63,19.36
620,2.68,5.52,23.99
630,3.64,5.62,27.92
640,3.98,6.38,29.49
650,3.19,7.62,27.81
660,1.57,8.91,23.59
670,0.18,10.03,18.57
680,-0.4,11.15,14.76
690,0.58,11.04,12.59
700,1.87,10.12,11.98
710,3.41,9.57,11.98
720,4.83,9.26,12.23
730,5.51,9.08,12.0
740,5.74,8.78,10.26
750,5.31,8.26,7.04
760,4.76,7.32,3.22
770,4.25,6.03,-0.37
780,3.88,5.02,-3.08
790,3.43,3.73,-5.4
800,2.98,2.19,-6.99
810,2.49,0.45,-8.27
820,2.14,-1.33,-9.92
830,2.0,-2.72,-10.83
840,1.24,-5.04,-10.34
850,1.27,-5.31,-10.23
860,1.31,-5.9,-10.48
870,1.53,-6.45,-9.91
880,1.73,-7.05,-9.15
890,1.69,-7.49,-8.21
900,1.11,-7.62,-6.91
910,0.59,-7.56,-5.3
920,0.28,-7.44,-3.62
930,0.16,-7.4,-2.24
940,0.39,-7.26,-1.06
950,1.05,-7.01,0.83
960,1.93,-7.16,1.83
970,2.84,-7.21,2.61
980,3.67,-7.53,3.38
990,3.93,-7.73,4.37
1000,3.73,-7.72,5.66
