timestamp,x,y,z
0,1.07,-7.31,4.72
10,1.22,-7.37,4.93
20,1.37,-7.35,4.74
30,1.33,-7.41,4.43
40,1.18,-7.39,4.49
50,1.12,-7.42,4.84
60,1.09,-7.36,5.26
70,1.0,-7.26,5.54
80,0.85,-7.24,5.48
90,0.69,-7.24,5.01
100,0.51,-7.08,4.25
110,0.38,-6.97,3.33
120,0.01,-6.88,2.44
130,-0.59,-6.78,1.79
140,-1.31,-6.65,1.47
150,-2.14,-6.29,1.34
160,-2.8,-5.86,1.04
170,-3.31,-5.42,0.21
180,-5.29,-4.08,0.46
190,-9.44,-4.62,-0.28
200,-14.49,-3.24,-3.63
210,-16.98,-2.07,-7.55
220,-19.12,0.13,-11.42
230,-17.63,3.02,-11.91
240,-12.73,5.92,-10.1
250,-6.88,9.3,-5.46
260,-2.98,11.38,-2.46
270,-0.19,13.09,0.79
280,1.35,14.18,3.71
290,1.28,15.05,6.12
300,0.44,15.8,8.53
310,1.2,16.58,11.29
320,3.81,16.58,13.97
330,7.04,16.04,17.04
340,10.5,15.82,20.04
350,14.2,15.12,23.61
360,17.06,14.7,28.09
370,19.45,14.61,34.36
380,20.52,13.15,37.96
390,16.01,10.35,33.97
400,10.09,9.82,24.79
410,5.08,8.93,16.52
420,3.11,7.52,12.0
430,3.41,5.92,10.95
440,4.6,4.49,11.32
450,6.04,3.3,11.78
460,7.1,2.46,11.84
470,7.18,1.9,11.88
480,6.72,1.99,11.73
490,5.85,2.07,11.07
500,4.69,1.82,10.32
510,3.88,1.68,9.57
520,3.26,1.86,9.49
530,2.79,2.28,10.9
540,3.29,2.94,14.09
550,4.76,3.44,18.89
560,6.5,3.65,24.16
570,7.82,4.6,27.72
580,8.08,6.19,28.38
590,6.66,7.56,25.65
600,4.6,8.04,21.2
610,4.6,8.47,17.76
620,5.34,8.77,16.12
630,7.2,9.0,16.8
640,9.58,9.31,19.12
650,10.77,10.37,21.22
660,10.21,11.9,21.21
670,7.75,12.75,17.85
680,4.57,13.07,12.95
690,1.95,12.65,7.45
700,-0.02,11.44,1.91
710,-1.13,9.37,-3.05
720,-1.48,6.67,-6.99
730,-1.21,4.2,-9.08
740,-0.77,1.84,-10.43
750,-0.16,-0.11,-11.83
760,0.39,-1.67,-12.55
770,0.72,-3.24,-12.88
780,0.57,-4.61,-12.94
790,-0.13,-5.52,-12.52
800,-1.32,-6.11,-11.99
810,-2.35,-6.44,-11.31
820,-3.22,-6.81,-10.42
830,-3.53,-6.89,-9.18
840,-3.34,-6.96,-7.77
850,-2.74,-6.96,-6.33
860,-1.88,-7.05,-5.17
870,-1.02,-7.3,-4.31
880,-0.16,-7.52,-3.45
890,0.68,-7.99,-2.14
900,0.87,-8.21,-1.27
910,0.75,-8.25,-0.59
920,0.31,-8.2,-0.16
930,-0.17,-8.09,-0.04
940,-0.36,-7.95,-0.08
950,-0.36,-7.86,-0.04
960,0.17,-7.74,0.1
970,1.08,-7.7,0.43
980,2.03,-7.65,0.89
990,2.65,-7.6,1.35
1000,3.44,-7.25,1.46
