timestamp,x,y,z
0,0.94,-1.61,9.57
10,1.08,-1.57,9.75
20,1.31,-1.55,9.92
30,1.53,-1.58,10.09
40,1.79,-1.64,10.09
50,1.94,-1.78,10.08
60,2.08,-1.95,10.0
70,2.16,-2.17,9.82
80,2.19,-2.34,9.58
90,2.16,-2.46,9.22
100,1.92,-2.57,8.57
110,1.54,-2.63,7.61
120,0.97,-2.54,6.36
130,0.29,-2.47,4.81
140,-0.55,-2.19,3.06
150,-1.8,-1.76,1.09
160,-3.39,-1.47,-0.4
170,-4.8,-0.95,-1.79
180,-5.98,-0.45,-3.03
190,-6.26,0.08,-4.7
200,-6.51,1.08,-4.94
210,-6.51,1.86,-5.25
220,-6.1,2.93,-4.83
230,-5.54,4.06,-3.66
240,-4.2,5.14,-2.24
250,-2.41,6.22,-0.89
260,-0.29,7.21,0.51
270,1.0,8.14,3.57
280,2.04,8.19,4.92
290,2.7,8.18,6.65
300,3.05,7.81,8.15
310,3.16,7.3,9.09
320,3.18,7.41,9.21
330,3.13,8.39,8.39
340,3.2,9.55,7.59
350,3.59,10.59,7.41
360,4.03,11.26,8.07
370,4.69,10.48,8.79
380,5.55,11.53,9.99
390,6.57,9.8,9.29
400,4.61,10.24,10.4
410,5.76,10.34,10.5
420,6.35,11.22,10.19
430,6.39,13.22,9.68
440,6.26,15.65,9.53
450,6.44,17.62,10.41
460,6.73,18.27,12.26
470,6.73,17.92,14.58
480,6.58,17.22,16.57
490,6.5,16.21,18.05
500,6.61,14.97,19.55
510,6.65,13.57,20.31
520,6.09,12.95,19.71
530,5.11,12.45,17.82
540,3.9,12.55,14.94
550,2.69,13.37,11.67
560,1.47,13.9,8.71
570,-0.01,14.39,7.05
580,-0.91,14.08,6.34
590,-1.35,13.35,6.84
600,-1.7,12.78,7.98
610,-2.15,12.7,9.36
620,-2.32,12.87,10.83
630,-2.27,13.36,12.46
640,-1.49,13.58,13.94
650,-0.6,13.9,15.13
660,0.57,14.3,15.9
670,1.59,15.21,15.93
680,2.7,16.12,15.22
690,4.06,16.83,13.83
700,5.48,17.17,12.28
710,6.45,17.14,11.03
720,7.24,17.04,10.24
730,7.67,16.94,9.69
740,8.11,16.66,9.48
750,8.54,16.45,9.42
760,8.87,16.36,9.03
770,9.31,15.93,8.41
780,9.54,15.25,7.81
790,9.49,14.66,7.17
800,9.02,14.39,6.44
810,8.63,13.73,5.37
820,8.06,12.94,4.52
830,7.3,11.9,4.32
840,6.48,10.82,3.6
850,5.87,9.73,2.19
860,5.17,8.45,0.85
870,3.93,7.68,-0.17
880,2.14,6.63,-1.66
890,-0.07,5.58,-3.17
900,-1.29,3.63,-6.26
910,-2.55,2.24,-6.22
920,-3.61,0.52,-6.69
930,-4.65,-0.99,-7.18
940,-5.33,-2.59,-7.28
950,-5.33,-3.95,-7.24
960,-4.86,-4.95,-6.88
970,-4.01,-5.66,-6.0
980,-2.84,-6.11,-4.7
990,-1.53,-6.53,-3.33
1000,-0.23,-6.89,-2.12
