timestamp,x,y,z
0,1.72,-3.73,2.43
10,2.71,-2.59,4.32
20,3.81,-2.63,6.29
30,4.98,-2.75,7.37
40,5.93,-2.87,7.9
50,6.33,-2.72,8.12
60,6.05,-2.41,8.35
70,6.0,-2.09,8.54
80,6.0,-1.59,7.78
90,5.31,-1.36,7.78
100,4.94,-1.41,8.2
110,5.65,-1.3,8.43
120,6.0,-1.12,8.96
130,5.44,-1.13,9.94
140,5.44,-1.33,10.51
150,5.18,-1.75,10.74
160,4.53,-1.95,10.73
170,3.75,-1.84,10.26
180,2.77,-1.8,9.67
190,1.77,-1.81,9.0
200,0.97,-1.86,8.34
210,0.29,-1.71,7.69
220,-0.27,-1.62,7.12
230,-0.62,-1.61,6.42
240,-0.84,-1.57,5.59
250,-0.93,-1.38,4.55
260,-1.13,-1.02,3.58
270,-2.47,-0.84,1.56
280,-3.85,0.12,-2.55
290,-4.02,0.26,-6.4
300,-4.42,0.98,-7.35
310,-4.01,1.52,-8.34
320,-3.6,2.91,-8.22
330,-2.79,5.04,-7.2
340,-1.3,6.74,-5.32
350,0.68,7.75,-3.07
360,2.66,8.93,-1.37
370,3.57,11.25,3.65
380,5.19,11.71,6.8
390,6.61,12.86,8.81
400,6.73,13.08,11.33
410,6.76,13.13,12.31
420,6.52,13.54,12.97
430,6.27,13.89,13.76
440,6.17,14.48,14.55
450,6.27,14.98,15.27
460,6.41,15.46,16.01
470,6.64,15.86,16.66
480,6.99,15.22,16.77
490,8.17,16.32,16.32
500,8.16,15.66,15.87
510,7.87,15.61,16.46
520,8.17,15.08,16.52
530,8.15,14.72,16.48
540,8.34,14.42,16.32
550,8.44,13.67,16.41
560,8.26,13.14,16.45
570,7.99,12.9,16.16
580,7.55,12.4,15.59
590,6.93,12.14,14.67
600,6.17,11.96,13.77
610,5.16,11.78,13.12
620,4.22,11.57,12.63
630,3.5,11.47,12.37
640,2.42,11.01,12.25
650,0.92,10.99,12.09
660,-0.06,11.48,11.72
670,-0.91,11.48,11.96
680,-1.73,11.33,12.22
690,-2.49,11.05,12.25
700,-3.06,10.86,12.13
710,-3.24,10.66,11.86
720,-2.9,10.81,11.47
730,-2.05,11.22,11.07
740,-0.57,11.88,10.64
750,1.34,12.59,10.15
760,3.33,13.07,9.51
770,4.49,13.6,9.35
780,6.14,14.28,9.16
790,7.94,14.78,8.88
800,9.51,14.91,8.64
810,10.89,15.18,8.38
820,12.12,15.34,8.25
830,13.07,15.3,8.13
840,13.58,14.83,7.96
850,13.83,14.22,7.58
860,14.1,13.12,6.9
870,13.75,12.19,5.89
880,12.71,11.55,4.91
890,11.52,11.01,3.93
900,10.34,10.52,3.06
910,9.18,9.89,2.21
920,7.98,9.21,1.59
930,6.66,8.6,1.1
940,5.27,8.06,0.65
950,4.08,7.46,0.3
960,2.85,6.5,0.05
970,1.52,5.57,-0.1
980,-0.19,4.25,0.2
990,-5.89,2.99,-1.78
1000,-7.07,1.29,-3.35
