timestamp,x,y,z
0,3.4,-4.49,8.21
10,3.43,-4.5,8.25
20,3.55,-4.51,8.51
30,3.63,-4.64,8.55
40,3.72,-4.69,8.61
50,3.82,-4.74,8.87
60,3.94,-4.81,9.29
70,3.96,-4.74,9.54
80,3.91,-4.67,9.41
90,3.78,-4.56,8.81
100,3.52,-4.52,8.08
110,3.06,-4.55,7.41
120,2.41,-4.5,6.98
130,1.63,-4.54,6.72
140,1.08,-4.51,6.38
150,0.46,-4.34,6.11
160,-0.02,-4.05,5.98
170,-0.3,-3.87,5.58
180,-0.43,-3.67,4.69
190,-0.7,-3.4,3.28
200,-1.17,-3.11,1.58
210,-2.0,-2.6,-0.57
220,-3.0,-1.87,-3.07
230,-3.96,-1.07,-5.2
240,-4.49,-0.13,-7.28
250,-4.39,0.89,-9.17
260,-3.31,1.99,-9.29
270,-1.27,3.17,-7.73
280,0.66,4.82,-3.39
290,2.23,5.64,0.99
300,3.17,6.72,5.31
310,3.57,7.36,9.26
320,3.96,7.74,12.87
330,4.08,7.82,15.81
340,4.15,7.74,18.25
350,4.48,7.24,20.26
360,5.21,6.86,22.05
370,6.74,6.25,22.92
380,8.23,5.74,22.0
390,8.98,5.33,19.18
400,9.16,5.09,15.66
410,9.07,5.13,12.38
420,8.99,5.1,9.95
430,8.89,4.91,8.86
440,8.86,4.79,9.06
450,8.77,4.65,10.36
460,23.64,6.05,34.31
470,7.38,3.78,23.12
480,3.57,3.5,15.8
490,2.28,3.17,11.26
500,1.73,3.0,10.2
510,1.52,2.92,10.27
520,1.51,2.94,10.05
530,1.77,2.91,10.4
540,2.75,2.94,11.61
550,3.53,3.01,13.28
560,3.84,3.0,14.89
570,3.53,3.24,15.99
580,3.13,3.36,16.61
590,2.74,3.7,16.94
600,2.36,3.99,17.3
610,1.92,4.06,17.76
620,1.63,4.06,18.21
630,1.34,4.18,18.29
640,1.25,4.51,17.98
650,1.18,4.68,17.39
660,1.12,4.89,16.77
670,1.18,5.07,16.38
680,1.67,5.22,16.06
690,2.53,5.44,15.53
700,3.47,5.88,15.0
710,5.11,6.27,14.1
720,7.17,6.6,12.76
730,8.96,6.6,11.01
740,10.47,6.24,8.64
750,11.21,5.45,6.9
760,11.68,4.98,5.36
770,11.43,4.51,3.97
780,10.59,3.75,3.08
790,9.74,3.13,2.49
800,9.11,2.65,1.88
810,8.56,2.09,1.42
820,8.15,1.51,0.79
830,7.7,0.85,-0.03
840,7.04,0.14,-0.82
850,6.34,-0.56,-1.7
860,5.47,-1.27,-2.65
870,4.45,-2.01,-3.57
880,3.37,-2.73,-4.24
890,2.36,-3.4,-4.47
900,1.69,-4.06,-4.17
910,1.35,-4.7,-3.28
920,1.26,-5.13,-2.04
930,1.27,-5.36,-0.77
940,1.4,-5.43,0.22
950,1.68,-5.57,0.91
960,2.18,-5.74,1.4
970,2.85,-5.85,1.85
980,3.41,-5.97,2.36
990,3.72,-6.13,2.89
1000,3.7,-6.17,3.34
