timestamp,x,y,z
0,-0.75,-1.46,10.65
10,-0.14,-1.48,10.93
20,0.51,-1.53,11.09
30,1.22,-1.69,11.09
40,1.9,-1.86,11.04
50,2.41,-1.98,10.71
60,2.74,-2.08,10.18
70,2.94,-2.22,9.51
80,2.95,-2.29,8.82
90,2.77,-2.29,8.19
100,2.51,-2.26,7.67
110,2.3,-2.26,7.32
120,2.13,-2.23,7.06
130,1.87,-2.22,7.05
140,1.96,-2.12,6.91
150,1.87,-2.13,6.72
160,1.66,-2.19,6.46
170,1.46,-2.19,6.11
180,1.28,-2.17,5.61
190,1.11,-2.12,5.06
200,0.76,-2.01,4.36
210,0.4,-1.9,3.63
220,0.04,-1.81,3.01
230,-0.75,-2.28,0.74
240,-1.83,-1.38,-1.57
250,-2.38,-0.62,-2.8
260,-2.44,-0.77,-5.39
270,-2.39,0.22,-6.05
280,-1.94,1.2,-5.7
290,-1.55,2.13,-5.32
300,-0.79,3.6,-4.48
310,-0.14,4.87,-3.23
320,1.12,6.82,-1.92
330,2.7,8.82,-0.54
340,3.94,10.08,0.86
350,4.99,11.26,4.54
360,4.34,11.51,6.33
370,4.8,12.22,7.54
380,4.87,13.58,9.49
390,4.75,15.2,11.04
400,4.65,16.42,12.7
410,4.81,16.91,14.55
420,5.36,17.18,16.49
430,6.04,17.16,18.08
440,6.7,16.52,19.15
450,7.43,15.23,19.24
460,8.65,15.61,18.59
470,7.96,14.45,17.26
480,7.09,14.58,16.6
490,7.81,14.17,15.81
500,7.53,13.61,15.59
510,7.19,13.05,15.56
520,6.52,12.65,15.54
530,5.75,12.48,15.31
540,5.05,12.43,14.83
550,3.85,12.63,14.49
560,2.71,12.97,14.14
570,1.98,13.13,13.86
580,1.07,13.26,13.58
590,-0.01,13.59,13.37
600,-1.14,13.49,13.1
610,-2.15,13.28,12.97
620,-2.73,13.13,12.89
630,-3.1,12.87,12.88
640,-3.07,12.68,12.88
650,-2.67,12.61,12.71
660,-1.92,12.7,12.44
670,-0.95,12.84,12.14
680,0.06,13.14,11.95
690,1.22,13.63,11.82
700,2.55,14.16,11.63
710,3.6,14.62,11.43
720,4.39,15.46,11.3
730,5.41,16.3,10.97
740,6.65,16.99,10.58
750,7.85,17.61,10.22
760,8.83,17.75,9.78
770,9.75,17.83,9.25
780,10.53,18.09,8.39
790,11.72,17.73,6.99
800,12.49,17.22,5.26
810,12.87,16.36,3.2
820,12.81,15.13,1.52
830,12.66,13.18,0.02
840,11.52,11.6,-1.93
850,10.18,10.32,-3.92
860,8.98,8.73,-4.96
870,7.93,6.17,-5.4
880,6.79,4.65,-6.25
890,5.43,3.51,-6.77
900,3.97,3.01,-6.84
910,2.75,2.41,-5.6
920,2.26,1.79,-4.16
930,2.11,1.58,-2.94
940,1.82,1.08,-1.95
950,1.47,0.51,-1.43
960,1.0,-0.37,-1.58
970,0.57,-1.88,-2.36
980,0.25,-3.33,-3.15
990,0.22,-4.3,-3.85
1000,0.17,-5.16,-4.15
