timestamp,x,y,z
0,4.25,-1.36,10.85
10,4.36,-1.45,10.45
20,4.41,-1.58,9.99
30,4.37,-1.71,9.61
40,4.24,-1.9,9.22
50,3.95,-2.04,8.67
60,3.69,-2.21,8.15
70,3.41,-2.44,7.75
80,3.17,-2.63,7.36
90,2.94,-2.88,7.04
100,2.69,-3.09,6.65
110,2.43,-3.24,6.28
120,2.2,-3.43,5.82
130,2.05,-3.7,5.08
140,1.77,-4.08,4.01
150,1.36,-4.4,2.73
160,0.84,-4.58,1.3
170,0.21,-4.66,0.06
180,-0.61,-4.76,-1.03
190,-1.36,-4.78,-2.04
200,-2.22,-4.62,-2.67
210,-3.28,-4.21,-2.96
220,-4.25,-3.44,-3.37
230,-5.12,-2.52,-3.75
240,-5.52,-1.34,-4.04
250,-5.45,-0.13,-4.1
260,-4.2,1.79,-3.83
270,-2.72,2.78,-3.29
280,-0.8,3.68,-2.37
290,0.95,4.43,-1.3
300,2.31,5.28,-0.09
310,3.05,6.34,0.77
320,2.93,7.85,2.14
330,2.9,9.26,3.74
340,3.02,10.54,4.5
350,3.17,11.77,5.85
360,3.67,12.68,6.87
370,4.3,13.18,8.07
380,5.07,13.37,9.31
390,4.73,13.92,10.26
400,5.73,14.86,10.99
410,6.15,15.13,12.04
420,6.32,15.59,12.98
430,6.66,16.15,13.62
440,7.05,16.53,13.97
450,7.33,16.69,13.96
460,7.61,16.62,13.88
470,7.84,16.67,13.92
480,8.1,16.95,14.2
490,8.38,16.71,14.78
500,8.74,15.95,15.62
510,9.06,15.28,16.3
520,9.06,14.88,16.35
530,8.76,14.35,15.68
540,8.45,13.57,14.55
550,8.19,12.72,13.31
560,7.86,11.9,12.06
570,7.35,11.21,10.86
580,6.73,10.47,9.61
590,5.91,10.14,7.74
600,4.51,10.7,6.56
610,4.02,10.4,5.91
620,3.38,10.16,5.93
630,2.88,10.27,6.37
640,2.57,10.68,7.25
650,2.47,10.92,8.6
660,2.39,11.07,10.11
670,2.66,11.3,11.73
680,2.77,11.48,13.2
690,2.79,11.72,14.28
700,2.72,12.06,15.08
710,2.7,12.53,15.59
720,2.65,13.24,15.85
730,2.62,13.87,15.84
740,2.59,14.37,15.65
750,2.62,14.89,15.43
760,2.96,15.29,15.12
770,3.43,15.45,14.46
780,4.19,15.31,13.19
790,4.64,15.11,11.2
800,4.87,14.73,9.08
810,4.92,14.74,6.9
820,4.83,14.61,4.79
830,4.95,14.17,3.38
840,5.45,13.12,2.6
850,6.09,12.16,2.2
860,6.68,11.53,2.27
870,7.2,11.06,2.53
880,7.61,10.34,2.75
890,7.41,9.06,2.6
900,8.2,9.24,1.34
910,8.37,8.35,0.53
920,8.59,6.9,-0.4
930,8.96,6.4,-1.18
940,9.03,5.98,-1.16
950,9.41,5.14,-1.01
960,9.75,4.3,-0.8
970,9.54,3.16,-0.71
980,9.41,2.24,-0.71
990,8.7,1.58,-0.51
1000,7.35,0.78,-0.7
