timestamp,x,y,z
0,5.72,-2.1,9.45
10,4.97,-2.38,8.3
20,4.5,-2.95,7.37
30,4.69,-3.84,6.94
40,5.31,-4.41,7.07
50,5.54,-4.64,7.31
60,5.21,-4.71,7.44
70,4.38,-4.71,6.99
80,3.0,-4.68,6.03
90,1.47,-4.83,4.74
100,0.09,-4.98,3.42
110,-0.92,-5.16,1.74
120,-1.53,-5.48,0.22
130,-1.96,-5.78,-0.93
140,-2.25,-6.12,-1.76
150,-2.57,-6.34,-2.1
160,-2.97,-6.48,-2.21
170,-3.34,-6.64,-2.23
180,-4.25,-6.7,-2.06
190,-5.4,-6.62,-2.11
200,-6.59,-6.47,-2.34
210,-7.71,-6.31,-2.8
220,-8.49,-6.14,-3.45
230,-8.89,-5.82,-4.24
240,-8.67,-5.4,-4.97
250,-7.94,-4.88,-5.76
260,-7.43,-4.0,-6.74
270,-7.64,-2.88,-8.01
280,-8.37,-0.89,-9.32
290,-9.85,1.11,-10.9
300,-10.48,2.47,-11.71
310,-8.4,4.87,-11.1
320,-5.32,8.56,-9.45
330,-2.63,12.23,-7.22
340,-0.82,16.4,-3.79
350,0.92,19.28,-1.52
360,1.38,22.61,3.13
370,2.07,24.46,11.08
380,1.23,22.7,23.0
390,5.53,22.91,35.5
400,8.46,18.23,46.56
410,13.24,13.85,49.89
420,10.97,10.44,43.0
430,5.01,9.11,29.94
440,1.11,7.91,17.55
450,0.71,6.36,9.03
460,2.83,5.02,5.44
470,6.1,3.9,5.27
480,8.71,2.93,6.49
490,9.13,2.42,7.7
500,7.22,2.58,8.42
510,4.77,2.74,9.0
520,3.23,2.83,9.65
530,2.43,3.09,10.67
540,2.32,3.57,12.14
550,2.4,4.07,14.29
560,4.0,4.83,17.1
570,5.74,5.44,20.29
580,7.4,5.72,22.76
590,8.05,5.99,23.18
600,7.56,6.26,20.9
610,6.43,6.48,17.21
620,5.16,6.5,13.71
630,3.96,6.27,11.4
640,3.04,6.05,10.48
650,2.23,6.46,12.11
660,1.99,5.91,14.41
670,1.94,5.31,17.33
680,2.1,4.95,21.9
690,4.12,5.97,27.27
700,5.78,7.6,31.12
710,5.54,9.35,29.99
720,3.77,11.09,23.95
730,2.96,12.46,16.62
740,3.9,12.05,11.26
750,4.73,10.66,8.64
760,5.12,9.59,8.62
770,5.74,8.94,10.01
780,5.84,8.36,11.0
790,5.64,7.95,9.78
800,5.0,7.12,7.18
810,4.21,6.09,4.29
820,3.7,5.09,1.35
830,3.75,3.89,-1.15
840,4.18,2.32,-3.03
850,4.41,1.03,-4.37
860,4.27,-0.06,-5.32
870,3.95,-1.19,-5.96
880,3.58,-2.21,-6.7
890,2.7,-3.06,-7.02
900,2.23,-3.73,-7.87
910,1.41,-4.48,-8.77
920,0.83,-5.31,-9.18
930,0.84,-6.28,-9.37
940,0.77,-6.86,-9.33
950,-0.1,-7.1,-8.68
960,-1.03,-7.18,-8.16
970,-1.62,-7.32,-7.36
980,-1.95,-7.43,-6.52
990,-2.33,-7.45,-5.88
1000,-2.27,-7.58,-5.18
