timestamp,x,y,z
0,-0.62,-4.94,7.29
10,0.01,-4.91,8.1
20,0.53,-4.92,9.22
30,1.06,-5.21,10.44
40,1.34,-5.22,11.94
50,1.45,-5.28,13.32
60,1.5,-5.39,14.28
70,1.83,-5.36,14.59
80,2.17,-5.22,14.06
90,2.32,-5.14,12.82
100,2.28,-5.15,11.35
110,2.13,-5.0,9.95
120,1.85,-4.61,8.69
130,1.37,-4.21,7.27
140,1.21,-3.95,5.08
150,1.06,-3.73,2.15
160,0.34,-3.78,-1.54
170,-1.07,-3.84,-4.59
180,-3.22,-3.72,-6.3
190,-5.97,-3.37,-7.13
200,-9.06,-2.85,-7.62
210,-11.58,-2.17,-8.64
220,-15.03,-0.53,-10.79
230,-17.1,2.07,-14.29
240,-17.3,4.66,-17.88
250,-14.35,8.26,-17.6
260,-9.07,12.49,-11.37
270,-2.29,16.01,-2.55
280,3.69,17.21,5.82
290,7.02,16.43,11.72
300,6.99,15.94,15.01
310,4.06,15.59,16.11
320,0.71,15.93,16.88
330,-1.24,15.27,18.35
340,-1.55,14.75,21.84
350,0.67,13.77,25.2
360,2.73,12.87,28.4
370,3.99,11.82,30.21
380,4.3,10.76,30.24
390,4.13,9.78,27.81
400,3.64,8.88,23.44
410,3.63,8.21,19.32
420,4.62,7.63,16.14
430,5.79,6.86,14.33
440,6.07,6.14,13.85
450,5.14,5.8,13.54
460,3.56,6.1,13.7
470,1.89,6.92,14.82
480,0.26,7.83,17.54
490,-1.48,8.62,21.69
500,-2.25,6.99,25.44
510,-2.28,10.01,29.25
520,-3.35,11.98,33.9
530,-4.48,14.24,35.44
540,-5.38,16.24,32.72
550,-6.43,18.27,27.95
560,-5.87,19.95,24.21
570,-3.38,21.24,20.93
580,-0.16,22.46,17.08
590,1.58,22.27,12.59
600,2.26,21.51,8.08
610,3.08,19.96,4.27
620,3.74,17.3,-0.33
630,3.97,15.02,-3.93
640,4.19,12.17,-7.45
650,4.49,9.17,-9.6
660,4.59,6.26,-10.65
670,5.05,3.32,-12.1
680,4.82,1.12,-13.51
690,4.25,-0.96,-14.59
700,3.36,-2.73,-15.3
710,2.18,-3.68,-15.83
720,0.96,-4.58,-16.15
730,0.48,-4.61,-15.61
740,-1.34,-6.74,-13.96
750,-1.07,-6.32,-12.31
760,-0.71,-6.45,-12.35
770,-0.17,-6.42,-10.56
780,0.09,-6.41,-8.07
790,0.23,-6.27,-5.06
800,0.97,-6.66,-3.18
810,1.91,-6.99,-1.9
820,2.51,-7.24,-1.31
830,2.95,-7.35,-1.14
840,3.19,-7.32,-1.07
850,3.33,-7.11,-0.86
860,3.33,-6.85,-0.41
870,3.17,-6.67,0.29
880,2.91,-6.53,1.13
890,2.78,-6.42,1.88
900,2.73,-6.33,2.43
910,2.61,-6.25,2.71
920,2.3,-6.49,2.89
930,1.97,-6.01,2.69
940,2.19,-5.79,2.42
950,2.2,-5.48,2.35
960,2.4,-5.13,2.52
970,3.18,-4.55,3.01
980,4.32,-4.03,3.95
990,4.55,-3.83,5.06
1000,5.5,-3.4,7.18
