timestamp,x,y,z
0,2.2,-1.53,9.5
10,2.25,-1.51,9.48
20,2.36,-1.49,9.37
30,2.47,-1.45,9.34
40,2.63,-1.47,9.32
50,2.76,-1.53,9.37
60,2.82,-1.63,9.33
70,2.77,-1.7,9.14
80,2.64,-1.7,8.89
90,2.38,-1.67,8.51
100,2.05,-1.66,8.04
110,1.6,-1.66,7.46
120,1.09,-1.71,6.82
130,0.61,-1.79,6.2
140,0.2,-1.75,5.54
150,-0.17,-1.82,4.79
160,-0.54,-1.84,4.03
170,-0.81,-1.94,3.3
180,-0.96,-1.93,2.48
190,-1.13,-1.95,1.6
200,-1.36,-1.86,0.57
210,-1.45,-1.54,-0.25
220,-0.72,-0.99,-1.2
230,-1.06,-1.16,-0.92
240,-1.13,-0.24,-1.47
250,-1.55,0.78,-2.75
260,-1.92,1.46,-4.57
270,-2.92,2.68,-4.05
280,-3.56,3.82,-3.14
290,-3.28,5.11,-1.86
300,-2.55,6.29,-0.31
310,-1.99,7.59,4.14
320,-0.29,7.6,5.26
330,0.69,7.98,6.4
340,1.73,8.75,7.17
350,2.9,9.67,7.14
360,3.83,10.84,6.78
370,4.49,12.19,6.74
380,5.21,13.4,7.41
390,5.43,13.97,9.02
400,5.5,14.13,11.11
410,6.22,14.48,12.96
420,6.64,14.12,14.35
430,7.2,14.65,14.99
440,7.14,14.41,15.33
450,6.38,14.85,15.05
460,6.29,15.25,14.8
470,6.45,15.63,14.91
480,8.68,19.16,33.28
490,21.05,22.55,45.76
500,4.68,8.0,35.63
510,2.56,14.89,12.32
520,-1.52,14.72,2.79
530,-3.18,12.71,-2.0
540,-2.74,11.38,-2.43
550,-1.16,10.59,-0.48
560,0.93,10.75,3.81
570,3.09,10.56,6.4
580,4.64,9.98,9.84
590,4.98,10.63,12.01
600,6.18,10.94,14.32
610,6.61,11.03,15.97
620,6.4,11.2,17.31
630,6.26,11.56,18.05
640,5.72,12.15,18.09
650,4.72,12.98,17.6
660,3.5,13.74,16.8
670,2.17,13.9,15.72
680,0.83,13.92,14.33
690,-0.18,13.68,12.87
700,-0.89,13.53,11.43
710,-0.96,13.31,10.06
720,-0.28,13.08,8.94
730,0.96,12.86,8.13
740,2.45,12.76,7.75
750,3.98,12.73,7.89
760,4.78,12.61,8.44
770,6.26,12.44,8.83
780,7.52,12.09,9.11
790,8.32,11.51,9.07
800,8.92,11.07,8.83
810,9.16,10.46,8.03
820,9.06,10.07,6.56
830,8.6,10.06,5.08
840,8.26,9.34,3.33
850,7.59,8.79,1.69
860,6.94,7.89,0.37
870,6.63,6.81,-0.59
880,6.5,5.88,-1.63
890,6.44,5.18,-2.53
900,6.44,4.0,-2.58
910,6.59,2.87,-2.56
920,6.43,1.93,-2.63
930,5.94,1.06,-2.69
940,5.44,0.34,-2.61
950,4.93,-0.24,-2.47
960,4.2,-1.0,-2.32
970,3.57,-1.65,-2.41
980,2.83,-2.37,-2.56
990,2.31,-2.83,-2.79
1000,2.13,-3.31,-2.96
