timestamp,x,y,z
0,2.79,-0.15,9.5
10,2.98,-0.12,9.79
20,3.13,-0.13,10.09
30,3.21,-0.17,10.28
40,3.25,-0.22,10.38
50,3.16,-0.31,10.3
60,3.0,-0.42,10.05
70,2.8,-0.54,9.69
80,2.54,-0.72,9.16
90,2.32,-0.87,8.63
100,2.09,-1.0,8.13
110,1.78,-1.1,7.56
120,1.48,-1.19,6.93
130,1.1,-1.24,6.28
140,0.73,-1.36,5.61
150,0.29,-1.54,4.89
160,-0.1,-1.67,4.08
170,-0.44,-1.81,3.32
180,-0.69,-2.04,2.64
190,-1.03,-2.23,2.14
200,-1.24,-2.38,1.64
210,-1.62,-2.46,1.03
220,-2.07,-2.23,0.43
230,-2.6,-2.0,-0.07
240,-3.07,-1.64,-0.51
250,-3.45,-1.11,-0.97
260,-3.67,-0.34,-1.37
270,-3.73,0.9,-1.77
280,-3.87,2.36,-2.32
290,-3.65,3.95,-2.97
300,-3.14,5.98,-2.55
310,-2.12,8.04,-1.27
320,-0.76,9.97,-0.08
330,0.4,12.42,3.76
340,2.26,13.19,6.3
350,3.78,13.39,9.4
360,4.28,13.41,11.41
370,5.79,13.52,12.83
380,6.57,13.09,13.62
390,7.28,12.6,13.66
400,7.87,12.32,12.85
410,8.4,12.47,11.46
420,8.73,12.34,10.31
430,9.02,12.04,9.61
440,9.15,11.82,9.22
450,8.96,11.42,9.05
460,8.46,11.27,8.89
470,7.73,11.25,8.73
480,6.83,11.22,8.59
490,5.93,11.35,8.49
500,5.19,11.76,8.44
510,4.79,12.6,8.62
520,4.78,13.64,9.26
530,4.96,13.88,10.37
540,5.41,13.76,11.67
550,4.68,15.12,29.13
560,9.28,12.07,26.6
570,5.06,11.8,17.18
580,0.96,11.96,9.51
590,0.66,11.61,5.8
600,1.7,10.72,4.0
610,2.0,10.35,3.99
620,2.89,10.37,4.75
630,3.76,10.44,5.91
640,4.46,10.59,7.54
650,5.02,10.6,9.5
660,5.31,10.57,11.33
670,5.16,10.64,12.64
680,4.58,10.74,13.34
690,3.77,10.89,13.45
700,2.8,11.14,12.99
710,1.9,11.53,12.3
720,1.32,11.79,11.79
730,0.65,11.94,11.56
740,0.53,12.12,11.29
750,0.82,12.05,11.11
760,1.44,12.02,10.9
770,2.05,12.12,10.36
780,2.8,12.28,9.77
790,3.58,12.62,9.11
800,4.43,12.85,8.47
810,5.35,12.94,8.06
820,6.27,12.96,7.91
830,7.09,12.79,8.11
840,7.93,12.24,8.06
850,8.25,11.73,7.93
860,8.76,11.09,7.41
870,8.85,10.56,6.64
880,8.54,10.17,5.78
890,8.21,10.02,4.87
900,7.92,9.73,3.96
910,7.82,9.06,3.45
920,7.93,8.18,3.15
930,7.96,7.29,2.97
940,7.85,6.61,2.85
950,7.74,6.02,2.81
960,7.67,5.31,2.85
970,7.52,4.46,2.86
980,7.17,3.74,2.71
990,6.76,3.14,2.46
1000,6.37,2.34,2.15
