timestamp,x,y,z
0,1.72,0.35,10.27
10,1.61,0.31,10.25
20,1.52,0.21,10.18
30,1.41,0.16,10.07
40,1.35,0.06,9.88
50,1.4,-0.07,9.68
60,1.49,-0.21,9.44
70,1.59,-0.34,9.17
80,1.7,-0.48,8.87
90,1.74,-0.64,8.46
100,1.65,-0.88,8.02
110,1.5,-1.05,7.49
120,1.3,-1.26,6.92
130,0.95,-1.45,6.3
140,0.43,-1.48,5.64
150,-0.54,-1.84,4.99
160,-1.18,-1.97,3.79
170,-1.79,-2.1,2.7
180,-2.53,-2.35,1.58
190,-3.29,-2.5,0.5
200,-4.0,-2.42,-0.35
210,-4.77,-2.15,-1.3
220,-5.56,-1.51,-2.42
230,-5.74,-1.18,-6.02
240,-5.63,0.37,-6.66
250,-4.16,1.91,-6.9
260,-3.14,2.51,-6.82
270,-1.54,4.05,-6.79
280,0.37,5.84,-6.08
290,2.22,7.65,-4.56
300,3.64,9.34,-2.61
310,4.58,11.1,-1.0
320,5.18,13.36,1.24
330,5.53,14.8,5.73
340,5.86,15.6,8.54
350,5.58,15.82,11.16
360,6.36,16.44,13.07
370,6.42,16.19,14.93
380,6.05,16.19,16.15
390,5.7,16.37,16.93
400,5.46,16.52,17.49
410,5.24,16.71,17.83
420,5.2,16.57,17.75
430,5.42,16.05,17.33
440,5.74,15.39,16.27
450,5.99,15.11,14.23
460,5.76,14.56,12.86
470,5.06,14.17,12.28
480,4.52,14.05,11.4
490,4.35,14.14,10.95
500,4.35,13.8,10.78
510,4.26,13.53,11.02
520,4.28,13.12,11.59
530,4.14,12.79,12.21
540,4.0,12.35,12.73
550,3.87,11.81,13.09
560,3.58,11.36,13.28
570,2.99,11.09,13.07
580,2.63,11.03,12.25
590,1.97,11.1,11.58
600,1.36,11.24,11.3
610,0.77,11.8,11.29
620,0.41,12.35,11.78
630,0.52,12.78,12.79
640,0.93,13.5,13.98
650,1.84,13.94,15.26
660,2.72,14.43,16.09
670,3.51,15.22,16.14
680,4.49,16.11,15.53
690,5.34,16.84,14.61
700,6.3,17.51,13.45
710,7.51,17.84,12.29
720,8.53,17.83,11.1
730,9.66,17.76,9.99
740,10.41,16.77,9.08
750,11.08,15.45,8.09
760,11.56,14.58,6.92
770,11.63,13.65,5.1
780,10.77,13.14,3.14
790,9.71,12.34,0.96
800,8.54,11.16,-0.48
810,7.35,9.69,-1.89
820,5.75,8.19,-2.83
830,4.36,6.75,-3.64
840,3.2,5.26,-4.72
850,1.9,4.0,-4.76
860,0.99,2.66,-5.16
870,0.31,1.51,-5.42
880,-0.19,0.64,-5.5
890,-0.3,-0.17,-5.37
900,0.11,-0.99,-4.96
910,0.81,-1.67,-4.28
920,1.62,-2.3,-3.39
930,2.42,-3.07,-2.42
940,3.1,-3.56,-1.74
950,3.38,-3.98,-1.05
960,3.51,-4.34,-0.51
970,3.38,-4.53,-0.22
980,2.97,-4.76,0.05
990,2.42,-4.63,0.63
1000,2.15,-4.56,1.01
