timestamp,x,y,z
0,4.76,-2.4,8.1
10,4.51,-2.39,8.37
20,4.4,-2.46,8.61
30,4.28,-2.49,8.65
40,4.2,-2.71,8.45
50,4.03,-2.78,8.13
60,3.92,-2.94,7.64
70,3.71,-2.95,7.2
80,3.51,-2.92,6.88
90,3.33,-2.99,6.61
100,3.11,-3.08,6.2
110,2.87,-3.08,5.68
120,2.52,-3.1,5.02
130,1.99,-3.14,4.03
140,1.23,-2.98,2.77
150,0.23,-2.91,1.14
160,-0.71,-2.91,-0.21
170,-1.4,-2.94,-1.42
180,-2.38,-3.03,-3.63
190,-3.1,-2.78,-7.72
200,-4.62,-1.98,-10.24
210,-5.99,-1.54,-13.24
220,-6.93,-0.36,-15.27
230,-7.75,1.21,-14.82
240,-6.8,3.42,-13.91
250,-3.82,5.59,-14.13
260,-1.65,7.98,-13.51
270,0.14,10.4,-11.72
280,2.59,13.87,-9.63
290,4.3,17.64,-6.33
300,5.26,21.07,-2.99
310,5.58,24.51,-0.7
320,5.74,28.38,5.04
330,7.66,28.74,9.33
340,9.19,29.32,12.66
350,9.73,30.61,14.78
360,9.74,31.0,16.97
370,9.91,29.75,19.29
380,10.43,27.17,20.0
390,11.88,25.57,20.48
400,9.53,23.33,21.63
410,8.31,21.04,20.29
420,10.21,19.78,17.6
430,7.72,18.81,16.84
440,7.0,18.18,15.24
450,8.04,17.87,12.82
460,7.19,17.67,12.42
470,6.16,16.72,12.71
480,6.4,16.2,12.64
490,6.12,14.9,12.48
500,4.99,13.42,12.28
510,3.73,12.83,11.7
520,2.35,12.77,10.82
530,1.13,12.73,10.25
540,0.9,12.54,9.25
550,0.16,12.39,8.79
560,-1.03,12.24,7.88
570,-1.29,13.46,7.71
580,-0.76,13.53,8.77
590,-0.28,13.11,9.24
600,-0.05,12.58,8.69
610,0.41,11.46,7.41
620,0.94,10.58,6.2
630,1.07,10.72,6.04
640,1.63,11.42,7.54
650,2.29,11.7,8.96
660,2.56,12.26,9.94
670,2.97,12.98,10.88
680,3.84,14.02,11.92
690,5.37,14.96,12.88
700,7.26,15.81,13.31
710,8.83,16.52,13.21
720,9.5,17.3,12.56
730,9.68,18.19,11.67
740,9.66,18.9,10.81
750,9.82,19.57,10.05
760,9.81,19.79,9.69
770,9.69,19.04,9.5
780,9.66,18.11,8.91
790,9.16,17.35,7.81
800,8.46,16.72,6.45
810,7.3,16.35,4.88
820,5.77,15.94,3.51
830,4.07,15.07,2.29
840,2.95,13.99,1.25
850,-7.88,11.44,-3.47
860,-7.67,9.83,-7.53
870,-9.01,6.72,-6.07
880,-6.05,4.12,-5.41
890,-2.09,2.41,-4.76
900,-0.03,0.93,-3.31
910,2.63,0.28,-3.07
920,3.42,0.14,-2.88
930,3.66,-0.4,-3.26
940,3.95,-0.74,-3.93
950,3.78,-1.05,-4.57
960,3.11,-1.53,-4.6
970,2.82,-1.98,-3.85
980,3.11,-2.66,-2.92
990,4.0,-3.59,-2.0
1000,5.19,-3.6,-0.94
