timestamp,x,y,z
0,8.87,-2.99,11.69
10,8.77,-3.14,11.3
20,8.5,-3.26,11.19
30,8.18,-3.19,11.08
40,7.82,-2.78,10.93
50,7.2,-2.29,10.72
60,6.32,-1.76,10.19
70,5.56,-1.31,9.33
80,4.7,-1.27,8.02
90,3.51,-1.38,6.57
100,1.93,-1.58,5.23
110,0.24,-1.77,4.03
120,-1.25,-1.88,2.8
130,-2.6,-1.78,1.42
140,-3.87,-1.87,0.05
150,-5.09,-2.19,-1.06
160,-6.03,-2.63,-1.8
170,-6.75,-3.14,-1.97
180,-7.83,-3.84,-1.58
190,-7.68,-3.41,-2.12
200,-7.63,-3.37,-3.11
210,-8.22,-3.01,-4.68
220,-9.26,-2.7,-6.53
230,-11.07,-1.79,-8.01
240,-13.07,-0.85,-9.43
250,-14.76,0.7,-10.96
260,-14.96,2.25,-12.17
270,-13.1,3.79,-10.99
280,-9.67,5.75,-8.21
290,-6.28,8.1,-5.69
300,-3.6,10.62,-3.64
310,-1.11,12.51,-3.03
320,0.77,14.42,-2.97
330,2.02,16.99,-1.68
340,2.43,18.95,1.25
350,1.8,19.92,6.33
360,0.61,20.74,13.25
370,-0.1,20.47,20.7
380,-0.02,19.31,27.0
390,2.09,17.88,31.17
400,5.26,16.29,32.6
410,6.68,13.87,31.14
420,6.49,12.09,26.2
430,5.2,10.76,18.93
440,3.61,9.88,13.31
450,3.13,9.2,11.44
460,0.96,6.67,20.17
470,4.62,5.1,14.76
480,5.71,8.7,8.51
490,6.51,8.17,8.25
500,7.54,7.0,10.25
510,5.87,6.0,11.8
520,4.12,5.95,19.8
530,4.48,5.83,26.73
540,5.14,6.75,29.72
550,3.72,7.36,27.64
560,2.19,8.03,21.84
570,0.62,7.76,15.43
580,-0.96,7.8,12.33
590,-2.56,7.75,12.07
600,-3.01,7.68,13.37
610,-3.03,7.19,15.1
620,-3.02,6.02,16.21
630,-2.96,7.07,16.93
640,-3.07,7.95,18.7
650,-2.9,8.85,20.57
660,-2.11,10.51,20.76
670,-0.09,11.99,19.31
680,3.45,12.81,16.38
690,5.97,13.34,13.39
700,7.6,13.25,10.82
710,8.16,12.43,8.42
720,6.64,11.0,5.78
730,4.2,9.36,2.76
740,1.78,7.65,-0.59
750,-0.04,6.15,-3.65
760,-0.77,3.72,-6.62
770,-0.72,1.82,-8.7
780,-1.33,-0.68,-10.36
790,-1.57,-2.85,-11.01
800,-1.4,-4.53,-11.2
810,-0.79,-5.98,-11.0
820,-0.13,-6.48,-10.48
830,-0.53,-7.34,-9.86
840,-0.42,-7.54,-9.9
850,-0.09,-8.07,-10.29
860,0.24,-8.25,-9.67
870,0.32,-8.16,-8.2
880,0.24,-7.88,-6.24
890,0.23,-7.68,-4.38
900,0.4,-7.68,-2.95
910,0.75,-7.82,-2.02
920,1.06,-8.0,-1.39
930,1.52,-8.02,-1.06
940,2.07,-8.17,-0.26
950,2.33,-8.12,0.51
960,2.66,-7.86,1.14
970,3.27,-7.83,2.09
980,3.53,-7.8,3.05
990,3.45,-7.72,3.8
1000,3.59,-7.64,4.15
