timestamp,x,y,z
0,6.45,-7.14,2.96
10,6.53,-7.24,2.95
20,6.83,-7.39,3.08
30,7.22,-7.49,3.28
40,7.62,-7.52,3.64
50,7.82,-7.41,4.24
60,7.91,-7.17,4.98
70,7.83,-7.03,5.62
80,7.59,-6.92,6.19
90,7.18,-6.75,6.67
100,6.71,-6.57,6.92
110,6.1,-6.44,6.74
120,5.53,-6.39,6.07
130,5.11,-6.41,5.09
140,4.92,-6.38,4.07
150,4.85,-6.28,3.19
160,4.69,-6.25,2.48
170,4.5,-6.2,1.95
180,4.16,-6.12,1.52
190,3.68,-5.97,1.26
200,3.09,-5.72,1.08
210,2.31,-5.41,0.83
220,1.07,-4.98,0.68
230,-0.94,-4.29,0.33
240,-3.79,-3.45,-0.02
250,-6.88,-2.47,-0.67
260,-9.46,-1.93,-3.24
270,-13.7,-1.89,-8.18
280,-16.86,-1.64,-11.52
290,-16.96,0.13,-14.73
300,-15.6,2.45,-15.57
310,-13.54,4.69,-14.2
320,-11.54,6.98,-11.45
330,-10.58,9.42,-8.26
340,-10.97,12.45,-4.9
350,-11.54,16.48,-2.17
360,-10.81,21.14,-0.44
370,-8.0,25.77,0.82
380,-3.56,30.0,1.8
390,1.09,33.53,6.5
400,6.0,34.83,11.07
410,11.04,33.75,14.52
420,13.86,34.11,17.73
430,15.98,32.9,19.92
440,16.95,29.95,20.82
450,17.63,26.55,20.2
460,17.84,23.87,18.37
470,17.38,22.62,15.77
480,16.62,21.82,13.35
490,16.24,20.98,11.78
500,16.34,19.84,10.7
510,16.09,18.79,11.2
520,16.19,18.01,12.2
530,15.55,17.25,13.09
540,14.11,16.55,13.33
550,12.49,15.43,12.87
560,11.09,14.61,11.85
570,8.47,14.14,11.88
580,6.13,14.85,11.69
590,5.77,15.49,11.88
600,5.96,15.59,12.96
610,6.4,15.4,13.64
620,7.4,15.03,13.91
630,8.17,14.48,13.68
640,8.46,14.26,13.03
650,8.56,13.96,12.56
660,8.22,14.01,11.98
670,7.86,14.39,11.61
680,7.73,15.2,11.4
690,7.88,16.17,11.48
700,8.27,16.68,11.89
710,8.81,16.87,12.31
720,8.96,16.66,12.75
730,8.89,16.27,12.91
740,8.63,16.07,12.75
750,8.09,16.05,12.22
760,7.81,16.06,11.34
770,7.81,15.95,10.37
780,8.08,16.06,9.4
790,8.38,16.66,8.71
800,8.43,16.58,7.95
810,8.86,16.38,7.07
820,9.4,16.24,5.78
830,9.56,16.05,4.44
840,8.98,15.73,3.01
850,7.96,15.22,1.74
860,7.18,14.28,0.5
870,6.03,12.5,-0.03
880,1.3,11.83,-1.79
890,-0.36,10.24,-2.34
900,-1.71,8.39,-2.28
910,-1.6,6.4,-2.58
920,-0.32,4.3,-3.58
930,0.78,3.03,-4.38
940,1.12,1.92,-4.68
950,0.93,1.05,-5.06
960,0.3,0.61,-5.35
970,-0.82,-0.06,-5.46
980,-1.74,-0.8,-5.74
990,-2.04,-1.57,-6.18
1000,-1.68,-2.68,-6.55
