timestamp,x,y,z
0,1.82,-5.8,6.99
10,2.0,-5.82,6.94
20,2.27,-5.86,6.8
30,2.66,-5.93,6.77
40,3.11,-5.94,6.87
50,3.56,-5.94,7.11
60,4.02,-6.05,7.24
70,4.47,-6.0,7.28
80,4.93,-5.94,7.25
90,5.4,-5.9,7.13
100,5.84,-5.91,6.93
110,6.18,-5.95,6.69
120,6.45,-5.96,6.5
130,6.6,-5.9,6.36
140,6.57,-5.76,6.18
150,6.29,-5.62,5.9
160,5.77,-5.44,5.47
170,5.2,-5.29,4.78
180,4.6,-5.11,3.81
190,3.87,-4.9,2.58
200,3.15,-4.68,1.27
210,2.48,-4.37,0.22
220,1.91,-3.99,-0.77
230,1.15,-3.48,-1.66
240,-0.22,-2.61,-2.42
250,-1.77,-2.36,-4.66
260,-3.37,-2.08,-7.13
270,-5.22,-1.37,-9.17
280,-7.67,-0.45,-12.35
290,-9.91,1.42,-14.95
300,-11.56,4.39,-16.58
310,-12.12,8.3,-16.11
320,-10.66,12.83,-13.29
330,-6.52,17.78,-9.31
340,-1.35,21.71,-4.51
350,2.71,24.17,-1.2
360,3.47,27.76,4.86
370,3.56,29.78,10.38
380,3.34,31.87,13.6
390,3.61,31.24,16.78
400,4.48,29.14,18.45
410,4.9,27.83,20.04
420,6.68,25.87,20.84
430,8.93,23.94,20.54
440,10.84,21.5,19.56
450,11.68,20.0,18.35
460,12.78,19.65,17.4
470,14.81,19.49,16.33
480,16.64,18.8,14.89
490,18.22,17.93,12.64
500,18.71,16.11,10.38
510,17.8,15.69,9.29
520,17.67,14.56,8.19
530,14.6,13.65,7.01
540,10.11,14.71,6.4
550,6.42,15.5,6.66
560,3.45,15.94,7.31
570,1.3,16.07,8.84
580,0.0,15.6,10.98
590,-0.43,15.12,13.39
600,0.04,14.66,15.34
610,1.32,14.44,16.76
620,3.05,15.43,17.35
630,3.84,15.85,17.32
640,3.79,15.8,16.18
650,3.09,16.11,14.02
660,1.81,16.32,11.86
670,0.45,16.11,10.36
680,-0.29,15.77,10.45
690,0.23,15.72,12.0
700,2.16,15.65,13.33
710,4.31,15.83,13.44
720,5.45,16.82,12.33
730,6.58,17.74,10.22
740,6.87,18.36,8.03
750,6.83,19.32,6.13
760,6.8,19.76,4.59
770,6.77,19.18,3.88
780,7.29,18.66,3.47
790,7.79,17.5,2.89
800,7.31,15.01,2.39
810,6.25,12.03,0.72
820,4.04,10.59,-0.16
830,3.12,9.26,-0.57
840,3.01,8.19,-0.85
850,3.05,7.19,-0.91
860,3.57,6.15,-0.98
870,4.72,5.07,-1.38
880,5.71,3.91,-2.24
890,5.99,2.83,-2.69
900,5.8,1.6,-3.89
910,4.57,0.91,-5.09
920,2.72,0.27,-5.56
930,1.04,-0.22,-6.16
940,-0.26,-0.85,-6.48
950,-0.98,-1.51,-6.28
960,-0.82,-2.11,-5.16
970,0.05,-2.71,-3.28
980,1.34,-3.02,-1.65
990,2.49,-3.38,-0.28
1000,3.13,-3.2,1.77
